iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2017,6,1.1485646313,0.239,-47.6054455682,0.483,-0.314
0003-066,2017,41,1.5578870233,0.091,-6.3931486909,0.088,0.107
0005-239,2017,3,2.0015400253,0.125,-23.6550416535,0.294,-0.2
0007-325,2017,3,2.3981573228,0.191,-32.2769247447,0.45,-0.377
0008-264,2017,86,2.7551947562,0.126,-26.209271442,0.231,-0.213
0008-421,2017,4,2.7188235628,0.592,-41.886327107,1.629,-0.387
0010+405,2017,9,3.379709149,0.088,40.8603178242,0.113,-0.139
0010-401,2017,5,3.2496243088,0.115,-39.9072375324,0.341,0.105
0013-005,2017,7,4.0462022952,0.148,-0.253457079,0.311,-0.129
0014+813,2017,6,4.2853120393,0.087,81.5855933329,0.09,-0.031
0016+731,2017,88,4.9407766997,0.047,73.4583382234,0.047,-0.073
0016-223,2017,3,4.8451171155,0.105,-22.091093741,0.265,-0.355
0017+200,2017,78,4.9077270475,0.064,20.3626790833,0.052,0.042
0019+058,2017,62,5.6351717175,0.094,6.1345191578,0.134,-0.039
0022-423,2017,4,6.1791241458,0.383,-42.0344302679,0.746,-0.52
0024+224,2017,3,6.8140480247,0.128,22.6994634476,0.206,-0.116
0025+197,2017,13,7.1242436703,0.197,20.0074289066,0.233,0.055
0025+449,2017,3,6.9260948588,0.327,45.2491876942,0.443,0.078
0035+413,2017,6,9.6035149542,0.128,41.6183334218,0.177,0.321
0042-373,2017,3,11.3002753754,0.178,-37.0967964513,0.453,-0.238
0044+030,2017,3,11.7746613665,0.183,3.3318849025,0.394,-0.459
0048-097,2017,65,12.6721557304,0.113,-9.4847806443,0.145,-0.139
0048-427,2017,27,12.7895909896,0.242,-42.4425814542,0.617,-0.205
0054+161,2017,14,14.230393031,0.072,16.4203724849,0.138,-0.294
0055-059,2017,13,14.5211096376,0.364,-5.6645215389,0.359,-0.006
0055-340,2017,3,14.565174239,0.178,-33.7993040129,0.428,-0.15
