iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0224+671,1979,1,37.2085471099,0.501,67.3508417922,0.498,-0.05
0316+413,1979,1,49.9506674444,0.302,41.5116955561,0.502,0.008
0355+508,1979,2,59.8739465367,0.233,50.9639339902,0.388,-0.205
0430+052,1979,2,68.2962307342,0.984,5.3543374508,4.154,-0.506
0552+398,1979,2,88.8783569809,0.276,39.8136572108,0.47,0.108
0851+202,1979,1,133.7036452741,0.521,20.10851089,1.472,-0.13
0923+392,1979,2,141.7625573945,0.378,39.0391264197,0.937,0.169
1226+023,1979,2,187.277915619,0.546,2.0523881203,3.021,-0.361
1253-055,1979,1,194.0465278486,0.453,-5.7893165019,3.244,-0.508
1607+268,1979,1,242.3055011474,13.014,26.691384731,24.582,0.82
1641+399,1979,2,250.7450417297,0.769,39.8102776365,1.206,-0.545
1642+690,1979,1,250.5327026875,0.958,68.9443771222,1.837,-0.538
1749+701,1979,1,267.1368348703,0.717,70.0974356579,0.55,0.103
1845+797,1979,1,280.5374626654,1.591,79.7714245165,0.732,-0.507
2134+004,1979,2,324.1607759648,0.703,0.6983905778,3.562,-0.608
2200+420,1979,2,330.6803805203,0.438,42.2777730898,0.555,-0.194
2251+158,1979,2,343.4906169229,0.388,16.148211007,1.423,-0.537
