iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1984,100,17.1615460331,0.343,1.5834215099,0.515,-0.412
0212+735,1984,79,34.3783884731,0.358,73.8257282334,0.329,-0.069
0229+131,1984,60,37.9412253517,0.248,13.3818655508,0.294,-0.4
0234+285,1984,35,39.4683571321,0.205,28.8024972663,0.243,-0.394
0300+470,1984,4,45.8968430167,0.282,47.2711873874,0.274,-0.231
0420-014,1984,3,65.8158362973,0.183,-1.3425180694,0.53,0.097
0528+134,1984,87,82.7350698677,0.445,13.5319859652,0.914,-0.407
0552+398,1984,107,88.8783567297,0.244,39.8136570255,0.283,-0.295
0727-115,1984,6,112.5796494743,3.272,-11.6868089974,5.854,0.893
1144+402,1984,4,176.7429080255,0.147,39.9761955919,0.221,0.247
1354+195,1984,4,209.2684863059,0.335,19.3187144321,0.239,0.077
1418+546,1984,4,214.9441560461,0.264,54.3874408715,0.257,0.035
1502+106,1984,5,226.1040824543,0.177,10.4942217122,0.369,-0.829
1548+056,1984,9,237.6469552862,0.199,5.4529022198,0.267,0.064
1637+574,1984,11,249.5560681952,0.635,57.339994158,0.935,-0.005
1741-038,1984,4,265.9952338117,0.725,-3.8346154393,0.976,-0.129
1749+096,1984,3,267.8867441195,0.158,9.6502020781,0.321,0.076
1803+784,1984,75,270.1903493546,0.248,78.4677828864,0.252,-0.1
1921-293,1984,7,291.212720981,3.288,-29.2416603656,12.927,0.468
2145+067,1984,13,327.0227444499,0.138,6.9607233876,0.153,-0.071
2216-038,1984,16,334.7168238101,1.073,-3.5935778582,2.35,-0.832
2234+282,1984,4,339.0936286813,0.219,28.4826147433,0.227,-0.035
