iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2011,3,1.1485647361,0.514,-47.6054455001,1.433,-0.73
0003+340,2011,1,1.5307606555,0.119,34.3723349727,0.302,0.218
0003-066,2011,29,1.5578870457,0.137,-6.3931486467,0.225,0.218
0006-363,2011,1,2.1402547322,0.981,-36.0236217508,3.628,0.439
0008-264,2011,2,2.755194753,0.108,-26.2092713218,0.223,0.016
0010+405,2011,3,3.3797090272,0.262,40.8603178664,0.315,0.266
0013-005,2011,3,4.046202318,0.082,-0.2534570776,0.138,0.081
0014+813,2011,7,4.2853119914,0.089,81.5855935501,0.106,-0.146
0016+731,2011,69,4.9407763229,0.041,73.4583382555,0.041,-0.077
0019+058,2011,21,5.635171696,0.231,6.1345191421,0.191,0.216
0025+197,2011,9,7.1242436617,0.118,20.0074289125,0.167,-0.036
0033-088,2011,1,8.942709946,0.121,-8.5983451017,0.28,-0.13
0034-220,2011,1,9.3117749844,0.961,-21.7568660053,1.792,0.009
0035+413,2011,3,9.6035148659,0.193,41.6183334397,0.28,-0.358
0035-252,2011,31,9.5613979042,0.161,-24.9839542275,0.183,0.051
0038-326,2011,1,10.1277281778,0.563,-32.4223131562,1.291,-0.799
0046-315,2011,1,12.3454197873,0.609,-31.274256015,1.3,-0.855
0047+023,2011,2,12.4301496938,0.325,2.6177163429,1.551,0.1
0048-097,2011,4,12.672155759,0.087,-9.4847806404,0.234,-0.057
0048-427,2011,12,12.7895908378,0.338,-42.442581306,0.451,0.344
0050-287,2011,1,13.2189851487,0.425,-28.4317183838,0.892,-0.786
0054+161,2011,14,14.2303929919,0.2,16.4203725296,0.35,0.19
0055-059,2011,13,14.5211096232,0.193,-5.6645217383,0.337,-0.206
0059+581,2011,88,15.690676593,0.04,58.4030934961,0.045,-0.054
0104-408,2011,76,16.6879498457,0.224,-40.572211223,0.233,-0.249
0106+013,2011,16,17.1615462383,0.15,1.5834213511,0.149,-0.041
0107-610,2011,3,17.3144804885,0.393,-60.8301277635,1.906,-0.628
0109+224,2011,7,18.0242696238,0.088,22.7441073554,0.161,0.04
0110+495,2011,2,18.3625282776,0.186,49.8066787081,0.22,-0.357
0110-668,2011,1,18.0788037715,0.928,-66.579218048,2.702,-0.254
0111+021,2011,15,18.4297705976,0.261,2.3714767832,0.385,0.019
0115-214,2011,46,19.4532505765,0.208,-21.1851758662,0.2,0.497
0116-219,2011,2,19.7385924742,0.805,-21.6917056431,0.4,0.348
0118-272,2011,1,20.1319331253,2.548,-27.0234966471,21.575,0.908
0119+041,2011,20,20.4869235561,0.416,4.3735373984,0.432,-0.048
0119+115,2011,36,20.4233126894,0.099,11.8306703933,0.218,0.141
0122-514,2011,1,21.2391311191,0.556,-51.2211575136,1.762,0.688
0124-086,2011,1,21.8179632514,0.208,-8.3580267571,0.435,-0.086
0131-522,2011,1,23.2740109851,0.894,-52.0010966823,1.454,-0.731
0133+476,2011,95,24.244145055,0.056,47.8580833629,0.069,-0.109
0134+311,2011,63,24.28639013,0.156,31.3766265512,0.252,-0.076
0135-247,2011,1,24.4097768638,0.936,-24.5149680466,2.048,0.816
0138-097,2011,3,25.3576340099,0.111,-9.4787984057,0.142,0.934
0151+474,2011,2,28.7345412436,0.289,47.7240389159,0.721,-0.037
0158-159,2011,1,30.2131203292,0.179,-15.7102403351,0.365,-0.247
0159+723,2011,3,30.889104075,0.134,72.54824097,0.119,0.236
0200+304,2011,1,30.9389828565,0.768,30.691419034,0.59,-0.069
0200+30A,2011,1,30.9344611404,0.128,30.7105101122,0.19,-0.098
0201+113,2011,33,30.9444043949,0.072,11.5792803779,0.083,-0.089
0202+149,2011,3,31.2100579568,0.367,15.2364008217,0.478,-0.104
0202+319,2011,3,31.2705223369,0.106,32.2083598984,0.127,0.096
0208-512,2011,4,32.6925014119,0.892,-51.0171922419,0.553,-0.179
0210+225,2011,1,33.2201454458,0.343,22.7478479519,0.554,-0.399
0212+735,2011,1,34.3783889658,0.036,73.8257282477,0.039,0.011
0212-620,2011,1,33.567516979,0.68,-61.8260164128,0.662,-0.273
0215+015,2011,42,34.4539781406,0.049,1.7471386423,0.045,-0.022
0216+478,2011,1,34.8611501177,0.131,48.1107946283,0.149,-0.074
0221+067,2011,3,36.1184508752,0.204,6.9898166267,0.273,-0.099
0226-375,2011,1,37.1405569411,0.322,-37.3323205606,1.097,-0.212
0227-369,2011,1,37.3685376426,0.241,-36.7324502453,0.674,0.003
0229+131,2011,38,37.9412252689,0.1,13.3818657123,0.118,0.048
0230-288,2011,1,38.1530872889,0.174,-28.6573085361,0.486,-0.052
0230-790,2011,4,37.3956105427,0.486,-78.7960005967,0.621,-0.434
0234+285,2011,3,39.4683569608,0.091,28.8024972357,0.087,-0.169
0234-301,2011,2,39.1298724886,0.646,-29.8987612223,0.624,-0.55
0235+164,2011,4,39.662208811,0.31,16.6164651866,0.345,0.233
0237-027,2011,30,39.9394677811,0.159,-2.5780317955,0.21,-0.138
0237-233,2011,1,40.0340624374,2.955,-23.1543703417,1.289,-0.877
0239+175,2011,7,40.601117792,0.177,17.7163469312,0.262,0.043
0250+320,2011,1,43.3902089473,0.082,32.2891366948,0.163,0.041
0256-005,2011,52,44.8688173311,0.096,-0.3333264817,0.083,0.052
0300+470,2011,5,45.8968426109,0.161,47.2711877103,0.186,0.059
0302+625,2011,4,46.6777481126,0.076,62.7172289862,0.079,0.025
0302-623,2011,4,45.9609642263,0.462,-62.1904303925,0.678,0.249
0306+102,2011,3,47.2650978498,0.14,10.487872573,0.221,-0.433
0307+380,2011,54,47.7078330241,0.08,38.2482883284,0.1,-0.009
0307-362,2011,1,47.2604614089,0.231,-36.0677086897,0.67,-0.164
0308-611,2011,58,47.4837464462,0.167,-60.9775156162,0.197,0.203
0309+411,2011,3,48.2581755519,0.233,41.333662123,0.265,-0.197
0322+222,2011,54,51.4033931528,0.097,22.4001015985,0.13,-0.015
0329+654,2011,1,53.4864070524,0.39,65.6156069889,0.226,-0.348
0332+078,2011,28,53.722152841,0.273,8.004005311,0.417,0.103
0332-403,2011,77,53.5568936962,0.098,-40.1403883528,0.116,-0.11
0338-214,2011,18,55.1483660339,0.269,-21.325325558,0.341,0.273
0340+362,2011,10,55.8706350299,0.107,36.3701193503,0.133,0.095
0340-140,2011,1,55.6874495613,0.168,-13.914349929,0.383,0.069
0342+147,2011,2,56.2767355741,0.118,14.8970993723,0.219,-0.589
0345+460,2011,22,57.3280898893,0.113,46.1665716316,0.147,-0.118
0346-279,2011,25,57.1589357003,0.226,-27.8204349234,0.185,0.307
0347-211,2011,7,57.4909445229,0.426,-21.0465948525,0.196,0.043
