iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0008-264,1989,1,2.7551945904,0.775,-26.2092714406,0.257,-0.006
0014+813,1989,2,4.2853131287,0.356,81.5855935934,0.433,0.28
0016+731,1989,3,4.9407764908,0.098,73.4583382209,0.094,-0.055
0026+346,1989,3,7.3093445023,1.612,34.9422913876,2.141,0.825
0048-097,1989,22,12.6721557682,0.284,-9.4847806024,0.139,0.049
0056-001,1989,1,14.7729781658,7.614,0.1143388082,21.683,0.989
0104-408,1989,2,16.687948511,0.971,-40.5722113852,0.543,-0.566
0106+013,1989,175,17.1615461783,0.595,1.5834213967,1.17,0.172
0112-017,1989,2,18.8212497238,0.428,-1.451271302,0.4,-0.376
0119+041,1989,52,20.4869237242,0.222,4.3735373519,0.345,0.438
0133+476,1989,31,24.2441449818,0.395,47.8580833482,0.416,0.207
0135-247,1989,2,24.4097765665,0.686,-24.5149682434,0.205,-0.003
0146+056,1989,3,27.3432122636,0.448,5.9315466561,0.988,0.676
0149+218,1989,1,28.0752461832,0.365,22.1188056506,0.416,0.308
0153+744,1989,1,29.395687358,0.658,74.7120086903,0.441,0.026
0201+113,1989,12,30.9444044643,0.993,11.5792807497,1.58,0.764
0202+149,1989,36,31.210057946,0.456,15.2364009635,0.551,0.504
0202+319,1989,1,31.2705223598,0.693,32.2083596698,0.541,0.351
0202-172,1989,1,31.2403098591,0.42,-17.0221778494,0.173,-0.134
0212+735,1989,133,34.3783888158,0.139,73.825728322,0.131,-0.048
0220-349,1989,2,35.7350065833,0.714,-34.6913140309,0.352,-0.163
0221+067,1989,1,36.1184508263,0.765,6.9898144789,12.068,-0.872
0229+131,1989,99,37.941225214,0.232,13.3818656562,0.26,-0.429
0234+285,1989,95,39.468356949,0.105,28.8024972317,0.152,0.122
0235+164,1989,7,39.662208853,0.509,16.6164651585,0.699,0.393
0256+075,1989,4,44.8628198264,0.455,7.7943460995,1.312,0.958
0300+470,1989,80,45.8968425764,0.156,47.2711876025,0.158,-0.019
0306+102,1989,2,47.2650979859,0.614,10.4878729523,2.634,-0.849
0308-611,1989,1,47.4837458052,1.062,-60.9775153483,1.083,-0.041
0309+411,1989,3,48.2581754669,0.437,41.333662228,0.422,0.152
0319+121,1989,1,50.471264006,0.338,12.3538756591,0.719,0.297
0332-403,1989,2,53.5568937783,0.772,-40.1403884781,0.423,-0.324
0400+258,1989,4,60.7732752306,0.57,26.000417522,0.522,0.101
0402-362,1989,2,60.9739584022,0.917,-36.0838688686,5.513,-0.714
0406+121,1989,2,62.3417025207,1.224,12.2944017899,0.923,0.552
0406-127,1989,1,62.2740405366,2.42,-12.6467066934,2.337,-0.992
0420+417,1989,5,65.9833741142,0.465,41.8340870413,0.402,0.439
0420-014,1989,230,65.8158362851,0.226,-1.342518189,0.285,-0.003
0426-380,1989,2,67.1684343792,0.393,-37.9387723282,0.24,-0.474
0434-188,1989,4,69.256177906,0.593,-18.7468369311,0.293,-0.398
0446+112,1989,1,72.281962866,0.607,11.3579442923,7.103,-0.778
0454+844,1989,1,77.1765149625,0.517,84.5345952893,0.558,-0.08
0454-234,1989,43,74.2632468432,0.355,-23.4144501242,0.319,-0.48
0454-810,1989,1,72.5226673914,1.076,-81.0172863999,1.036,0.216
0457+024,1989,2,74.966877881,1.248,2.4919935171,1.064,0.691
0458+138,1989,1,75.4386278137,2.942,13.935339298,2.886,-0.992
0458-020,1989,2,75.303374112,1.32,-1.98729437,2.369,0.486
0459+060,1989,1,75.5643585364,3.196,6.1520811808,3.022,-0.996
0500+019,1989,1,75.8383229703,2.432,2.051301718,6.603,0.982
0502+049,1989,1,76.3466043416,8.896,4.995199975,7.761,-0.998
0507+179,1989,1,77.5098714415,0.526,18.0115500542,3.725,-0.614
0511-220,1989,1,78.4546432782,1.445,-21.9878034756,1.325,-0.963
0522-611,1989,1,80.6434402934,1.517,-61.1325372933,1.593,0.281
0528+134,1989,192,82.7350698125,0.191,13.531985959,0.272,0.095
0528-250,1989,1,82.5331784537,0.707,-25.0583054167,0.287,-0.205
0530-727,1989,2,82.3751743661,0.992,-72.7579187581,0.761,-0.52
0537-441,1989,1,84.7098395432,1.287,-44.0858162249,0.699,-0.865
0544+273,1989,1,86.892286966,2.061,27.3657896367,1.779,-0.974
0552+398,1989,243,88.8783567728,0.124,39.8136569812,0.155,-0.068
0556+238,1989,1,89.8834714333,0.387,23.8983129427,2.633,-0.349
0609+607,1989,6,93.5994426321,0.451,60.7727098192,0.432,0.122
0611+131,1989,1,93.490385976,2.337,13.1126121082,2.2,-0.992
0615+820,1989,3,96.5125268436,0.654,82.0404357713,0.643,0.31
0629-418,1989,1,97.7999915453,1.657,-41.9074853912,0.714,-0.108
0637-752,1989,2,98.9437820329,0.679,-75.271337664,0.317,-0.145
0642+449,1989,4,101.6334417659,0.318,44.8546083624,0.264,0.218
0646-306,1989,2,102.0587353256,0.509,-30.7387944518,0.215,-0.078
0657+172,1989,3,105.0063564928,0.497,17.1560281069,0.626,0.269
0707+476,1989,1,107.6921036785,0.42,47.5364287624,0.523,-0.113
0716+714,1989,25,110.4727013368,0.618,71.3434340423,0.607,0.356
0722+145,1989,1,111.3200328655,2.058,14.4204846189,1.865,-0.993
0727-115,1989,103,112.5796353024,0.247,-11.6868335173,0.19,-0.073
0735+178,1989,1,114.530807328,0.208,17.7052774097,0.159,0.204
0736+017,1989,2,114.8251411904,0.729,1.6179494024,0.669,-0.586
0738+313,1989,2,115.2945970909,0.318,31.2000635075,0.235,-0.448
0742+103,1989,73,116.3877479989,0.173,10.1868589751,0.362,0.125
0743+259,1989,1,116.6078091611,3.072,25.8172600999,13.306,-0.929
0743-006,1989,3,116.4753427849,0.502,-0.7382062629,1.402,0.665
0745+241,1989,15,117.1504553027,1.083,24.0066974056,1.173,-0.924
0754+100,1989,2,119.2776780909,2.626,9.9430155184,3.115,-0.955
0804+499,1989,1,122.1652763886,0.266,49.8434805752,0.227,-0.078
0805-077,1989,1,122.0647353965,4.316,-7.8527481919,4.424,-0.999
0808+019,1989,2,122.8612808968,0.652,1.7811721384,0.983,0.628
0814+425,1989,37,124.5666651628,0.415,42.3792819303,0.387,0.106
0820+560,1989,1,126.1968182979,0.348,55.8785194033,0.25,-0.014
0823+033,1989,5,126.4597432343,0.18,3.1568112397,0.51,0.144
0826-373,1989,1,127.0199180785,0.904,-37.5184114591,0.557,-0.41
