iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1984,102,17.1615461057,0.396,1.5834215453,1.778,-0.324
0133+476,1984,1,24.2441449677,4.522,47.858084684,3.843,-0.328
0202+149,1984,1,31.2100552762,69.367,15.2363965239,25.806,0.009
0202+319,1984,1,31.2705361578,85.012,32.2083538167,35.889,-0.044
0212+735,1984,80,34.3783888129,1.593,73.8257282758,0.595,0.083
0229+131,1984,60,37.941225255,0.291,13.3818657705,1.098,-0.307
0234+285,1984,34,39.4683570819,0.3,28.8024972522,0.559,-0.277
0235+164,1984,2,39.6622092678,3.237,16.6164657404,13.198,-0.456
0300+470,1984,4,45.896841674,0.928,47.2711884035,0.584,0.192
0316+413,1984,21,49.950667243,0.782,41.5116961826,0.52,-0.061
0333+321,1984,1,54.125449973,3.632,32.3081491347,5.175,-0.402
0336-019,1984,1,54.8789025123,66.889,-1.776615517,35.264,0.326
0355+508,1984,31,59.8739469448,1.275,50.9639337954,0.77,-0.117
0420-014,1984,3,65.8158361696,0.199,-1.3425163112,1.257,-0.038
0422+004,1984,1,66.1951791476,48.114,0.6017577821,30.211,0.079
0430+052,1984,12,68.2962306662,3.932,5.3543372807,7.127,0.506
0458-020,1984,1,75.3033770568,40.617,-1.9872919146,36.29,-0.006
0528+134,1984,94,82.7350697243,0.465,13.5319861851,1.907,-0.33
0552+398,1984,113,88.8783567292,0.449,39.8136569976,0.596,-0.301
0642+449,1984,1,101.6334410522,2.096,44.8546083976,2.197,0.054
0723-008,1984,1,111.4610203924,46.742,-0.9157005901,53.318,0.155
0727-115,1984,10,112.5796323685,2.633,-11.6868278493,6.523,0.642
0742+103,1984,1,116.3877537349,41.067,10.1868602043,39.639,-0.284
0743-006,1984,1,116.4753527809,48.248,-0.7382022221,55.265,0.146
0748+126,1984,1,117.7168688358,44.784,12.5180105701,39.307,-0.273
0749+540,1984,1,118.255769975,3.84,53.8832337324,3.078,-0.138
0754+100,1984,1,119.2776870417,43.425,9.9430163153,41.158,-0.255
0812+367,1984,1,123.85810419,2.623,36.5875416335,4.407,-0.234
0814+425,1984,1,124.5666650557,1.819,42.3792818198,2.32,-0.035
0851+202,1984,97,133.7036455995,0.367,20.1085115565,1.511,-0.224
0917+624,1984,1,140.4009641264,5.05,62.2644960303,2.791,0.0
0923+392,1984,111,141.7625579088,0.477,39.0391255138,0.798,-0.328
1144+402,1984,4,176.7429078792,0.205,39.976196597,0.589,0.037
1226+023,1984,116,187.2779156809,0.471,2.0523888815,2.309,0.035
1253-055,1984,15,194.0465270718,0.866,-5.7893121401,3.628,0.095
1308+326,1984,2,197.6194320233,0.513,32.3454961959,0.643,-0.297
1354+195,1984,4,209.2684859842,0.35,19.3187152633,0.808,0.225
1404+286,1984,81,211.7516435275,0.632,28.4540805336,1.645,0.029
1418+546,1984,4,214.9441563162,0.723,54.3874407458,0.429,-0.141
1502+106,1984,5,226.1040823062,0.228,10.4942229195,1.177,-0.338
1538+149,1984,1,235.2062154715,2.514,14.7960763803,7.827,-0.683
1548+056,1984,9,237.646954972,0.269,5.4529022802,0.962,0.087
1606+106,1984,1,242.192514089,2.475,10.4854897759,7.22,-0.619
1633+382,1984,1,248.8145362233,52.429,38.1345791421,33.951,0.022
1637+574,1984,10,249.5560676754,1.708,57.3399941432,1.116,0.194
1638+398,1984,1,250.1234490527,58.782,39.7794489481,33.261,0.024
1641+399,1984,116,250.7450414634,0.484,39.8102760678,0.648,0.279
1642+690,1984,1,250.5327000065,60.735,68.9443751754,30.051,-0.182
1652+398,1984,1,253.4675524897,64.078,39.7601683804,33.102,-0.009
1730-130,1984,15,263.2612758625,0.833,-13.0804223483,3.484,0.029
1741-038,1984,6,265.9952340809,0.559,-3.8346121943,2.734,-0.205
1749+096,1984,3,267.8867440721,0.198,9.6502032529,0.959,0.17
1749+701,1984,1,267.1368414118,55.535,70.0974357735,30.098,0.117
1803+784,1984,75,270.1903496541,2.203,78.4677829047,0.34,0.366
1807+698,1984,1,271.7111830558,56.029,69.8244742391,29.851,0.228
1823+568,1984,1,276.0294603356,56.511,56.8504126879,26.478,0.282
1921-293,1984,11,291.2127326449,4.927,-29.2417065871,9.772,-0.012
1954+513,1984,1,298.9280752802,4.967,51.5301514837,3.482,0.028
2007+777,1984,1,301.3791577461,145.198,77.8786811862,33.514,0.689
2021+317,1984,1,305.8292383934,2.538,31.8839732866,3.53,-0.384
2037+511,1984,11,309.6543123979,2.14,51.3201828598,2.206,-0.031
2121+053,1984,2,320.9354883474,3.395,5.589469862,12.301,-0.179
2134+004,1984,81,324.1607763878,0.489,0.6983934884,2.325,-0.331
2144+092,1984,1,326.7923434362,68.408,9.4962970565,37.871,0.313
2145+067,1984,13,327.0227444229,0.163,6.9607233076,0.735,-0.042
2200+420,1984,82,330.6803807147,0.732,42.2777721428,0.748,0.045
2201+315,1984,1,330.8123986078,1.418,31.7606308203,4.258,-0.393
2216-038,1984,16,334.7168240239,1.198,-3.5935787503,4.715,-0.629
2230+114,1984,1,338.1517072927,60.896,11.7308026511,29.715,0.01
2234+282,1984,4,339.0936286355,0.289,28.48261471,0.348,-0.165
2251+158,1984,112,343.4906164093,0.28,16.148211391,0.951,-0.041
