iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0014+813,1987,1,4.2853061513,13.833,81.5855924911,2.767,0.406
0026+346,1987,1,7.3093425444,9.897,34.9422918566,7.019,0.832
0048-097,1987,1,12.6721567112,2.29,-9.4847799681,2.194,-0.098
0056-572,1987,1,14.6940828561,5.875,-56.9865160811,19.897,-0.324
0106+013,1987,167,17.1615462085,0.394,1.5834211691,1.215,-0.26
0111+021,1987,1,18.4297713042,1.862,2.3714772962,3.341,0.332
0119+041,1987,2,20.4869238846,1.257,4.373536183,4.134,0.037
0138-097,1987,1,25.3576330539,1.097,-9.4787959647,1.639,0.066
0149+218,1987,2,28.0752461792,1.001,22.1188058582,1.534,0.236
0153+744,1987,1,29.3956900344,11.031,74.712009112,2.855,0.114
0159+723,1987,1,30.8891052397,10.705,72.5482405971,1.783,0.208
0202+149,1987,1,31.2100579845,0.609,15.2364000482,1.137,0.154
0202+319,1987,3,31.2705217755,1.976,32.2083595106,1.242,0.088
0208-512,1987,1,32.692496538,7.977,-51.0171874904,20.037,-0.84
0212+735,1987,111,34.3783889859,0.974,73.8257282402,0.327,0.01
0229+131,1987,115,37.9412253014,0.286,13.3818653748,0.815,-0.256
0234+285,1987,36,39.4683570594,0.243,28.8024971927,0.37,-0.239
0239+108,1987,1,40.6215478837,7.282,11.016829044,55.833,0.841
0256+075,1987,1,44.8628180187,1.752,7.7943486593,11.152,-0.153
0300+470,1987,13,45.8968428007,0.46,47.271187394,0.321,-0.17
0316+413,1987,10,49.9506679577,0.968,41.5116942052,0.609,-0.49
0319+121,1987,1,50.471265069,1.689,12.3538738782,7.815,-0.314
0336-019,1987,3,54.8789074356,1.724,-1.7766139814,3.379,0.544
0338-214,1987,1,55.1483671637,2.959,-21.32532313,1.836,0.341
0355+508,1987,35,59.8739472346,1.409,50.9639337949,0.979,-0.108
0400+258,1987,1,60.7732743536,1.54,26.000417344,2.543,-0.012
0406+121,1987,1,62.341703164,0.777,12.2944013724,2.55,0.177
0414-189,1987,1,64.1522684124,3.513,-18.8523160625,2.624,0.298
0420-014,1987,38,65.815836359,0.231,-1.3425185631,1.015,0.043
0422+004,1987,1,66.1951755353,1.32,0.601757142,3.271,0.688
0430+052,1987,1,68.2962307719,0.9,5.3543374758,3.019,0.641
0434-188,1987,1,69.2561781085,1.577,-18.7468347267,1.628,0.094
0440-003,1987,2,70.6610863543,2.355,-0.2953939275,3.748,0.319
0454+844,1987,1,77.1765130869,9.648,84.5345950895,1.171,0.035
0454-234,1987,10,74.2632468259,1.048,-23.414450123,1.52,0.248
0457+024,1987,2,74.9668775343,3.222,2.49199443,4.722,0.607
0458-020,1987,1,75.3033742114,1.42,-1.9872949682,3.78,0.693
0528+134,1987,151,82.7350699127,0.319,13.5319856877,1.047,-0.291
0537-441,1987,1,84.7098323623,13.228,-44.0858133002,12.331,-0.958
0552+398,1987,176,88.878356788,0.333,39.813656833,0.405,-0.22
0605-085,1987,1,91.9987467086,2.299,-8.5805488514,2.197,0.199
0609+607,1987,1,93.5994427977,5.737,60.7727098166,3.125,-0.666
0615+820,1987,1,96.5125290159,26.766,82.0404370547,3.592,0.083
0637-752,1987,1,98.9437562298,54.317,-75.2713366451,3.349,-0.619
0648-165,1987,1,102.6024252852,1.047,-16.6276994623,1.447,-0.102
0707+476,1987,1,107.6921037861,0.844,47.5364286862,0.738,0.001
0711+356,1987,1,108.6034072509,2.294,35.5777212118,2.346,-0.139
0723-008,1987,2,111.4609999228,2.23,-0.9157064001,2.843,0.562
0727-115,1987,23,112.5796351583,0.417,-11.6868335981,1.095,-0.048
0736+017,1987,2,114.8251418819,2.564,1.6179500055,3.516,0.186
0738+313,1987,2,115.2945974836,1.612,31.2000648049,2.073,-0.016
0742+103,1987,2,116.3877479437,0.517,10.1868591519,0.946,0.39
0743-006,1987,1,116.4753411507,13.844,-0.7382133924,43.705,0.996
0748+126,1987,1,117.716857734,1.435,12.5180077713,4.698,0.639
0754+100,1987,1,119.2776792807,1.42,9.9430139406,5.081,0.76
0808+019,1987,1,122.861280666,0.804,1.7811719464,3.556,-0.064
0812+367,1987,1,123.8581042043,1.523,36.5875414293,4.717,0.71
0820+560,1987,1,126.1968183098,0.946,55.8785192989,0.529,-0.197
0823+033,1987,1,126.4597432136,0.713,3.1568108367,3.412,-0.035
0823-223,1987,1,126.5065538227,5.761,-22.5075549762,4.316,-0.863
0827+243,1987,1,127.7170257164,2.033,24.1832838788,1.682,-0.388
0828+493,1987,1,128.0967352235,3.208,49.2225108763,2.316,-0.213
0833+585,1987,2,129.3433737261,1.626,58.4171791414,0.606,-0.256
0834-201,1987,1,129.1633966468,1.928,-20.2831949312,2.481,-0.32
0836+710,1987,2,130.3515225256,1.585,70.8950479834,0.472,-0.278
0851+202,1987,178,133.7036456346,0.277,20.1085111148,0.825,-0.124
0859+470,1987,2,135.766624533,3.164,46.8511506377,2.376,-0.237
0859-140,1987,1,135.5701298388,0.914,-14.2585745122,1.51,-0.183
0906+015,1987,2,137.2920480457,3.689,1.3598947389,5.616,0.612
0917+449,1987,1,140.2435770463,0.689,44.6983294046,0.95,-0.188
0917+624,1987,1,140.4009632386,1.129,62.2644944645,0.552,-0.196
0919-260,1987,1,140.37230766,2.485,-26.3120507499,2.376,-0.039
0923+392,1987,158,141.762557952,0.314,39.0391254162,0.507,-0.404
0954+658,1987,1,149.696856657,6.407,65.565227393,4.081,0.903
1004+141,1987,1,151.9229089273,2.078,13.9415602994,12.016,-0.581
