iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1980,19,17.1615464825,0.678,1.5834210363,3.288,-0.343
0224+671,1980,19,37.2085476978,1.621,67.350841553,0.789,0.19
0234+285,1980,2,39.46835646,0.594,28.802497313,1.994,-0.322
0235+164,1980,19,39.6622089225,0.493,16.6164649965,1.848,-0.469
0355+508,1980,20,59.8739467847,0.772,50.9639338882,0.552,0.201
0430+052,1980,1,68.2962311802,0.551,5.3543407268,2.226,-0.249
0552+398,1980,20,88.8783565427,0.585,39.8136569734,0.76,-0.323
0851+202,1980,18,133.7036453534,0.481,20.1085112765,1.798,-0.229
0923+392,1980,20,141.7625572928,0.505,39.039125603,0.917,-0.311
0953+254,1980,2,149.2078140374,0.715,25.2544583774,2.48,-0.037
1219+285,1980,2,185.3820437941,0.812,28.2329166661,2.147,0.049
1226+023,1980,18,187.2779160252,0.835,2.0523882142,3.64,-0.122
1354+195,1980,2,209.2684862315,1.052,19.3187137492,2.957,-0.307
1404+286,1980,18,211.751643214,0.619,28.4540806868,1.444,0.091
1502+106,1980,2,226.104082587,1.475,10.4942208025,4.254,-0.437
1633+382,1980,1,248.8145532951,1.041,38.1345837871,1.196,-0.033
1641+399,1980,20,250.7450415661,0.702,39.8102760422,0.991,0.312
1642+690,1980,20,250.5327018281,1.888,68.9443767583,0.644,0.255
1749+096,1980,1,267.886744891,1.12,9.6502003544,3.901,0.08
2134+004,1980,20,324.1607763301,0.775,0.6983924411,3.417,-0.41
2200+420,1980,20,330.6803806385,0.583,42.2777722382,0.653,0.102
2251+158,1980,20,343.4906166334,0.474,16.1482114552,1.552,0.048
