iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0224+671,1979,1,37.2085481971,3.163,67.3508412873,2.34,-0.684
0316+413,1979,1,49.9506673272,1.104,41.5116948208,2.443,-0.657
0355+508,1979,2,59.8739463882,1.319,50.9639359256,1.686,0.021
0430+052,1979,2,68.2962309072,1.257,5.3543429906,6.96,-0.491
0552+398,1979,2,88.8783553175,1.61,39.8136601526,2.002,0.262
0851+202,1979,1,133.7036408635,1.979,20.1085154922,3.733,-0.398
0923+392,1979,2,141.7625547758,1.886,39.0391264216,1.426,-0.061
1226+023,1979,2,187.2779138863,1.718,2.0523915163,4.611,0.028
1253-055,1979,1,194.046526862,1.629,-5.7893118475,4.923,0.291
1607+268,1979,1,242.3055068785,10.841,26.6913919008,19.976,0.792
1641+399,1979,2,250.7450419628,2.268,39.8102785038,2.784,0.241
1642+690,1979,1,250.5327002595,4.335,68.9443772434,2.897,0.274
1749+701,1979,1,267.1368372155,4.563,70.0974369457,1.329,-0.069
1845+797,1979,1,280.5374609083,10.841,79.7714245613,1.426,-0.264
2134+004,1979,2,324.160777558,1.898,0.6983973267,5.977,-0.052
2200+420,1979,2,330.6803833163,2.224,42.2777734805,1.352,0.115
2251+158,1979,2,343.4906188203,1.756,16.1482136967,2.961,0.008
