iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0130-447,   0,   5,   5,   5,  23.254, -44.512,,,,,
0131-522,  54, 422, 340, 330,  23.274, -52.001,  -0.02625,  -0.00081, 0.00660, 0.00939, 0.23825
0132-389,   1,   4,   4,   4,  23.633, -38.726,,,,,
0133+476, 562,1542,1113,1125,  24.244,  47.858,  +0.00138,  -0.00171, 0.00068, 0.00089,-0.02303
0134+311, 111, 268, 192, 191,  24.286,  31.377,  +0.00887,  +0.01138, 0.00535, 0.00771,-0.02835
0134+329,   2,  34,  25,  31,  24.422,  33.160,,,,,
0135-247,   6,  34,  22,  29,  24.410, -24.515,  +0.02412,  -0.02517, 0.01540, 0.02519, 0.01774
0136+176,   2,   3,   2,   2,  24.925,  17.885,,,,,
0136-059,   2,   5,   5,   3,  24.716,  -5.669,,,,,
0137+012,   5,  28,  21,  25,  24.989,   1.529,  -0.02397,  +0.02710, 0.02406, 0.03501,-0.15765
0138-097,  11,  75,  65,  62,  25.358,  -9.479,  -0.01580,  -0.02137, 0.01875, 0.02590,-0.25312
0142-278,   0,  13,  10,  10,  26.264, -27.560,,,,,
0144+209,   1,   4,   4,   2,  26.745,  21.173,,,,,
0144+584,   1,   7,   5,   5,  26.944,  58.679,,,,,
0146+056,  16,  38,  27,  28,  27.343,   5.932,  +0.00867,  +0.00493, 0.02483, 0.03956,-0.47842
0148+274,   2,  22,  14,  14,  27.863,  27.745,,,,,
0149+218,  17,  77,  63,  57,  28.075,  22.119,  +0.00984,  +0.01018, 0.00380, 0.00455,-0.47157
0150-144,   0,  10,   8,   9,  28.133, -14.211,,,,,
0150-334,   5,  21,  14,  16,  28.292, -33.174,  +0.01316,  -0.04584, 0.06732, 0.08057, 0.01480
0151+474,  36, 162, 125, 126,  28.735,  47.724,  -0.00616,  +0.00559, 0.00363, 0.00425,-0.05928
0152+043,   1,   4,   4,   4,  28.766,   4.642,,,,,
0153+744,   3,  23,  18,  18,  29.396,  74.712,,,,,
0153-410,   1,   9,   7,   7,  28.904, -40.812,,,,,
0156+128,   1,   5,   3,   4,  29.734,  13.117,,,,,
0159+723,  17,  60,  45,  45,  30.889,  72.548,  +0.00147,  -0.00191, 0.00621, 0.00579, 0.13214
0159-668,   0,   6,   5,   4,  30.282, -66.637,,,,,
0201+088,   0,   5,   2,   5,  31.145,   9.064,,,,,
0201+113, 249, 561, 371, 422,  30.944,  11.579,  +0.00210,  +0.00402, 0.00151, 0.00176,-0.69003
0202+145,   0,   5,   5,   4,  31.305,  14.742,,,,,
0202+149, 280, 716, 501, 538,  31.210,  15.236,  -0.00435,  +0.01197, 0.00168, 0.00261,-0.05985
0202+319,  83, 637, 532, 497,  31.271,  32.208,  +0.00111,  +0.00100, 0.00194, 0.00270,-0.27467
0202-172,  12, 112,  86,  99,  31.240, -17.022,  -0.00134,  -0.00785, 0.00570, 0.01392, 0.21351
0203+625,   0,   7,   5,   5,  31.763,  62.770,,,,,
0206+136,  14,  61,  47,  54,  32.400,  13.867,  +0.01027,  -0.01908, 0.00699, 0.01039,-0.17371
0206-689,   0,   5,   4,   5,  31.962, -68.632,,,,,
0208+106,   0,   5,   4,   4,  32.805,  10.860,,,,,
0208-512, 168, 464, 335, 350,  32.693, -51.017,  -0.00306,  -0.00147, 0.00277, 0.00329,-0.01470
0211+171,   2,  22,  14,  16,  33.687,  17.380,,,,,
0212+735, 174,1170, 921, 890,  34.378,  73.826,  -0.00511,  -0.00151, 0.00106, 0.00112, 0.05095
0212-620,   2,  12,   9,  10,  33.568, -61.826,,,,,
0213-026,   0,   5,   4,   4,  33.925,  -2.382,,,,,
0214-522,   1,   6,   6,   6,  34.013, -52.003,,,,,
0215+015,  69, 255, 185, 189,  34.454,   1.747,  -0.00168,  -0.00017, 0.00299, 0.00467,-0.00379
0216+011,   6,  12,   6,  11,  34.779,   1.350,  -0.01433,  +0.01348, 0.00902, 0.01213, 0.05914
0219+428,   7,  14,  12,   7,  35.665,  43.035,  -0.02046,  +0.01929, 0.01870, 0.02241, 0.00548
0220+427,   0,   6,   4,   4,  35.798,  42.992,,,,,
0220-349,  18,  42,  32,  27,  35.735, -34.691,  -0.00768,  +0.00217, 0.00857, 0.01326,-0.05454
0221+067,  16, 118,  93, 101,  36.118,   6.990,  -0.00291,  -0.01891, 0.00567, 0.00602,-0.62337
0222+185,   2,   3,   2,   1,  36.269,  18.780,,,,,
0223+113,   0,   5,   4,   4,  36.425,  11.574,,,,,
0224+671,   7,  56,  42,  41,  37.209,  67.351,  -0.01045,  +0.00578, 0.00593, 0.00596, 0.03832
0226-559,   0,   8,   7,   7,  37.090, -55.768,,,,,
0227+403,   0,  11,   8,   8,  37.690,  40.548,,,,,
0227-369,  15,  72,  55,  62,  37.369, -36.732,  -0.00092,  -0.02467, 0.01708, 0.03330,-0.11154
0229+131, 586,2355,1763,1710,  37.941,  13.382,  +0.00175,  +0.00257, 0.00074, 0.00112, 0.00449
0229+230,   1,   6,   5,   5,  38.086,  23.299,,,,,
0229-479,   0,   7,   6,   5,  37.799, -47.770,,,,,
0230-790,  24,  89,  63,  64,  37.396, -78.796,  -0.00400,  +0.00546, 0.00651, 0.00750,-0.11642
0234+285, 212,1163, 879, 912,  39.468,  28.802,  +0.00114,  -0.00069, 0.00126, 0.00171,-0.04196
0234-301,   9,  48,  42,  40,  39.130, -29.899,  -0.01318,  +0.02971, 0.01621, 0.03270,-0.08393
0235+164, 262, 749, 502, 554,  39.662,  16.616,  +0.00006,  -0.00171, 0.00125, 0.00190,-0.08016
0235+205,   0,   5,   5,   5,  39.461,  20.772,,,,,
0235-618,   3,  32,  23,  28,  39.222, -61.604,,,,,
0236+610,   2,   8,   6,   6,  40.132,  61.229,,,,,
0237+040,   5,  40,  29,  36,  39.964,   4.273,  +0.00153,  +0.02310, 0.00891, 0.01222,-0.02918
0237-027,  81, 420, 329, 331,  39.939,  -2.578,  +0.00666,  +0.00011, 0.00417, 0.00629, 0.02221
0237-233,   4,  36,  30,  30,  40.034, -23.154,,,,,
0238-084,  49, 229, 171, 151,  40.270,  -8.256,  -0.01086,  -0.00532, 0.01121, 0.00973, 0.21878
0239+108,  25,  75,  59,  50,  40.622,  11.017,  -0.00116,  +0.00303, 0.00520, 0.01020,-0.39903
0239+175,  13,  21,  19,  18,  40.601,  17.716,  +0.00410,  +0.01554, 0.00718, 0.01113,-0.12177
0241+622,   0,  46,  43,  41,  41.240,  62.468,,,,,
0242+131,   0,   5,   4,   5,  41.190,  13.335,,,,,
0242+238,   1,   4,   3,   1,  41.320,  24.093,,,,,
0244-452,   0,  10,   8,   9,  41.475, -44.994,,,,,
0244-470,   1,   9,   8,   8,  41.500, -46.855,,,,,
0245-167,   2,   3,   3,   2,  42.032, -16.530,,,,,
0246+061,   1,   6,   6,   5,  42.325,   6.331,,,,,
0248+430,   5,  23,  16,  18,  42.894,  43.254,  +0.01949,  +0.02840, 0.01066, 0.01499,-0.04694
0248-266,   0,   5,   4,   4,  42.648, -26.462,,,,,
0250-225,   0,   5,   5,   3,  43.200, -22.324,,,,,
0252-549,   9,  24,  19,  15,  43.372, -54.698,  -0.00283,  +0.01249, 0.00752, 0.03442, 0.06920
0253+133,   0,   6,   5,   2,  44.146,  13.576,,,,,
0253-218,   0,   5,   4,   3,  44.053, -21.625,,,,,
0254-334,   0,  11,   9,   9,  44.178, -33.256,,,,,
0256+075,  15,  40,  28,  36,  44.863,   7.794,  -0.00333,  +0.00676, 0.00891, 0.01167,-0.33555
0256+192,   0,   5,   5,   4,  44.874,  19.429,,,,,
0256-005,  65, 177, 130, 129,  44.869,  -0.333,  +0.00153,  -0.00968, 0.00471, 0.00581,-0.02943
0256-393,   0,   6,   3,   6,  44.559, -39.161,,,,,
0258+011,   1,   6,   6,   4,  45.348,   1.310,,,,,
0259+121,   3,   9,   8,   8,  45.627,  12.316,,,,,
0300+470, 141, 674, 533, 511,  45.897,  47.271,  +0.00114,  +0.00000, 0.00136, 0.00159,-0.03159
0302+625,  16,  53,  43,  38,  46.678,  62.717,  -0.00566,  +0.00866, 0.00520, 0.00580, 0.03060
0302-437,   1,   4,   4,   3,  46.122, -43.554,,,,,
0302-623,  17,  78,  51,  63,  45.961, -62.190,  +0.00148,  +0.00262, 0.00758, 0.01025, 0.39142
0303+051,   2,   3,   0,   3,  46.451,   5.392,,,,,
0305+039,   6,  30,  20,  26,  47.109,   4.111,  -0.00692,  +0.00071, 0.01000, 0.02649, 0.21875
0306+102,  25, 105,  77,  87,  47.265,  10.488,  -0.00242,  -0.00829, 0.00352, 0.00452,-0.29522
0306+274,   0,   5,   5,   4,  47.342,  27.648,,,,,
0307+380,  78, 288, 212, 222,  47.708,  38.248,  +0.00678,  +0.00648, 0.00406, 0.00549, 0.12247
0308-611, 203, 879, 668, 688,  47.484, -60.978,  -0.00458,  -0.00256, 0.00239, 0.00308, 0.12779
0309+411,  22,  51,  38,  38,  48.258,  41.334,  -0.00038,  -0.00551, 0.00365, 0.00512,-0.28213
0312+100,   5,  35,  28,  30,  48.838,  10.212,  -0.01439,  -0.02478, 0.02931, 0.05199, 0.07850
0312-770,   1,  12,   6,  12,  47.980, -76.864,,,,,
0316+162,   0,   6,   6,   6,  49.741,  16.476,,,,,
0316+413,   3, 267, 231, 241,  49.951,  41.512,,,,,
0316-444,   0,  18,  13,  16,  49.490, -44.238,,,,,
0317+188,  15,  36,  24,  28,  49.964,  19.025,  -0.01547,  -0.01111, 0.01233, 0.02156,-0.23512
0319+121,  13,  61,  40,  52,  50.471,  12.354,  -0.00136,  -0.01692, 0.00666, 0.01414,-0.03057
0319+396,   1,   4,   2,   4,  50.716,  39.801,,,,,
0319-056,   0,   5,   5,   4,  50.499,  -5.437,,,,,
0322+222, 148, 597, 458, 434,  51.403,  22.400,  +0.00300,  +0.00674, 0.00239, 0.00345, 0.01986
0322-294,   0,   5,   5,   5,  51.185, -29.306,,,,,
0323-244,   0,   5,   5,   5,  51.306, -24.263,,,,,
0325+395,   2,  35,  30,  29,  52.210,  39.679,,,,,
0325-222,   0,   5,   5,   5,  52.000, -22.035,,,,,
0326+277,   5,  14,  11,  12,  52.490,  27.938,  -0.02264,  +0.10150, 0.06306, 0.05645,-0.82722
0327+467,   1,   5,   4,   5,  52.636,  46.940,,,,,
0327-241,   0,   7,   5,   7,  52.475, -23.952,,,,,
0332+078,  33, 152, 110, 127,  53.722,   8.004,  -0.01402,  -0.01411, 0.00891, 0.01124,-0.13271
0332-403, 138, 662, 512, 508,  53.557, -40.140,  -0.00665,  -0.00731, 0.00538, 0.00754,-0.06649
0333+321,  26, 104,  79,  77,  54.125,  32.308,  -0.00632,  +0.00191, 0.00564, 0.00742,-0.10517
0334-131,   2,  10,   7,   7,  54.146, -13.035,,,,,
0334-546,   8,  41,  33,  40,  53.975, -54.507,  +0.00426,  -0.01421, 0.00650, 0.02106, 0.27725
0335-364,   1,  18,  13,  15,  54.225, -36.268,,,,,
0336-019, 585,1941,1421,1375,  54.879,  -1.777,  +0.00090,  -0.00166, 0.00095, 0.00149, 0.01504
0338-214,  39, 152, 118, 122,  55.148, -21.325,  -0.00022,  -0.01038, 0.00558, 0.00818, 0.12104
0340+362,  22,  96,  72,  78,  55.871,  36.370,  +0.00617,  -0.01406, 0.01057, 0.01334, 0.08084
0341+158,   4,  21,  14,  16,  56.097,  15.995,,,,,
0342+147,  15,  52,  33,  42,  56.277,  14.897,  -0.01125,  -0.00641, 0.00505, 0.00433,-0.35986
0342+538,   1,   5,   3,   4,  56.644,  54.016,,,,,
0344+235,   0,   5,   5,   3,  56.988,  23.665,,,,,
0345+460,  63, 181, 138, 130,  57.328,  46.167,  -0.00846,  +0.00620, 0.00562, 0.00713,-0.06116
0346+800,   3,   7,   4,   5,  58.692,  80.158,,,,,
0346-279,  30, 168, 124, 140,  57.159, -27.820,  -0.00882,  -0.02860, 0.00886, 0.01388,-0.04139
0347-211,  22, 156, 118, 125,  57.491, -21.047,  +0.00498,  -0.01674, 0.01161, 0.01463, 0.00131
0348-120,   0,   7,   7,   3,  57.796, -11.890,,,,,
0350+465,   0,   8,   7,   5,  58.625,  46.722,,,,,
0352+605,   1,   5,   3,   4,  59.105,  60.733,,,,,
0354+231,   1,   4,   2,   4,  59.340,  23.332,,,,,
0355+055,   0,   5,   5,   5,  59.442,   5.709,,,,,
0355+508,  77, 871, 736, 759,  59.874,  50.964,  +0.00097,  +0.00512, 0.00286, 0.00283,-0.11684
0355-483,   0,   7,   6,   5,  59.341, -48.204,,,,,
0355-669,   4,  17,  13,  14,  58.950, -66.759,,,,,
0357-263,   0,   5,   5,   2,  59.890, -26.259,,,,,
0358+040,   1,   4,   4,   4,  60.333,   4.226,,,,,
0358+210,  20,  76,  65,  58,  60.438,  21.175,  +0.01145,  +0.01038, 0.00515, 0.00832,-0.08446
0400+258,  13,  71,  56,  51,  60.773,  26.000,  +0.02671,  -0.00914, 0.00663, 0.00938,-0.62633
0400-319,  23,  85,  65,  64,  60.589, -31.791,  +0.00149,  +0.02271, 0.00805, 0.01054,-0.06921
0402-362, 179, 604, 453, 492,  60.974, -36.084,  -0.00254,  -0.00114, 0.00224, 0.00339,-0.00838
0403-132,  26, 156, 131, 128,  61.392, -13.137,  -0.00441,  -0.02057, 0.00899, 0.01279,-0.12117
0403-179,   1,   5,   5,   3,  61.551, -17.833,,,,,
0405+304,   4,   6,   4,   6,  62.085,  30.542,,,,,
0405-123,   6,  36,  25,  26,  61.952, -12.194,  -0.00082,  +0.00447, 0.02237, 0.03351, 0.13769
0405-385,  72, 331, 234, 265,  61.746, -38.441,  +0.00725,  +0.00089, 0.00446, 0.00748,-0.10110
0406+121,   6,  37,  26,  31,  62.342,  12.294,  -0.02533,  +0.03651, 0.01383, 0.01777,-0.58254
0406-127,   4,  55,  37,  46,  62.274, -12.647,,,,,
0409+229,   6,  15,  10,   9,  63.182,  23.085,  -0.01009,  +0.02077, 0.00694, 0.01304,-0.46302
0410+110,   5,  40,  32,  30,  63.418,  11.204,  +0.02092,  -0.02564, 0.08261, 0.09184,-0.16729
0413-210,   0,   6,   2,   5,  64.018, -20.941,,,,,
0414-189,  40, 177, 121, 148,  64.152, -18.852,  -0.00380,  -0.00046, 0.00674, 0.01145, 0.17863
0415+379,   0,   9,   7,   9,  64.589,  38.027,,,,,
0415+398,  27, 124, 102,  84,  64.844,  39.925,  -0.00625,  +0.00334, 0.00674, 0.00757,-0.04530
0418+532,   7,  19,   9,  14,  65.685,  53.407,  +0.02196,  +0.01227, 0.02865, 0.02632, 0.48361
0420+022,  29, 240, 197, 179,  65.718,   2.324,  +0.01110,  +0.01574, 0.00755, 0.01228, 0.13672
0420+417,  11,  38,  31,  34,  65.983,  41.834,  +0.00227,  -0.01511, 0.00553, 0.00703,-0.07053
0420-014, 239,1566,1193,1283,  65.816,  -1.343,  -0.00015,  -0.00442, 0.00083, 0.00182,-0.03845
0421+145,   1,   4,   4,   3,  66.098,  14.705,,,,,
0422+004,  21, 116,  82,  88,  66.195,   0.602,  -0.00412,  +0.00718, 0.01009, 0.01332,-0.09596
0422-380,  21,  88,  68,  71,  66.176, -37.939,  -0.01327,  +0.02159, 0.01213, 0.01501, 0.26348
0423+051,   3,  16,  12,   8,  66.653,   5.306,,,,,
0423+233,   5,  14,  10,  11,  66.732,  23.461,  +0.01225,  +0.01503, 0.00687, 0.01710,-0.59657
0425+048,   1,   9,   7,   8,  66.948,   4.952,,,,,
0425+174,   2,   4,   3,   4,  67.148,  17.540,,,,,
0426+181,   0,   7,   5,   6,  67.371,  18.264,,,,,
0426+273,  27,  47,  33,  34,  67.471,  27.411,  +0.00225,  -0.00819, 0.00364, 0.00608,-0.02446
0426-380,  10,  94,  62,  76,  67.168, -37.939,  -0.02810,  -0.03072, 0.00976, 0.01490, 0.05747
0427-502,   1,   6,   6,   4,  67.178, -50.093,,,,,
0429+174,   0,   7,   4,   6,  67.989,  17.527,,,,,
0430+052,  15, 154, 139, 127,  68.296,   5.354,  -0.01284,  -0.01891, 0.00648, 0.01059,-0.14717
0430+289,  46, 130,  95,  98,  68.408,  29.099,  +0.00446,  +0.00555, 0.00287, 0.00371,-0.13816
0430-332,   0,   5,   4,   2,  68.186, -33.153,,,,,
0432-606,   0,   6,   3,   6,  68.392, -60.504,,,,,
0434-188,  48, 233, 163, 209,  69.256, -18.747,  -0.00472,  +0.00815, 0.00518, 0.00821,-0.56291
0436-129,   6,  81,  63,  65,  69.646, -12.851,  +0.02784,  -0.01396, 0.02683, 0.05071, 0.46924
0437+273,   0,   5,   4,   4,  70.116,  27.478,,,,,
0437-454,  23, 160, 127, 127,  69.754, -45.373,  -0.00347,  -0.00360, 0.00807, 0.01351, 0.15754
0438-436,  11,  70,  40,  66,  70.072, -43.552,  +0.02290,  -0.00289, 0.01357, 0.02526, 0.19001
0440+345,  12,  64,  44,  44,  70.882,  34.685,  +0.00111,  -0.00552, 0.00425, 0.00621,-0.04659
0440-003,  13, 146, 116, 110,  70.661,  -0.295,  +0.02105,  +0.01863, 0.03196, 0.03543, 0.03732
0442+389,  24,  48,  37,  29,  71.548,  39.005,  -0.00564,  -0.01351, 0.00866, 0.01294, 0.07277
0444+634,   1,  16,  15,  16,  72.347,  63.536,,,,,
0446+112, 120, 343, 244, 264,  72.282,  11.358,  +0.00439,  -0.00217, 0.00238, 0.00321,-0.04728
0447+227,   0,   5,   5,   5,  72.716,  22.818,,,,,
0447-010,   1,   5,   5,   4,  72.429,  -0.956,,,,,
0448-187,   0,   5,   4,   5,  72.650, -18.617,,,,,
0448-392,   2,   4,   4,   3,  72.426, -39.186,,,,,
0450-743,   0,   8,   8,   8,  72.202, -74.292,,,,,
0451-282,  21,  83,  58,  70,  73.311, -28.127,  +0.01061,  +0.01302, 0.00886, 0.01159,-0.59211
0454+844, 103, 316, 226, 238,  77.177,  84.535,  +0.00506,  +0.00535, 0.00200, 0.00205,-0.06214
0454-234, 691,2674,1929,2070,  74.263, -23.414,  -0.00096,  -0.00196, 0.00075, 0.00120,-0.04289
0454-463,  12, 157, 129, 119,  73.962, -46.266,  +0.03137,  +0.04245, 0.02398, 0.02866,-0.06928
0454-810,  29, 170, 134, 127,  72.523, -81.017,  -0.00263,  +0.00462, 0.00429, 0.00485, 0.12197
0457+024,  12,  64,  48,  49,  74.967,   2.492,  -0.02202,  -0.02549, 0.01014, 0.01755,-0.11442
0458+138,   5,  26,  19,  24,  75.439,  13.935,  -0.00668,  +0.03714, 0.01613, 0.03108,-0.00376
0458-020, 681,2021,1458,1502,  75.303,  -1.987,  -0.00072,  -0.00451, 0.00072, 0.00122,-0.14461
0459+060,   2,  13,  11,  11,  75.564,   6.152,,,,,
0459+135,   0,  11,  11,   9,  75.638,  13.636,,,,,
0459+252,   0,   5,   5,   4,  75.744,  25.274,,,,,
0500+019,   2,  22,  20,  18,  75.838,   2.051,,,,,
0502+049,   9,  20,  12,  15,  76.347,   4.995,  +0.02983,  -0.01443, 0.01310, 0.02373,-0.13362
0503-608,   4,  12,  12,   8,  76.007, -60.831,,,,,
0506+056,   0,   9,   4,   9,  77.358,   5.693,,,,,
0506+101,  24, 111,  80,  86,  77.364,  10.196,  +0.00166,  +0.00152, 0.00475, 0.00695,-0.24096
0506-612,  22,  88,  67,  60,  76.683, -61.161,  +0.00642,  -0.01028, 0.00925, 0.01137, 0.16615
0507+179,  14,  71,  48,  55,  77.510,  18.012,  -0.00450,  +0.00393, 0.00835, 0.01115,-0.52526
0508+138,   0,  13,  11,  13,  77.910,  13.955,,,,,
0509+011,   0,   6,   6,   5,  77.990,   1.180,,,,,
0509+152,   1,   5,   5,   3,  78.171,  15.290,,,,,
0510+559,   1,   7,   4,   7,  78.578,  56.036,,,,,
0511-220,   4,  16,  12,  12,  78.455, -21.988,,,,,
0514-161,   1,   6,   5,   4,  79.066, -16.052,,,,,
0514-459,   1,   5,   5,   4,  78.939, -45.945,,,,,
0515+208,  24,  63,  47,  48,  79.516,  20.915,  +0.00403,  +0.00662, 0.00592, 0.00804,-0.11155
0516-621,  23, 120,  78, 104,  79.187, -62.118,  -0.01878,  +0.01171, 0.00756, 0.00987, 0.28142
0517-726,   0,   9,   8,   7,  79.157, -72.619,,,,,
0518+165,   1,  21,  20,  11,  80.291,  16.639,,,,,
0518+211,   1,   5,   5,   5,  80.442,  21.214,,,,,
0518-458,   0,   5,   3,   5,  79.957, -45.779,,,,,
0521-262,   0,   7,   6,   6,  80.827, -26.236,,,,,
0521-365,  36, 190, 141, 156,  80.742, -36.459,  +0.00098,  -0.00201, 0.00507, 0.00792, 0.26742
0522-611,   9,  58,  44,  47,  80.643, -61.133,  -0.01617,  -0.01932, 0.02311, 0.03506, 0.30638
0523-236,   0,   8,   8,   7,  81.277, -23.636,,,,,
0524+034,  17, 105,  79,  93,  81.886,   3.525,  -0.02245,  +0.05827, 0.01009, 0.02423,-0.01319
0524-460,   4,  27,  16,  18,  81.381, -45.965,,,,,
0524-485,   5,  42,  25,  37,  81.569, -48.510,  +0.02424,  -0.00757, 0.02418, 0.04186,-0.26813
0528+134, 672,2724,1983,2101,  82.735,  13.532,  +0.00012,  +0.00115, 0.00083, 0.00159,-0.04145
0528-250,  14,  47,  43,  34,  82.533, -25.058,  -0.01055,  -0.00884, 0.00567, 0.00857,-0.02532
0529+075,   4,  12,  11,  11,  83.162,   7.545,,,,,
0529+483, 112, 482, 393, 341,  83.316,  48.381,  +0.00128,  +0.00069, 0.00257, 0.00316, 0.09406
0530-727,  61, 346, 270, 266,  82.375, -72.758,  +0.00088,  -0.00259, 0.00421, 0.00493,-0.09728
0531+194,   0,   5,   5,   5,  83.685,  19.456,,,,,
0532+255,   0,   5,   5,   3,  83.958,  25.537,,,,,
0534-340,  20, 113,  80,  94,  84.118, -34.020,  -0.01112,  +0.03591, 0.01164, 0.02035, 0.00255
0534-611,  12,  36,  29,  31,  83.649, -61.102,  +0.01398,  -0.04310, 0.02867, 0.04051, 0.55373
0536+145,  53, 196, 163, 148,  84.927,  14.563,  -0.00012,  -0.00498, 0.00432, 0.00513,-0.39438
0537-158,   2,  10,   4,   7,  84.883, -15.842,,,,,
0537-286,  88, 380, 294, 290,  84.976, -28.666,  +0.01041,  -0.00250, 0.00476, 0.00589, 0.01860
0537-441, 494,1725,1258,1287,  84.710, -44.086,  +0.00153,  -0.00166, 0.00118, 0.00169, 0.01698
0538+498,   8,  13,   9,  10,  85.651,  49.852,  -0.00006,  -0.00228, 0.00762, 0.00761, 0.00906
0539-057,   6,  31,  17,  29,  85.409,  -5.697,  -0.00193,  +0.04395, 0.03276, 0.04368,-0.22254
0539-543,   0,   5,   4,   4,  85.191, -54.306,,,,,
0543-735,   0,   8,   7,   8,  85.462, -73.538,,,,,
0544+273,  74, 231, 186, 176,  86.892,  27.366,  -0.00038,  +0.00853, 0.00224, 0.00333,-0.04372
0547+234,   3,   9,   7,   6,  87.697,  23.447,,,,,
0548+084,   0,   8,   7,   8,  87.797,   8.486,,,,,
0548+378,  16,  53,  44,  36,  88.075,  37.907,  +0.00749,  -0.00592, 0.01133, 0.01737,-0.40691
0549-575,   8,  57,  39,  47,  87.540, -57.540,  -0.00064,  -0.02422, 0.01983, 0.02825,-0.13385
0550-453,   0,   9,   6,   6,  88.042, -45.374,,,,,
0552+398,1013,3785,2868,2912,  88.878,  39.814,  -0.00020,  -0.00122, 0.00053, 0.00069,-0.08065
0554+242,   5,  20,  17,  10,  89.270,  24.232,  +0.03198,  +0.10432, 0.16121, 0.20426, 0.23085
0556+238, 253, 524, 373, 381,  89.883,  23.898,  -0.00034,  -0.00421, 0.00151, 0.00231,-0.04110
0557-454,   0,   8,   6,   6,  89.798, -45.495,,,,,
0600+177,  14,  59,  43,  46,  90.788,  17.705,  +0.00023,  -0.00575, 0.00781, 0.00837,-0.58048
0601+245,   6,  19,  14,  17,  91.230,  24.499,  +0.69622,  -0.26399, 0.53139, 0.64641,-0.03839
0601-172,   1,  11,  10,   8,  90.991, -17.275,,,,,
0601-706,   0,   5,   5,   4,  90.297, -70.602,,,,,
0602+405,   2,  10,   7,   9,  91.462,  40.502,,,,,
0602+673, 287, 795, 557, 571,  91.969,  67.349,  -0.00079,  +0.00228, 0.00114, 0.00133,-0.10024
0603+882,   0,   5,   3,   5, 100.526,  88.199,,,,,
0604+728,   0,   7,   6,   3,  92.704,  72.815,,,,,
0604-074,   0,   7,   6,   6,  91.681,  -7.408,,,,,
0605-085,   6,  60,  50,  53,  91.999,  -8.581,  -0.00450,  +0.00207, 0.00796, 0.01658,-0.28647
0606-223,  64, 286, 211, 208,  92.249, -22.339,  +0.00696,  -0.00423, 0.00402, 0.00617,-0.01908
0607-157, 182, 708, 531, 514,  92.421, -15.711,  +0.00274,  -0.00244, 0.00233, 0.00396,-0.02812
0609+607,   9,  28,  15,  21,  93.599,  60.773,  -0.00408,  -0.00112, 0.00918, 0.00940,-0.20948
0610+260,   0,  17,  14,  16,  93.459,  26.077,,,,,
0610-436,   0,   5,   5,   4,  93.119, -43.630,,,,,
0611+131,   0,  26,  25,  14,  93.490,  13.113,,,,,
0613+570,  48, 238, 196, 172,  94.321,  57.021,  +0.00820,  -0.01423, 0.00458, 0.00517,-0.04625
0615+820,  17,  31,  25,  21,  96.513,  82.040,  -0.00150,  +0.00286, 0.00236, 0.00240,-0.11724
0617+210,   0,   6,   6,   6,  95.081,  21.042,,,,,
0618-252,   0,   5,   3,   4,  95.134, -25.255,,,,,
0620+389,   2,  23,  19,  12,  96.079,  38.947,,,,,
0621+446,   1,   4,   2,   4,  96.326,  44.667,,,,,
0621-786,   0,  10,   7,   9,  94.626, -78.717,,,,,
0622-441,   0,   5,   4,   4,  95.882, -44.217,,,,,
0622-645,   0,   5,   3,   4,  95.782, -64.606,,,,,
0627+176,   2,   3,   2,   2,  97.530,  17.637,,,,,
0627-199,  43, 202, 152, 155,  97.349, -19.989,  -0.00938,  -0.00671, 0.00663, 0.01100, 0.10642
0628+203,   0,   5,   5,   3,  97.754,  20.350,,,,,
0628-627,   0,   7,   6,   6,  97.240, -62.812,,,,,
0629+160,   0,   8,   6,   6,  98.180,  15.999,,,,,
0629-418,   4,  26,  15,  23,  97.800, -41.907,,,,,
0630-261,   0,   7,   4,   5,  98.027, -26.237,,,,,
0632+502,   1,   4,   4,   3,  99.046,  50.167,,,,,
0632-235,  28,  97,  74,  75,  98.746, -23.587,  -0.00564,  -0.01620, 0.00949, 0.00971,-0.03045
0633+595,   1,   4,   3,   3,  99.512,  59.556,,,,,
0634+150,   0,   5,   4,   4,  99.463,  14.983,,,,,
0636+680,  21,  64,  49,  43, 100.518,  67.977,  -0.00496,  +0.00320, 0.00330, 0.00322,-0.02426
0637-337,   4,  20,  16,  13,  99.837, -33.767,,,,,
0637-752, 145, 492, 350, 320,  98.944, -75.271,  -0.00127,  -0.00039, 0.00216, 0.00195, 0.02084
0639+098,   1,   4,   3,   4, 100.438,   9.785,,,,,
0639-032,   1,  24,  23,  22, 100.463,  -3.347,,,,,
0641+392,  86, 248, 186, 175, 101.224,  39.247,  +0.00171,  +0.00183, 0.00450, 0.00539, 0.18468
0642+214,   0,  15,  10,  14, 101.350,  21.364,,,,,
0642+449, 424,1183, 844, 830, 101.633,  44.855,  -0.00136,  -0.00279, 0.00098, 0.00116,-0.02672
0642-349,   2,   7,   7,   4, 101.105, -34.995,,,,,
0644-390,   1,   4,   4,   3, 101.629, -39.061,,,,,
0644-671,   2,   4,   3,   3, 101.117, -67.216,,,,,
0646-306,  48, 261, 207, 218, 102.059, -30.739,  -0.00679,  -0.00259, 0.00573, 0.00608,-0.57676
0647-410,   0,   5,   3,   5, 102.309, -41.148,,,,,
