iers_name, year, dra, dra_err, ddec, ddec_err, num_ses
0000+212, 1996,  -0.678,    0.192,   -0.510,    0.288,    0.831,  +21.496,   2
0000+212, 2018,  -0.678,    0.192,   -0.510,    0.288,    0.831,  +21.496,   1
0000-160, 2015,  +0.042,    0.194,   +0.028,    0.460,    0.864,  -15.785,   1
0000-160, 2017,  +0.042,    0.194,   +0.028,    0.460,    0.864,  -15.785,   1
0000-197, 1997,  +0.094,    0.342,   +0.170,    0.714,    0.828,  -19.456,   2
0000-197, 2014,  +0.094,    0.342,   +0.170,    0.714,    0.828,  -19.456,   1
0000-197, 2017,  +0.094,    0.342,   +0.170,    0.714,    0.828,  -19.456,   1
0000-199, 2006,  -0.079,    0.208,   +0.557,    0.453,    0.816,  -19.697,   1
0000-199, 2014,  -0.079,    0.208,   +0.557,    0.453,    0.816,  -19.697,   1
0000-199, 2017,  -0.079,    0.208,   +0.557,    0.453,    0.816,  -19.697,   1
0001+459, 1996,  -0.158,    0.242,   +0.233,    0.216,    1.067,  +46.255,   1
0001+459, 2014,  -0.158,    0.242,   +0.233,    0.216,    1.067,  +46.255,   1
0001+459, 2017,  -0.158,    0.242,   +0.233,    0.216,    1.067,  +46.255,   1
0001+478, 2014,  -0.202,    0.394,   +0.676,    0.489,    0.942,  +48.118,   1
0001+478, 2017,  -0.202,    0.394,   +0.676,    0.489,    0.942,  +48.118,   1
0001+478, 2018,  -0.202,    0.394,   +0.676,    0.489,    0.942,  +48.118,   1
0001-120, 1997,  +0.005,    0.143,   -0.579,    0.283,    1.020,  -11.816,   1
0001-120, 2004,  +0.005,    0.143,   -0.579,    0.283,    1.020,  -11.816,   1
0001-120, 2017,  +0.005,    0.143,   -0.579,    0.283,    1.020,  -11.816,   1
0001-120, 2018,  +0.005,    0.143,   -0.579,    0.283,    1.020,  -11.816,   1
0002+051, 1995,  -0.343,    0.226,   -0.929,    0.355,    1.334,   +5.403,   1
0002+051, 2014,  -0.343,    0.226,   -0.929,    0.355,    1.334,   +5.403,   1
0002+051, 2018,  -0.343,    0.226,   -0.929,    0.355,    1.334,   +5.403,   2
0002+051, 2019,  -0.343,    0.226,   -0.929,    0.355,    1.334,   +5.403,   1
0002+200, 2002,  -0.382,    0.191,   -0.139,    0.255,    1.149,  +20.328,   1
0002+200, 2003,  -0.382,    0.191,   -0.139,    0.255,    1.149,  +20.328,   2
0002+200, 2018,  -0.382,    0.191,   -0.139,    0.255,    1.149,  +20.328,   1
0002+541, 1994,  -1.182,    0.215,   -0.325,    0.211,    1.268,  +54.474,   1
0002+541, 2013,  -1.182,    0.215,   -0.325,    0.211,    1.268,  +54.474,   1
0002+541, 2014,  -1.182,    0.215,   -0.325,    0.211,    1.268,  +54.474,   1
0002+541, 2017,  -1.182,    0.215,   -0.325,    0.211,    1.268,  +54.474,   1
0002+541, 2018,  -1.182,    0.215,   -0.325,    0.211,    1.268,  +54.474,   1
0002-170, 1997,  +0.037,    0.210,   -0.645,    0.472,    1.325,  -16.801,   1
0002-170, 2014,  +0.037,    0.210,   -0.645,    0.472,    1.325,  -16.801,   1
0002-170, 2017,  +0.037,    0.210,   -0.645,    0.472,    1.325,  -16.801,   1
0002-170, 2018,  +0.037,    0.210,   -0.645,    0.472,    1.325,  -16.801,   1
0002-350, 2014,  +0.239,    0.294,   +0.861,    0.763,    1.275,  -34.764,   1
0002-350, 2017,  +0.239,    0.294,   +0.861,    0.763,    1.275,  -34.764,   2
0002-350, 2018,  +0.239,    0.294,   +0.861,    0.763,    1.275,  -34.764,   1
0002-478, 1993,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   1
0002-478, 1994,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   1
0002-478, 1995,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   1
0002-478, 1996,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   1
0002-478, 1998,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2002,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2003,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2004,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2005,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2006,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2007,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2008,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2010,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   1
0002-478, 2011,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2012,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2013,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2014,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   3
0002-478, 2015,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   2
0002-478, 2016,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   4
0002-478, 2017,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   4
0002-478, 2018,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   4
0002-478, 2019,  -0.424,    0.390,   -0.483,    0.839,    1.149,  -47.605,   4
0003+123, 2007,  -0.210,    0.151,   +0.130,    0.263,    1.596,  +12.598,   1
0003+123, 2014,  -0.210,    0.151,   +0.130,    0.263,    1.596,  +12.598,   1
0003+123, 2017,  -0.210,    0.151,   +0.130,    0.263,    1.596,  +12.598,   1
0003+158, 2016,  -0.760,    0.181,   -0.370,    0.244,    1.497,  +16.164,   1
0003+158, 2017,  -0.760,    0.181,   -0.370,    0.244,    1.497,  +16.164,   1
0003+340, 2011,  -0.144,    0.218,   +0.794,    0.339,    1.531,  +34.372,   1
0003+340, 2017,  -0.144,    0.218,   +0.794,    0.339,    1.531,  +34.372,   1
0003+340, 2018,  -0.144,    0.218,   +0.794,    0.339,    1.531,  +34.372,   1
0003+380, 1992,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 1994,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 1996,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 1997,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 1998,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 1999,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 2000,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 2001,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 2004,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 2005,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   4
0003+380, 2006,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003+380, 2007,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 2008,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   4
0003+380, 2009,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   2
0003+380, 2015,  +0.034,    0.183,   +0.124,    0.249,    1.488,  +38.338,   1
0003-066, 1988,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   1
0003-066, 1990,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   1
0003-066, 1991,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   1
0003-066, 1992,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   8
0003-066, 1993,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   3
0003-066, 1994,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   1
0003-066, 1995,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,   2
0003-066, 1996,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  56
0003-066, 1997,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  75
0003-066, 1998,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  84
0003-066, 1999,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  90
0003-066, 2000,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  66
0003-066, 2001,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393, 101
0003-066, 2002,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  88
0003-066, 2003,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  82
0003-066, 2004,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  70
0003-066, 2005,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393, 107
0003-066, 2006,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  80
0003-066, 2007,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  68
0003-066, 2008,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  85
0003-066, 2009,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  62
0003-066, 2010,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  38
0003-066, 2011,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  26
0003-066, 2012,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  24
0003-066, 2013,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  39
0003-066, 2014,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  70
0003-066, 2015,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  64
0003-066, 2016,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  37
0003-066, 2017,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  27
0003-066, 2018,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  45
0003-066, 2019,  -0.006,    0.181,   -0.080,    0.322,    1.558,   -6.393,  21
0003-302, 2002,  -0.231,    0.508,   +0.033,    1.126,    1.505,  -29.931,   1
0003-302, 2014,  -0.231,    0.508,   +0.033,    1.126,    1.505,  -29.931,   1
0004+240, 1996,  -0.724,    0.167,   -0.486,    0.229,    1.703,  +24.377,   2
0004+240, 2018,  -0.724,    0.167,   -0.486,    0.229,    1.703,  +24.377,   1
0005+114, 2002,  -0.681,    0.189,   +1.019,    0.312,    2.003,  +11.734,   1
0005+114, 2014,  -0.681,    0.189,   +1.019,    0.312,    2.003,  +11.734,   1
0005+114, 2017,  -0.681,    0.189,   +1.019,    0.312,    2.003,  +11.734,   1
0005+114, 2018,  -0.681,    0.189,   +1.019,    0.312,    2.003,  +11.734,   1
0005+568, 1994,  -1.831,    0.201,   -0.319,    0.194,    1.952,  +57.103,   1
0005+568, 2014,  -1.831,    0.201,   -0.319,    0.194,    1.952,  +57.103,   1
0005+568, 2017,  -1.831,    0.201,   -0.319,    0.194,    1.952,  +57.103,   1
0005+568, 2018,  -1.831,    0.201,   -0.319,    0.194,    1.952,  +57.103,   1
0005+683, 1995,  -2.519,    0.440,   -0.344,    0.474,    2.139,  +68.623,   1
0005+683, 2007,  -2.519,    0.440,   -0.344,    0.474,    2.139,  +68.623,   1
0005+683, 2014,  -2.519,    0.440,   -0.344,    0.474,    2.139,  +68.623,   1
0005+683, 2017,  -2.519,    0.440,   -0.344,    0.474,    2.139,  +68.623,   1
0005+683, 2018,  -2.519,    0.440,   -0.344,    0.474,    2.139,  +68.623,   1
0005-239, 1997,  +0.576,    0.449,   -0.782,    0.603,    2.002,  -23.655,   2
0005-239, 2008,  +0.576,    0.449,   -0.782,    0.603,    2.002,  -23.655,   1
0005-239, 2017,  +0.576,    0.449,   -0.782,    0.603,    2.002,  -23.655,   1
0005-262, 1997,  +0.292,    0.718,   -0.187,    1.390,    2.109,  -25.987,   2
0005-262, 2014,  +0.292,    0.718,   -0.187,    1.390,    2.109,  -25.987,   1
0006+061, 2002,  -0.040,    0.168,   -0.097,    0.317,    2.266,   +6.473,   1
0006+061, 2014,  -0.040,    0.168,   -0.097,    0.317,    2.266,   +6.473,   2
0006+061, 2016,  -0.040,    0.168,   -0.097,    0.317,    2.266,   +6.473,   1
0006+061, 2018,  -0.040,    0.168,   -0.097,    0.317,    2.266,   +6.473,   1
0006+397, 1996,  -0.050,    0.250,   +0.397,    0.234,    2.267,  +40.030,   1
0006+397, 2014,  -0.050,    0.250,   +0.397,    0.234,    2.267,  +40.030,   1
0006+397, 2017,  -0.050,    0.250,   +0.397,    0.234,    2.267,  +40.030,   1
0006+771, 2017,  -4.733,    0.650,   +1.003,    0.699,    2.430,  +77.412,   1
0006+771, 2018,  -4.733,    0.650,   +1.003,    0.699,    2.430,  +77.412,   1
0006-363, 2005,  -0.351,    0.560,   -0.985,    1.821,    2.140,  -36.024,   1
0006-363, 2011,  -0.351,    0.560,   -0.985,    1.821,    2.140,  -36.024,   1
0006-363, 2017,  -0.351,    0.560,   -0.985,    1.821,    2.140,  -36.024,   2
0006-363, 2018,  -0.351,    0.560,   -0.985,    1.821,    2.140,  -36.024,   1
0007+016, 2018,  +1.345,    0.310,   +0.729,    0.543,    2.494,   +1.965,   2
0007+106, 1988,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 1989,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   4
0007+106, 1990,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   2
0007+106, 1991,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 1994,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 2004,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+106, 2005,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   4
0007+106, 2006,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+106, 2007,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+106, 2008,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   4
0007+106, 2009,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   4
0007+106, 2010,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   4
0007+106, 2011,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,  20
0007+106, 2012,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 2013,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 2014,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+106, 2015,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   1
0007+106, 2016,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+106, 2017,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   5
0007+106, 2018,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,  18
0007+106, 2019,  -0.006,    0.161,   +0.040,    0.185,    2.629,  +10.975,   3
0007+171, 1990,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 1992,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 1993,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   1
0007+171, 1994,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   1
0007+171, 1996,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 1997,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   1
0007+171, 1998,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 2002,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   3
0007+171, 2003,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   1
0007+171, 2004,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 2005,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 2006,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   3
0007+171, 2007,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   1
0007+171, 2008,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+171, 2009,  +0.410,    0.177,   +0.369,    0.253,    2.642,  +17.405,   2
0007+205, 2014,  -0.522,    0.217,   +0.370,    0.343,    2.620,  +20.797,   1
0007+205, 2018,  -0.522,    0.217,   +0.370,    0.343,    2.620,  +20.797,   1
0007+439, 2006,  -1.087,    0.248,   -0.073,    0.267,    2.625,  +44.212,   1
0007+439, 2014,  -1.087,    0.248,   -0.073,    0.267,    2.625,  +44.212,   1
0007+439, 2017,  -1.087,    0.248,   -0.073,    0.267,    2.625,  +44.212,   1
0007+757, 2017,  +0.267,    1.273,   +0.694,    0.925,    2.451,  +76.055,   1
0007+757, 2018,  +0.267,    1.273,   +0.694,    0.925,    2.451,  +76.055,   1
0007-048, 2015,  -0.516,    0.128,   +0.657,    0.291,    2.502,   -4.563,   4
0007-048, 2018,  -0.516,    0.128,   +0.657,    0.291,    2.502,   -4.563,   2
0007-325, 2009,  -0.059,    0.233,   +0.474,    0.548,    2.398,  -32.277,   1
0007-325, 2017,  -0.059,    0.233,   +0.474,    0.548,    2.398,  -32.277,   1
0007-325, 2018,  -0.059,    0.233,   +0.474,    0.548,    2.398,  -32.277,   1
0008+006, 2014,  +0.299,    0.132,   +0.332,    0.252,    2.877,   +0.964,   1
0008+006, 2018,  +0.299,    0.132,   +0.332,    0.252,    2.877,   +0.964,   1
0008+704, 1995,  +0.196,    0.227,   +0.425,    0.202,    2.883,  +70.759,   1
0008+704, 2014,  +0.196,    0.227,   +0.425,    0.202,    2.883,  +70.759,   1
0008+704, 2018,  +0.196,    0.227,   +0.425,    0.202,    2.883,  +70.759,   1
0008-222, 1997,  +0.185,    0.254,   -0.172,    0.521,    2.724,  -21.951,   2
0008-222, 2014,  +0.185,    0.254,   -0.172,    0.521,    2.724,  -21.951,   1
0008-264, 1989,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1990,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1992,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1994,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1995,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1996,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 1997,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   3
0008-264, 1998,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   2
0008-264, 1999,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   1
0008-264, 2001,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   2
0008-264, 2003,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   4
0008-264, 2004,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   2
0008-264, 2005,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   4
0008-264, 2006,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   3
0008-264, 2007,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   4
0008-264, 2008,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   4
0008-264, 2009,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   2
0008-264, 2010,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   3
0008-264, 2011,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   2
0008-264, 2012,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   5
0008-264, 2013,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,   7
0008-264, 2014,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  24
0008-264, 2015,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  33
0008-264, 2016,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  35
0008-264, 2017,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  56
0008-264, 2018,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  40
0008-264, 2019,  +0.007,    0.230,   -0.161,    0.348,    2.755,  -26.209,  25
0008-300, 2006,  -1.146,    0.238,   +3.558,    0.644,    2.688,  -29.754,   1
0008-300, 2018,  -1.146,    0.238,   +3.558,    0.644,    2.688,  -29.754,   1
0008-307, 2002,  +0.099,    0.201,   +0.547,    0.470,    2.649,  -30.463,   1
0008-307, 2014,  +0.099,    0.201,   +0.547,    0.470,    2.649,  -30.463,   1
0008-307, 2017,  +0.099,    0.201,   +0.547,    0.470,    2.649,  -30.463,   1
0008-307, 2018,  +0.099,    0.201,   +0.547,    0.470,    2.649,  -30.463,   1
0008-311, 2012,  +0.029,    0.303,   +0.731,    0.733,    2.645,  -30.904,   1
0008-311, 2017,  +0.029,    0.303,   +0.731,    0.733,    2.645,  -30.904,   1
0008-311, 2018,  +0.029,    0.303,   +0.731,    0.733,    2.645,  -30.904,   2
0008-421, 2002,  +0.670,    0.702,   -1.383,    1.965,    2.719,  -41.886,   1
0008-421, 2017,  +0.670,    0.702,   -1.383,    1.965,    2.719,  -41.886,   3
0008-421, 2019,  +0.670,    0.702,   -1.383,    1.965,    2.719,  -41.886,   1
0009+081, 1995,  +0.047,    0.127,   +0.083,    0.191,    2.897,   +8.399,   1
0009+081, 2005,  +0.047,    0.127,   +0.083,    0.191,    2.897,   +8.399,   1
0009+081, 2016,  +0.047,    0.127,   +0.083,    0.191,    2.897,   +8.399,   1
0009+081, 2017,  +0.047,    0.127,   +0.083,    0.191,    2.897,   +8.399,   1
0009+081, 2018,  +0.047,    0.127,   +0.083,    0.191,    2.897,   +8.399,   3
0009+467, 2005,  -0.921,    0.207,   +0.138,    0.213,    3.122,  +47.076,   1
0009+467, 2014,  -0.921,    0.207,   +0.138,    0.213,    3.122,  +47.076,   1
0009+467, 2017,  -0.921,    0.207,   +0.138,    0.213,    3.122,  +47.076,   1
0009+467, 2018,  -0.921,    0.207,   +0.138,    0.213,    3.122,  +47.076,   1
0009+655, 2014,  +1.151,    0.541,   -0.677,    0.557,    3.157,  +65.853,   1
0009+655, 2017,  +1.151,    0.541,   -0.677,    0.557,    3.157,  +65.853,   1
0009+655, 2018,  +1.151,    0.541,   -0.677,    0.557,    3.157,  +65.853,   1
0009-148, 2007,  -0.082,    0.195,   -0.568,    0.396,    2.919,  -14.568,   1
0009-148, 2014,  -0.082,    0.195,   -0.568,    0.396,    2.919,  -14.568,   1
0009-148, 2017,  -0.082,    0.195,   -0.568,    0.396,    2.919,  -14.568,   1
0009-148, 2018,  -0.082,    0.195,   -0.568,    0.396,    2.919,  -14.568,   1
0010+336, 2014,  -0.034,    0.191,   +0.411,    0.284,    3.197,  +33.894,   1
0010+336, 2017,  -0.034,    0.191,   +0.411,    0.284,    3.197,  +33.894,   1
0010+336, 2018,  -0.034,    0.191,   +0.411,    0.284,    3.197,  +33.894,   1
0010+405, 1991,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 1992,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   1
0010+405, 1993,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 1994,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   1
0010+405, 1995,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   1
0010+405, 1996,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   1
0010+405, 1998,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   3
0010+405, 2004,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 2005,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 2006,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 2007,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   2
0010+405, 2008,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   3
0010+405, 2009,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   3
0010+405, 2010,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   5
0010+405, 2011,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   3
0010+405, 2012,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   5
0010+405, 2013,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   5
0010+405, 2014,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   8
0010+405, 2015,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   4
0010+405, 2016,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   6
0010+405, 2017,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   6
0010+405, 2018,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   8
0010+405, 2019,  +0.028,    0.142,   +0.224,    0.199,    3.380,  +40.860,   4
0010+463, 1996,  -0.620,    0.204,   +0.358,    0.194,    3.319,  +46.602,   1
0010+463, 2014,  -0.620,    0.204,   +0.358,    0.194,    3.319,  +46.602,   1
0010+463, 2017,  -0.620,    0.204,   +0.358,    0.194,    3.319,  +46.602,   1
0010+463, 2018,  -0.620,    0.204,   +0.358,    0.194,    3.319,  +46.602,   1
0010-155, 2006,  -0.078,    0.190,   -0.127,    0.391,    3.336,  -15.230,   1
0010-155, 2014,  -0.078,    0.190,   -0.127,    0.391,    3.336,  -15.230,   1
0010-155, 2017,  -0.078,    0.190,   -0.127,    0.391,    3.336,  -15.230,   1
0010-401, 2002,  +0.143,    0.389,   -1.745,    0.772,    3.250,  -39.907,   2
0010-401, 2014,  +0.143,    0.389,   -1.745,    0.772,    3.250,  -39.907,   1
0010-401, 2016,  +0.143,    0.389,   -1.745,    0.772,    3.250,  -39.907,   1
0010-401, 2017,  +0.143,    0.389,   -1.745,    0.772,    3.250,  -39.907,   4
0010-401, 2018,  +0.143,    0.389,   -1.745,    0.772,    3.250,  -39.907,   5
0011+189, 1996,  -0.251,    0.183,   +0.188,    0.322,    3.485,  +19.178,   2
0011+189, 2014,  -0.251,    0.183,   +0.188,    0.322,    3.485,  +19.178,   1
0011+189, 2017,  -0.251,    0.183,   +0.188,    0.322,    3.485,  +19.178,   1
0011-046, 1997,  +0.274,    0.200,   +1.648,    0.396,    3.476,   -4.398,   1
0011-046, 2014,  +0.274,    0.200,   +1.648,    0.396,    3.476,   -4.398,   1
0011-046, 2015,  +0.274,    0.200,   +1.648,    0.396,    3.476,   -4.398,   2
0011-046, 2018,  +0.274,    0.200,   +1.648,    0.396,    3.476,   -4.398,   1
0012+077, 2017, -31.883,    0.346,  -30.822,    0.550,    3.858,   +8.034,   1
0012+077, 2018, -31.883,    0.346,  -30.822,    0.550,    3.858,   +8.034,   1
0012+319, 2014,  +0.198,    0.228,   +0.277,    0.304,    3.776,  +32.270,   1
0012+319, 2018,  +0.198,    0.228,   +0.277,    0.304,    3.776,  +32.270,   1
