iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0006+061,   5,   0,   0,   0,   2.266,   6.473,  -0.00842,  +0.03160, 0.01119, 0.02487, 0.08819
0006+397,   5,   0,   0,   0,   2.267,  40.030,  -0.00028,  +0.03363, 0.01661, 0.03730,-0.27105
0006-363,   6,   0,   0,   0,   2.140, -36.024,  -0.23729,  -0.02430, 0.10769, 0.50262, 0.52763
0007+016,   5,   0,   0,   0,   2.494,   1.965,  -0.00096,  +1.44982, 0.66013, 1.08735,-0.17786
0007+171,  27,   2,   2,   0,   2.642,  17.405,  +0.09739,  +0.01431, 0.01119, 0.01807,-0.00785
0007+439,   5,   0,   0,   0,   2.625,  44.212,  +0.02336,  +0.07875, 0.02082, 0.06022, 0.16386
0007-048,   7,   0,   0,   0,   2.502,  -4.563,  -0.06441,  -0.06780, 0.03877, 0.07756,-0.02195
0007-325,   6,   0,   0,   0,   2.398, -32.277,  -0.03104,  +0.02953, 0.03008, 0.07165,-0.72554
0008+006,   6,   0,   0,   0,   2.877,   0.964,  +0.04475,  +0.00688, 0.04393, 0.08649, 0.05554
0008+704,   5,   0,   0,   0,   2.883,  70.759,  +0.00566,  -0.01233, 0.00716, 0.03228, 0.03263
0008-222,   5,   0,   0,   0,   2.724, -21.951,  -0.00517,  +0.00432, 0.00885, 0.02378,-0.25437
0008-264, 350,   1,   1,   0,   2.755, -26.209,  -0.00889,  +0.04419, 0.00573, 0.00785,-0.16157
0008-307,   5,   0,   0,   0,   2.649, -30.463,  -0.05240,  +0.06199, 0.03203, 0.09053, 0.43340
0008-311,   5,   0,   0,   0,   2.645, -30.904,  +0.06083,  -0.02914, 0.03663, 0.11316,-0.12272
0008-421,  11,   0,   0,   0,   2.719, -41.886,  -0.44014,  -0.06945, 0.29271, 0.64047,-0.19773
0009+081,   7,   0,   0,   0,   2.897,   8.399,  +0.04356,  -0.06130, 0.02397, 0.03071,-0.06867
0009+467,   5,   0,   0,   0,   3.122,  47.076,  -0.01124,  -0.05618, 0.02727, 0.06623,-0.23303
0009+655,   4,   1,   1,   0,   3.157,  65.853,,,,,
0009-148,   7,   0,   0,   0,   2.919, -14.568,  -0.01980,  -0.06569, 0.03814, 0.06478, 0.28043
0010+336,   5,   0,   0,   0,   3.197,  33.894,  -0.04491,  +0.03821, 0.01722, 0.03481,-0.50387
0010+405,  94,   0,   0,   0,   3.380,  40.860,  +0.00151,  +0.00207, 0.00174, 0.00330,-0.17967
0010+463,   5,   0,   0,   0,   3.319,  46.602,  -0.03849,  +0.05417, 0.02988, 0.04624,-0.43390
0010-401,  19,   0,   0,   0,   3.250, -39.907,  +0.01098,  +0.06303, 0.01709, 0.05535, 0.17696
0011+189,   5,   0,   0,   0,   3.485,  19.178,  +0.00323,  +0.01926, 0.01112, 0.02624, 0.05321
0011-046,   6,   0,   0,   0,   3.476,  -4.398,  +0.03922,  -0.03428, 0.02322, 0.04030,-0.31276
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.01046,  -0.01445, 0.00829, 0.01874,-0.21421
0012+610,   5,   0,   0,   0,   3.703,  61.295,  -0.00991,  +0.00318, 0.03439, 0.07172, 0.42561
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.00914,  +0.01725, 0.00938, 0.02380, 0.14966
0013-005,  93,   0,   0,   0,   4.046,  -0.253,  -0.00214,  -0.00712, 0.00234, 0.00278,-0.75307
0013-184,   5,   0,   0,   0,   3.893, -18.124,  -0.00234,  +0.05071, 0.04763, 0.11345,-0.30695
0014+813,1093, 242, 236,   9,   4.285,  81.586,  +0.00031,  -0.01312, 0.00048, 0.00387,-0.00870
0015+529,   5,   0,   0,   0,   4.466,  53.205,  -0.01772,  +0.00312, 0.01834, 0.03729,-0.32563
0015-054,   6,   0,   0,   0,   4.399,  -5.212,  +0.00588,  -0.01405, 0.03948, 0.08569,-0.27802
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.07979,  +0.23266, 0.04683, 0.13681, 0.25097
0016+731, 813, 282, 282,   0,   4.941,  73.458,  -0.00603,  +0.00288, 0.00041, 0.00142,-0.05828
0016-223,   6,   0,   0,   0,   4.845, -22.091,  +0.18194,  -0.16768, 0.09200, 0.25830,-0.53452
0017+200, 431,   2,   2,   0,   4.908,  20.363,  -0.01030,  +0.00311, 0.00254, 0.00266,-0.01350
0017+257,   5,   0,   0,   0,   4.916,  26.048,  +0.00834,  -0.05327, 0.00542, 0.01340,-0.27055
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.02965,  -0.01938, 0.01572, 0.04508,-0.01443
0018+715,   5,   0,   0,   0,   5.262,  71.839,  +0.01349,  -0.00586, 0.01118, 0.04559,-0.26474
0018+729,   5,   0,   0,   0,   5.364,  73.212,  +0.06760,  -0.04484, 0.04218, 0.12021, 0.17404
0019+058, 411,   2,   2,   1,   5.635,   6.135,  +0.00155,  -0.00027, 0.00219, 0.00284,-0.03643
0020+015,   5,   0,   0,   0,   5.659,   1.784,  +0.48902,  +0.11409, 0.14320, 0.22932, 0.17352
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00724,  +0.00675, 0.01183, 0.03446, 0.29142
0021+243,   7,   0,   0,   0,   6.114,  24.657,  -0.00261,  -0.02028, 0.01449, 0.02457,-0.09247
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01288,  +0.00758, 0.01267, 0.04281, 0.07117
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.01143,  +0.04905, 0.02192, 0.05068, 0.01355
0022+390,   5,   0,   0,   0,   6.359,  39.327,  +0.00449,  -0.01926, 0.01042, 0.02285,-0.39119
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  +0.04842,  +0.03510, 0.02882, 0.05988,-0.18947
0022-227,   5,   0,   0,   0,   6.351, -22.463,  -0.02722,  -0.02791, 0.02799, 0.07689,-0.15702
0022-423,  11,   1,   1,   0,   6.179, -42.034,  +0.20241,  -0.05928, 0.05875, 0.09780,-0.49115
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.04269,  +0.01211, 0.06095, 0.14413, 0.37237
0023-354,   8,   0,   0,   0,   6.568, -35.214,  +0.23747,  +0.09337, 0.08377, 0.22059, 0.63748
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.06994,  +0.08072, 0.02827, 0.03863, 0.15180
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00859,  -0.02797, 0.01440, 0.01877,-0.03410
0024-114,   5,   0,   0,   0,   6.714, -11.215,  +0.17412,  +0.06896, 0.06966, 0.13398, 0.13701
0025+197, 132,   0,   0,   0,   7.124,  20.007,  -0.00598,  +0.00113, 0.00402, 0.00570,-0.03969
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.19064,  -0.16044, 0.14559, 0.28982,-0.44002
0026+048,   6,   0,   0,   0,   7.265,   5.160,  -0.13878,  +0.02518, 0.07675, 0.09832,-0.30627
0026+346,  18,   0,   0,   0,   7.309,  34.942,  -0.08976,  -0.03832, 0.03070, 0.03865, 0.42485
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02594,  +0.02002, 0.02484, 0.03669, 0.23439
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.01171,  -0.01625, 0.00704, 0.01342,-0.24700
0027+703,   5,   0,   0,   0,   7.560,  70.628,  -0.00490,  +0.02097, 0.00289, 0.01418,-0.01387
0027-024,   5,   0,   0,   0,   7.633,  -2.199,  -0.01865,  +0.04684, 0.01761, 0.03961,-0.22323
0027-426,   5,   0,   0,   0,   7.573, -42.413,  +0.01902,  -0.28341, 0.04933, 0.22038, 0.02834
0028-396,   5,   0,   0,   0,   7.851, -39.380,  -0.19758,  +0.10591, 0.10961, 0.42238,-0.49538
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07879,  +0.11423, 0.05583, 0.11613,-0.43230
0030+196,   5,   0,   0,   0,   8.160,  19.898,  -2.61646,  -0.07969, 3.73122, 5.28241, 0.34189
0032+612,   5,   0,   0,   0,   8.855,  61.509,  -0.02537,  -0.00636, 0.01270, 0.02948, 0.25588
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.01741,  -0.07663, 0.03968, 0.08432, 0.09312
0033+098,   6,   0,   0,   0,   9.099,  10.133,  +0.38984,  +0.09808, 0.16608, 0.11958, 0.10758
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.00650,  -0.06261, 0.02724, 0.04857,-0.19465
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.01211,  +0.06448, 0.01987, 0.04415, 0.05625
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.01019,  +0.04391, 0.01993, 0.04920,-0.24628
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.00745,  +0.00186, 0.01488, 0.03064,-0.20416
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02211,  +0.00161, 0.00775, 0.01525,-0.28460
0034-220,   5,   0,   0,   0,   9.312, -21.757,  +0.00599,  +0.03634, 0.06849, 0.14660,-0.55981
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.01727,  +0.05678, 0.02892, 0.05919,-0.40278
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.06065,  +0.00144, 0.12590, 0.25003,-0.58065
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.06502,  -0.00557, 0.04133, 0.05815, 0.27221
0035+413,  57,   0,   0,   0,   9.604,  41.618,  -0.00378,  -0.00899, 0.00313, 0.00497,-0.04584
0035+503,   5,   0,   0,   0,   9.618,  50.591,  +0.01851,  +0.05305, 0.04262, 0.05493,-0.18249
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.02762,  +0.00398, 0.01125, 0.02485,-0.42803
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.02256,  +0.02013, 0.01197, 0.02581,-0.33690
0035-252, 122,   0,   0,   0,   9.561, -24.984,  -0.00417,  -0.01147, 0.00327, 0.00729,-0.14871
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.03034,  +0.01185, 0.03428, 0.08692,-0.02329
0036-191,   5,   0,   0,   0,   9.821, -18.902,  +0.00935,  +0.32776, 0.05220, 0.14282, 0.13151
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.07125,  +0.24160, 0.05389, 0.10550, 0.35671
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.04034,  -0.06131, 0.01917, 0.03918, 0.09679
0037+094,   5,   0,   0,   0,  10.076,   9.712,  +0.03212,  -2.23395, 0.65399, 1.66670,-0.49091
0037+139,   8,   0,   0,   0,   9.915,  14.199,  +0.00969,  -0.00849, 0.00911, 0.01535,-0.34169
0037+487,   5,   0,   0,   0,   9.946,  49.009,  +0.00165,  -0.02063, 0.00719, 0.02061, 0.16617
0037-593,  12,   0,   0,   0,  10.033, -59.065,  +0.08520,  +0.02481, 0.06728, 0.12549,-0.08467
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.11758,  -0.04448, 0.04182, 0.06657,-0.05368
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.11190,  +0.23627, 0.09684, 0.25253,-0.51540
0038-020,   5,   0,   0,   0,  10.240,  -1.776,  -0.02837,  +0.12820, 0.03657, 0.08126,-0.15301
0038-326,  16,   0,   0,   0,  10.128, -32.422,  +0.02624,  +0.07483, 0.04102, 0.11828,-0.48428
0039+230,  24,   0,   0,   0,  10.519,  23.334,  -0.01351,  +0.01636, 0.01120, 0.01991,-0.09808
0039+568,   6,   0,   0,   0,  10.581,  57.143,  -0.01160,  -0.01044, 0.00980, 0.02857, 0.35468
0040+098,   6,   0,   0,   0,  10.685,  10.164,  -0.03501,  -0.00052, 0.03663, 0.06132, 0.36193
0041+047,   5,   0,   0,   0,  10.945,   5.049,  -0.06029,  +0.32133, 0.12482, 0.24087,-0.07544
0041+677,   5,   0,   0,   0,  11.211,  68.051,  -0.00063,  +0.00778, 0.00631, 0.02307,-0.15093
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03045,  -0.00521, 0.03010, 0.07811, 0.47931
0042-373,   5,   0,   0,   0,  11.300, -37.097,  -0.02489,  +0.13966, 0.01259, 0.04284,-0.09580
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.00619,  -0.01229, 0.00636, 0.01338,-0.04276
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.01304,  +0.19309, 0.03780, 0.09049,-0.29361
0044+387,   5,   0,   0,   0,  11.698,  39.013,  -0.02640,  -0.02097, 0.00753, 0.01578,-0.28716
0044-846,   6,   0,   0,   0,  11.111, -84.378,  -0.01132,  -0.05915, 0.01485, 0.18072, 0.43054
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01491,  -0.06667, 0.01594, 0.03877,-0.72472
0046+063,   7,   0,   0,   0,  12.245,   6.668,  +0.04571,  +0.01315, 0.06097, 0.12179, 0.24646
0046+511,   9,   0,   0,   0,  12.408,  51.470,  -0.01517,  +0.01819, 0.01082, 0.02658,-0.23517
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.09898,  -0.17171, 0.03233, 0.08735,-0.66153
0047+023,  45,   0,   0,   0,  12.430,   2.618,  -0.00849,  +0.00909, 0.00522, 0.01132,-0.28659
0047-579,  37,   2,   2,   0,  12.498, -57.641,  -0.02495,  +0.02002, 0.00646, 0.02181, 0.31687
0048+447,   5,   0,   0,   0,  12.902,  44.993,  -0.01352,  -0.02738, 0.03119, 0.04322, 0.18588
0048-097,1908,   0,   0,   0,  12.672,  -9.485,  -0.00349,  -0.00669, 0.00069, 0.00084,-0.07241
0048-427, 199,   0,   0,   0,  12.790, -42.443,  +0.01353,  +0.00363, 0.00403, 0.01000, 0.05881
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.15208,  -0.00176, 0.15836, 0.33113,-0.29299
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01183,  -0.00337, 0.01006, 0.02142,-0.10302
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.07615,  +0.17870, 0.04081, 0.10645,-0.67357
0051+706,   5,   0,   0,   0,  13.574,  70.899,  +0.02904,  -0.01853, 0.00939, 0.04482, 0.22472
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.12549,  +0.08846, 0.04624, 0.09943,-0.08652
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.00725,  -0.01040, 0.01070, 0.02694,-0.29245
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.05342,  +0.01871, 0.03427, 0.08390,-0.07891
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.52778,  +0.64841, 0.56191, 1.11763,-0.12922
0054+161, 181,   0,   0,   0,  14.230,  16.420,  -0.00265,  -0.00335, 0.00370, 0.00530, 0.01806
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  -0.00243,  +0.09492, 0.02518, 0.04279, 0.21907
0055+060,   5,   0,   0,   0,  14.641,   6.335,  +0.04733,  +0.02995, 0.03493, 0.07581,-0.36007
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.02664,  -0.01211, 0.01266, 0.03164,-0.19258
0055-059, 134,   0,   0,   0,  14.521,  -5.665,  -0.00871,  -0.01417, 0.00552, 0.00733,-0.08213
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.00999,  +0.05492, 0.01694, 0.05526,-0.40602
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.06024,  -0.25716, 0.03897, 0.13500,-0.13973
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01381,  +0.00196, 0.01997, 0.03627, 0.12949
0056-001,  20,   0,   0,   0,  14.773,   0.114,  +0.01892,  -0.02596, 0.00884, 0.01599,-0.25680
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.51643,  +0.20995, 1.73772, 4.51785,-0.72263
0056-572,  15,   1,   1,   0,  14.694, -56.987,  -0.00897,  +0.03188, 0.00887, 0.02885, 0.32720
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01946,  +0.05913, 0.01649, 0.04035,-0.13174
0057+678,   3,   2,   2,   0,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00514,  +0.00342, 0.04556, 0.07011,-0.56230
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00178,  +0.01769, 0.02990, 0.12523,-0.37395
0059+581,2920,  35,  35,   5,  15.691,  58.403,  -0.00300,  -0.00246, 0.00019, 0.00041,-0.03159
0059-287,   5,   0,   0,   0,  15.468, -28.522,  +0.19304,  +0.58157, 0.17077, 0.41876, 0.34579
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.06288,  +0.12420, 0.06249, 0.14641,-0.56232
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.06087,  -0.04047, 0.04093, 0.07761,-0.04316
0101-126,   6,   0,   0,   0,  15.938, -12.379,  -0.02927,  +0.23861, 0.16497, 0.40351,-0.67287
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00122,  +0.01218, 0.00301, 0.00824,-0.10767
0102+511,   6,   0,   0,   0,  16.373,  51.430,  -0.01345,  -0.05586, 0.05349, 0.07902,-0.34400
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00247,  -0.03141, 0.00954, 0.02642,-0.32025
0103+057,   6,   0,   0,   0,  16.497,   6.016,  +0.13494,  +0.10772, 0.07403, 0.14610,-0.30680
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.08401,  +0.09025, 0.02324, 0.05043,-0.57672
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00908,  +0.01686, 0.01914, 0.04417,-0.81953
0103+337,   5,   0,   0,   0,  16.501,  34.034,  -0.03150,  -0.10699, 0.02125, 0.04688, 0.46519
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.03544,  +0.00774, 0.01872, 0.04107,-0.42138
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.03663,  +0.01315, 0.01911, 0.04251,-0.15318
0104-275,  13,   0,   0,   0,  16.609, -27.303,  -0.00992,  -0.00588, 0.00824, 0.02589,-0.11813
0104-408,1720,   4,   3,   2,  16.688, -40.572,  +0.00266,  -0.00373, 0.00084, 0.00161, 0.02929
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.01255,  +0.01176, 0.02774, 0.05245,-0.32053
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05658,  -0.07897, 0.03262, 0.09127,-0.69562
0106+013,1896,  43,  26,  35,  17.162,   1.583,  +0.02223,  +0.00904, 0.00081, 0.00105,-0.22100
0106+612,   5,   0,   0,   0,  17.443,  61.558,  -0.02376,  +0.00127, 0.00770, 0.00819,-0.30712
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01053,  -0.04967, 0.01209, 0.02707,-0.06856
0106-391,   5,   0,   0,   0,  17.324, -38.916,  -1.27236, -13.94222, 3.17360,14.95817, 0.94930
0107+069,   5,   0,   0,   0,  17.638,   7.245,  -0.06365,  +0.01605, 0.10217, 0.12938,-0.08122
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.01242,  -0.13598, 0.02105, 0.04983,-0.29684
0107-610,  52,   0,   0,   0,  17.314, -60.830,  -0.00738,  -0.00640, 0.00506, 0.01758, 0.05753
0108+388,  12,   1,   1,   0,  17.905,  39.108,  +0.00363,  +0.02388, 0.01138, 0.01546, 0.12508
0108-146,   8,   0,   0,   0,  17.770, -14.376,  +0.68573,  +0.07849, 1.29688, 2.24641,-0.06335
0108-170,   6,   0,   0,   0,  17.648, -16.808,  -0.08035,  +0.22866, 0.05496, 0.12011,-0.06131
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.17151,  +0.09773, 0.10573, 0.20748, 0.14172
0109+224, 175,   0,   0,   0,  18.024,  22.744,  -0.00194,  -0.00699, 0.00163, 0.00268,-0.06611
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00912,  -0.00390, 0.00674, 0.01464,-0.26992
0109-135,   6,   0,   0,   0,  17.987, -13.284,  -0.03639,  +0.00625, 0.01399, 0.03607,-0.40248
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00928,  -0.00754, 0.00657, 0.01608,-0.09201
0110+495,  71,   0,   0,   0,  18.363,  49.807,  +0.01088,  +0.00712, 0.02334, 0.05231,-0.18654
0110-361,   7,   0,   0,   0,  18.316, -35.863,  +0.00309,  +0.01045, 0.02297, 0.04407,-0.35301
0110-668,  14,   0,   0,   0,  18.079, -66.579,  -0.02601,  -0.04663, 0.01950, 0.08174, 0.33441
0111+021, 292,   0,   0,   0,  18.430,   2.371,  +0.01342,  +0.00695, 0.00213, 0.00221,-0.74562
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.02375,  +0.03066, 0.04433, 0.05487,-0.10084
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.00237,  -0.22460, 0.29001, 0.31625,-0.02877
0112-017,  36,   0,   0,   0,  18.821,  -1.451,  -0.01685,  -0.00186, 0.00665, 0.00756,-0.25282
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.01207,  +0.14798, 0.04297, 0.11445, 0.16930
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02809,  -0.00645, 0.02568, 0.04407,-0.03578
0113-118,  34,   0,   0,   0,  19.052, -11.604,  +0.00393,  -0.00255, 0.00566, 0.00698,-0.35349
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01855,  +0.02721, 0.01128, 0.02821,-0.23989
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00907,  -0.09823, 0.01507, 0.04172,-0.49857
0114+140,   7,   0,   0,   0,  19.355,  14.303,  +0.00235,  +0.02632, 0.01868, 0.02492, 0.00175
0114-211,   7,   0,   0,   0,  19.214, -20.869,  +1.00235,  +0.70929, 0.53359, 0.68482,-0.29869
0115+027,   8,   0,   0,   0,  19.577,   2.968,  +0.00904,  -0.00809, 0.16336, 0.20928,-0.20096
0115-214, 321,   0,   0,   0,  19.453, -21.185,  +0.02421,  -0.09764, 0.00899, 0.01376,-0.07573
0116+082,   5,   1,   0,   1,  19.755,   8.499,  +0.20682,  +0.10363, 0.11432, 0.23195,-0.12370
0116+319,   6,   1,   1,   0,  19.896,  32.181,  -0.44859,  -0.19848, 0.62603, 0.71660,-0.36828
0116-219, 106,   0,   0,   0,  19.739, -21.692,  +0.00584,  -0.00387, 0.00385, 0.00639,-0.11916
0117-171,   5,   0,   0,   0,  19.932, -16.902,  -0.00424,  +0.02718, 0.03280, 0.08224, 0.48945
0118+111,   6,   0,   0,   0,  20.371,  11.450,  +0.03005,  -0.03685, 0.03796, 0.06862, 0.07221
0118-272,  26,   0,   0,   0,  20.132, -27.024,  +0.00732,  +0.01481, 0.00908, 0.02133,-0.41847
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.03319,  +0.07765, 0.01744, 0.04671,-0.19528
0119+041,1841,   1,   1,   1,  20.487,   4.374,  -0.00471,  -0.00176, 0.00068, 0.00113,-0.22700
0119+115,1701,   7,   6,   5,  20.423,  11.831,  +0.00936,  +0.04043, 0.00069, 0.00137, 0.00984
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00204,  -0.00876, 0.00291, 0.00630, 0.01421
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01210,  +0.01967, 0.02070, 0.04661,-0.10302
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.01729,  +0.03326, 0.02820, 0.07640,-0.50659
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00277,  +0.03134, 0.00281, 0.00729,-0.26740
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.02705,  -0.02829, 0.01810, 0.04274, 0.01000
0121+560,   6,   0,   0,   0,  21.108,  56.314,  +0.02159,  -0.14805, 0.02150, 0.05872, 0.21634
0121-096,   5,   0,   0,   0,  20.943,  -9.384,  +0.05323,  -0.18042, 0.04612, 0.10664, 0.06889
0122+278,   5,   0,   0,   0,  21.233,  28.086,  -0.04896,  -0.00279, 0.01243, 0.02828,-0.03632
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00308,  +0.01976, 0.02428, 0.04742, 0.07874
0122+705,   5,   0,   0,   0,  21.533,  70.781,  +0.05004,  -0.06306, 0.02981, 0.13771,-0.32516
0122-003,   9,   0,   0,   0,  21.370,  -0.099,  -0.06087,  +0.01324, 0.04242, 0.06780,-0.02118
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00709,  +0.01217, 0.02107, 0.06015,-0.27358
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.00685,  -0.03985, 0.02884, 0.09069,-0.18370
0122-514,  11,   0,   0,   0,  21.239, -51.221,  +0.01636,  +0.06525, 0.03440, 0.15316,-0.64558
0123+257,  35,   0,   0,   0,  21.678,  25.984,  -0.01124,  +0.00179, 0.00411, 0.00832,-0.07299
0123+731,   5,   0,   0,   0,  21.770,  73.387,  +0.11154,  +0.05611, 0.08489, 0.23983,-0.34154
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.00604,  -0.04746, 0.02067, 0.05070,-0.55245
