iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0010-401,   6,  13,   9,   9,   3.250, -39.907,  +0.03578,  +0.14579, 0.02426, 0.06674, 0.92150
0011+189,   2,   3,   3,   0,   3.485,  19.178,,,,,
0011-046,   3,   3,   1,   2,   3.476,  -4.398,,,,,
0012+319,   3,   2,   2,   0,   3.776,  32.270,,,,,
0012+610,   1,   4,   4,   1,   3.703,  61.295,,,,,
0012-184,   2,   3,   3,   1,   3.760, -18.214,,,,,
0013-005,  40,  53,  29,  33,   4.046,  -0.253,  +0.00002,  -0.01058, 0.00223, 0.00254,-0.81578
0013-184,   3,   2,   0,   2,   3.893, -18.124,,,,,
0014+813,  79,1256,1203, 627,   4.285,  81.586,  -0.00007,  -0.00141, 0.00036, 0.00273,-0.00122
0015+529,   1,   4,   4,   2,   4.466,  53.205,,,,,
0015-054,   3,   3,   2,   3,   4.399,  -5.212,,,,,
0015-280,   0,   5,   4,   4,   4.496, -27.806,,,,,
0016+731,  71,1024, 981, 565,   4.941,  73.458,  +0.00009,  +0.00359, 0.00024, 0.00081,-0.10204
0016-223,   2,   4,   4,   1,   4.845, -22.091,,,,,
0017+200, 113, 320, 217, 204,   4.908,  20.363,  +0.00074,  +0.00136, 0.00249, 0.00212, 0.01305
0017+257,   3,   2,   2,   1,   4.916,  26.048,,,,,
0017-307,   0,   5,   2,   3,   4.928, -30.522,,,,,
0018+715,   1,   4,   4,   0,   5.262,  71.839,,,,,
0018+729,   2,   3,   3,   0,   5.364,  73.212,,,,,
0019+058, 181, 232, 157, 149,   5.635,   6.135,  -0.00036,  -0.00184, 0.00140, 0.00185,-0.00892
0020+015,   1,   4,   4,   1,   5.659,   1.784,,,,,
0020+446,   1,   4,   3,   3,   5.898,  44.943,,,,,
0021+243,   3,   4,   3,   3,   6.114,  24.657,,,,,
0021+464,   1,   4,   2,   3,   6.090,  46.735,,,,,
0021-084,   5,   2,   0,   2,   6.003,  -8.186,  +0.02145,  -0.02398, 0.03768, 0.07974,-0.25596
0022+390,   0,   5,   5,   4,   6.359,  39.327,,,,,
0022-044,   3,   4,   3,   1,   6.192,  -4.200,,,,,
0022-227,   0,   5,   4,   2,   6.351, -22.463,,,,,
0022-423,   1,  11,  10,   9,   6.179, -42.034,,,,,
0023-263,   2,   3,   1,   2,   6.455, -26.037,,,,,
0023-354,   2,   6,   6,   3,   6.568, -35.214,,,,,
0024+092,   1,   4,   4,   2,   6.774,   9.499,,,,,
0024+224,   4,   3,   1,   2,   6.814,  22.699,,,,,
0024-114,   0,   5,   3,   2,   6.714, -11.215,,,,,
0025+197,  52,  80,  61,  44,   7.124,  20.007,  +0.00311,  -0.00881, 0.00372, 0.00615,-0.07279
0025+449,   3,   2,   2,   0,   6.926,  45.249,,,,,
0026+048,   2,   4,   2,   3,   7.265,   5.160,,,,,
0026+346,   2,  16,  16,  10,   7.309,  34.942,,,,,
0026-015,   3,   4,   1,   3,   7.254,  -1.228,,,,,
0027+056,   4,   6,   3,   3,   7.441,   5.911,,,,,
0027+703,   1,   4,   3,   2,   7.560,  70.628,,,,,
0027-024,   1,   4,   3,   4,   7.633,  -2.199,,,,,
0027-426,   0,   5,   4,   2,   7.573, -42.413,,,,,
0028-396,   4,   1,   1,   0,   7.851, -39.380,,,,,
0029-147,   1,   4,   2,   4,   7.985, -14.439,,,,,
0030+196,   1,   4,   4,   1,   8.160,  19.898,,,,,
0032+612,   1,   4,   3,   1,   8.855,  61.509,,,,,
0032-011,   2,   3,   2,   1,   8.683,  -0.904,,,,,
0033+098,   1,   5,   4,   1,   9.099,  10.133,,,,,
0033+142,   2,   3,   1,   2,   9.146,  14.568,,,,,
0033+143,   2,   3,   3,   1,   8.934,  14.634,,,,,
0033-088,   3,   3,   3,   0,   8.943,  -8.598,,,,,
0034+078,   1,   6,   5,   4,   9.384,   8.137,,,,,
0034+108,   2,   3,   3,   0,   9.359,  11.164,,,,,
0034-220,   1,   4,   3,   3,   9.312, -21.757,,,,,
0035+121,   3,   2,   2,   0,   9.575,  12.459,,,,,
0035+238,   3,   2,   2,   2,   9.493,  24.120,,,,,
0035+367,   2,   3,   2,   2,   9.442,  36.986,,,,,
0035+413,  20,  37,  31,  18,   9.604,  41.618,  +0.00322,  -0.00542, 0.00278, 0.00510, 0.07518
0035+503,   3,   2,   2,   1,   9.618,  50.591,,,,,
0035-024,   1,   4,   4,   0,   9.586,  -2.128,,,,,
0035-037,   4,   3,   1,   2,   9.587,  -3.500,,,,,
0035-252,  56,  66,  42,  42,   9.561, -24.984,  +0.00269,  +0.01019, 0.00308, 0.00868,-0.20544
0036-099,   2,   3,   2,   2,   9.776,  -9.713,,,,,
0036-191,   3,   2,   0,   2,   9.821, -18.902,,,,,
0036-216,   1,   5,   2,   5,   9.625, -21.334,,,,,
0037+011,   3,   2,   2,   0,  10.056,   1.430,,,,,
0037+094,   2,   3,   2,   3,  10.076,   9.712,,,,,
0037+139,   4,   4,   2,   2,   9.915,  14.199,,,,,
0037+487,   2,   3,   2,   1,   9.946,  49.009,,,,,
0037-593,   6,   6,   5,   4,  10.033, -59.065,  +0.03805,  -0.18971, 0.03728, 0.09107, 0.00498
0038+133,   3,   2,   2,   0,  10.322,  13.658,,,,,
0038-019,   4,   1,   1,   0,  10.358,  -1.721,,,,,
0038-020,   2,   3,   2,   2,  10.240,  -1.776,,,,,
0038-326,   8,   8,   5,   4,  10.128, -32.422,  -0.12134,  +0.34208, 0.05936, 0.21244, 0.52926
0039+230,   5,  19,  15,  17,  10.519,  23.334,  -0.00817,  -0.01505, 0.00170, 0.00283,-0.09520
0039+568,   2,   4,   3,   2,  10.581,  57.143,,,,,
0040+098,   1,   5,   4,   3,  10.685,  10.164,,,,,
0041+047,   4,   1,   1,   0,  10.945,   5.049,,,,,
0041+677,   3,   2,   2,   0,  11.211,  68.051,,,,,
0042+186,   3,   2,   2,   0,  11.176,  18.918,,,,,
0042-373,   5,   0,   0,   0,  11.300, -37.097,  -0.02628,  +0.11821, 0.01342, 0.04711,-0.08958
0043+246,   2,   3,   1,   2,  11.533,  24.942,,,,,
0044+030,   3,   5,   2,   3,  11.775,   3.332,,,,,
0044+387,   3,   2,   1,   2,  11.698,  39.013,,,,,
0044-846,   1,   5,   4,   1,  11.111, -84.378,,,,,
0045+243,   2,   3,   1,   3,  11.933,  24.588,,,,,
0046+063,   3,   4,   4,   3,  12.245,   6.668,,,,,
0046+511,   2,   7,   5,   5,  12.408,  51.470,,,,,
0046-315,   4,   1,   1,   1,  12.345, -31.274,,,,,
0047+023,  18,  27,  19,  17,  12.430,   2.618,  -0.00877,  +0.03301, 0.00661, 0.01386,-0.28387
0047-579,   5,  34,  30,  21,  12.498, -57.641,  -0.09430,  +0.12047, 0.07008, 0.11378,-0.41112
0048+447,   2,   3,   3,   0,  12.902,  44.993,,,,,
0048-097, 798,1110, 750, 716,  12.672,  -9.485,  +0.00441,  -0.00426, 0.00125, 0.00137,-0.02943
0048-427,  61, 138, 107,  93,  12.790, -42.443,  +0.00189,  +0.00505, 0.00286, 0.00664,-0.00766
0049+003,   2,   3,   3,   1,  13.023,   0.594,,,,,
0049+437,   2,   3,   3,   1,  13.116,  44.048,,,,,
0050-287,   1,   4,   4,   2,  13.219, -28.432,,,,,
0051+706,   0,   5,   4,   3,  13.574,  70.899,,,,,
0051-077,   2,   3,   3,   2,  13.402,  -7.458,,,,,
0052-125,   3,   2,   0,   2,  13.799, -12.299,,,,,
0052-201,   1,   4,   3,   3,  13.637, -19.884,,,,,
0054+078,   0,   6,   3,   4,  14.328,   8.094,,,,,
0054+161,  74, 107,  71,  64,  14.230,  16.420,  -0.00141,  -0.00392, 0.00232, 0.00357, 0.01973
0054-006,   5,   3,   2,   2,  14.321,  -0.409,  +0.00245,  -0.02003, 0.04759, 0.11149,-0.38622
0055+060,   2,   3,   3,   0,  14.641,   6.335,,,,,
0055+329,   3,   2,   2,   0,  14.634,  33.188,,,,,
0055-059,  41,  93,  51,  72,  14.521,  -5.665,  -0.01050,  +0.02405, 0.00892, 0.01495, 0.04486
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.00878,  +0.03648, 0.01981, 0.06462,-0.41042
0055-340,   1,   5,   4,   3,  14.565, -33.799,,,,,
0056+579,   2,   3,   3,   0,  14.968,  58.207,,,,,
0056-001,   9,  11,   7,   8,  14.773,   0.114,  +0.03353,  +0.01246, 0.01547, 0.02552, 0.11488
0056-187,   2,   3,   3,   1,  14.655, -18.494,,,,,
0056-572,   4,  12,  11,   7,  14.694, -56.987,,,,,
0057+334,   2,   3,   2,   2,  15.160,  33.752,,,,,
0057+678,   0,   5,   5,   5,  15.215,  68.139,,,,,
0058+498,   4,   1,   1,   0,  15.321,  50.079,,,,,
0059+163,   3,   4,   3,   3,  15.490,  16.661,,,,,
0059+581, 427,2528,2125,1591,  15.691,  58.403,  -0.00034,  -0.00037, 0.00015, 0.00031,-0.03669
0059-287,   2,   3,   2,   3,  15.468, -28.522,,,,,
0100-270,   4,   1,   1,   1,  15.735, -26.777,,,,,
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.05637,  -0.05052, 0.04219, 0.08003,-0.04306
0101-126,   3,   3,   1,   3,  15.938, -12.379,,,,,
0102+480,   1,   4,   2,   2,  16.458,  48.318,,,,,
0102+511,   3,   3,   2,   2,  16.373,  51.430,,,,,
0102-245,   2,   3,   2,   2,  16.243, -24.275,,,,,
0103+057,   2,   4,   2,   3,  16.497,   6.016,,,,,
0103+127,   3,   4,   3,   2,  16.639,  13.001,,,,,
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00792,  +0.01768, 0.01891, 0.04364,-0.81962
0103+337,   1,   4,   4,   3,  16.501,  34.034,,,,,
0104+195,   1,   4,   3,   2,  16.719,  19.851,,,,,
0104-035,   1,   4,   2,   3,  16.680,  -3.260,,,,,
0104-275,   5,   8,   7,   4,  16.609, -27.303,  +0.05955,  +0.08153, 0.01777, 0.04452,-0.02134
0104-408, 547,1177, 932, 739,  16.688, -40.572,  +0.00234,  -0.00043, 0.00123, 0.00220, 0.05149
0105+129,   4,   2,   2,   0,  16.942,  13.201,,,,,
0105+259,   1,   4,   3,   3,  16.950,  26.186,,,,,
0106+013, 636,1303,1012, 876,  17.162,   1.583,  +0.01397,  +0.01940, 0.00078, 0.00102,-0.24088
0106+612,   1,   4,   2,   2,  17.443,  61.558,,,,,
0106+678,   2,   3,   0,   3,  17.554,  68.095,,,,,
0106-391,   1,   4,   4,   4,  17.324, -38.916,,,,,
0107+069,   5,   0,   0,   0,  17.638,   7.245,  -0.02826,  -0.02334, 0.10292, 0.12995,-0.08604
0107-045,   3,   3,   0,   3,  17.629,  -4.259,,,,,
0107-610,  12,  40,  32,  21,  17.314, -60.830,  -0.00750,  -0.00907, 0.00321, 0.01277,-0.12645
0108+388,   2,  11,  10,   6,  17.905,  39.108,,,,,
0108-146,   2,   6,   4,   5,  17.770, -14.376,,,,,
0108-170,   3,   3,   3,   2,  17.648, -16.808,,,,,
0109+200,   1,   4,   3,   2,  18.042,  20.339,,,,,
0109+224,  77,  98,  71,  55,  18.024,  22.744,  +0.00003,  -0.00157, 0.00140, 0.00217,-0.00663
0109+351,   1,   4,   3,   2,  18.054,  35.372,,,,,
0109-135,   3,   3,   3,   1,  17.987, -13.284,,,,,
0110+318,   1,   4,   4,   0,  18.210,  32.138,,,,,
0110+495,  18,  53,  44,  30,  18.363,  49.807,  +0.13086,  -0.13913, 0.06302, 0.16930,-0.12879
0110-361,   3,   4,   4,   0,  18.316, -35.863,,,,,
0110-668,   2,  12,   8,   7,  18.079, -66.579,,,,,
0111+021, 153, 139,  89,  92,  18.430,   2.371,  +0.01153,  +0.01389, 0.00282, 0.00292,-0.83410
0111+131,   2,   3,   2,   1,  18.477,  13.415,,,,,
0112+131,   4,   1,   1,   0,  18.720,  13.427,,,,,
0112-017,  19,  17,  16,   9,  18.821,  -1.451,  -0.02040,  -0.00305, 0.01087, 0.01214, 0.03091
0112-245,   1,   4,   3,   2,  18.739, -24.329,,,,,
0113+241,   3,   2,   1,   1,  19.159,  24.382,,,,,
0113-118,  11,  23,  16,  17,  19.052, -11.604,  -0.00815,  +0.01329, 0.00543, 0.00544,-0.73962
0113-283,   3,   6,   5,   3,  18.850, -28.082,,,,,
0113-310,   1,   5,   4,   3,  18.944, -30.822,,,,,
0114+140,   5,   2,   2,   1,  19.355,  14.303,  +0.02585,  +0.04863, 0.01316, 0.01972, 0.16610
0114-211,   3,   4,   3,   4,  19.214, -20.869,,,,,
0115+027,   2,   6,   3,   5,  19.577,   2.968,,,,,
0115-214, 141, 180, 137, 115,  19.453, -21.185,  -0.00023,  +0.00180, 0.00570, 0.00569, 0.02120
0116+082,   0,   6,   6,   5,  19.755,   8.499,,,,,
0116+319,   1,   6,   6,   5,  19.896,  32.181,,,,,
0116-219,  37,  69,  48,  54,  19.739, -21.692,  +0.00499,  +0.01330, 0.00634, 0.00578, 0.01480
0117-171,   3,   2,   1,   2,  19.932, -16.902,,,,,
0118+111,   1,   5,   1,   4,  20.371,  11.450,,,,,
0118-272,   8,  17,   9,  14,  20.132, -27.024,  +0.01116,  -0.00138, 0.01050, 0.01026,-0.23420
0118-283,   3,   2,   1,   1,  20.253, -28.106,,,,,
0119+041, 745,1098, 785, 675,  20.487,   4.374,  -0.00411,  -0.01004, 0.00084, 0.00117,-0.21797
0119+115, 505,1203, 776, 927,  20.423,  11.831,  +0.00223,  +0.00781, 0.00067, 0.00123,-0.15283
0119+247,   5,   1,   0,   1,  20.662,  25.042,  -0.00171,  -0.00762, 0.00329, 0.00625, 0.02781
0119+296,   1,   4,   3,   3,  20.689,  29.904,,,,,
0119-011,   1,   4,   3,   3,  20.573,  -0.938,,,,,
0120+259,   4,   1,   0,   1,  20.929,  26.256,,,,,
0120+304,   2,   3,   3,   1,  20.760,  30.735,,,,,
0121+560,   1,   5,   4,   3,  21.108,  56.314,,,,,
0121-096,   1,   4,   2,   3,  20.943,  -9.384,,,,,
0122+278,   2,   3,   3,   1,  21.233,  28.086,,,,,
0122+470,   1,   4,   3,   2,  21.282,  47.301,,,,,
0122+705,   2,   3,   3,   1,  21.533,  70.781,,,,,
0122-003,   1,   8,   6,   4,  21.370,  -0.099,,,,,
0122-260,   0,   5,   3,   4,  21.328, -25.818,,,,,
0122-345,   2,   5,   4,   2,  21.089, -34.273,,,,,
0122-514,   3,   8,   8,   2,  21.239, -51.221,,,,,
0123+257,  11,  24,  18,  19,  21.678,  25.984,  -0.01894,  -0.01254, 0.00993, 0.02371, 0.26935
0123+731,   1,   4,   4,   2,  21.770,  73.387,,,,,
0123-226,   1,   4,   3,   3,  21.563, -22.376,,,,,
0124-155,   1,   4,   3,   1,  21.641, -15.309,,,,,
0125+487,   2,   3,   2,   2,  22.034,  49.018,,,,,
0125+628,   1,   4,   4,   1,  22.127,  63.108,,,,,
0125-176,   2,   3,   1,   2,  22.006, -17.373,,,,,
0127+084,   3,   6,   2,   5,  22.615,   8.713,,,,,
0127+145,   2,   6,   4,   5,  22.481,  14.780,,,,,
0128+383,   4,   1,   1,   1,  22.861,  38.578,,,,,
0129+220,   2,   3,   3,   1,  23.013,  22.281,,,,,
0129+431,   2,   3,   3,   0,  23.184,  43.426,,,,,
0129+560,   1,   4,   4,   3,  23.085,  56.345,,,,,
0130+691,   1,   4,   4,   2,  23.670,  69.420,,,,,
0130-171,  19,  24,  16,  15,  23.181, -16.913,  -0.00278,  -0.00303, 0.00277, 0.00652,-0.19770
0130-447,   1,   5,   5,   3,  23.254, -44.512,,,,,
0131-522, 104, 387, 313, 215,  23.274, -52.001,  +0.00862,  +0.05100, 0.00377, 0.00728, 0.03720
0132-389,   1,   5,   3,   3,  23.633, -38.726,,,,,
0133+476, 454,1743,1412,1013,  24.244,  47.858,  +0.00017,  +0.00210, 0.00030, 0.00053,-0.09794
0133-204,   2,   3,   3,   2,  23.906, -20.146,,,,,
0133-410,   1,   4,   4,   1,  24.012, -40.747,,,,,
0134+215,   1,   4,   2,   2,  24.315,  21.762,,,,,
0134+311, 167, 219, 156, 123,  24.286,  31.377,  +0.00565,  +0.00614, 0.00265, 0.00431, 0.03768
0135+091,   1,   4,   1,   3,  24.463,   9.389,,,,,
0135-247,  19,  23,  19,  11,  24.410, -24.515,  +0.01302,  +0.00032, 0.00965, 0.00848,-0.12235
0135-274,   3,   2,   0,   2,  24.541, -27.191,,,,,
0136+176,   3,   3,   3,   1,  24.925,  17.885,,,,,
0136-059,   0,   7,   5,   4,  24.716,  -5.669,,,,,
0136-231,   3,   2,   1,   1,  24.739, -22.913,,,,,
0137+012,  22,  15,  10,   8,  24.989,   1.529,  +0.00028,  -0.05017, 0.01753, 0.01480, 0.03580
0137+434,   1,   4,   3,   3,  25.228,  43.713,,,,,
0137+467,   1,   5,   5,   3,  25.179,  46.975,,,,,
0137+635,   0,   5,   4,   4,  25.179,  63.769,,,,,
0137-158,   3,   2,   2,   1,  25.018, -15.549,,,,,
0137-273,   2,   3,   3,   2,  24.981, -27.091,,,,,
0138-097,  39,  61,  47,  36,  25.358,  -9.479,  -0.06394,  +0.00936, 0.02335, 0.02866, 0.00374
0139-022,   3,   2,   2,   0,  25.391,  -2.039,,,,,
0140+120,   4,   3,   0,   3,  25.880,  12.262,,,,,
0140+412,   1,   4,   2,   2,  25.763,  41.489,,,,,
0140+490,   2,   3,   3,   1,  25.945,  49.262,,,,,
0140-322,   2,   3,   3,   0,  25.792, -32.016,,,,,
0141+268,   3,   2,   0,   2,  26.140,  27.084,,,,,
0141+579,   0,   5,   3,   4,  26.310,  58.180,,,,,
0142-278,   5,  10,  10,   6,  26.264, -27.560,  -0.01058,  -0.24080, 0.30430, 0.27584,-0.65535
0142-398,   2,   3,   1,   2,  26.225, -39.636,,,,,
0143+230,   0,   5,   4,   2,  26.470,  23.322,,,,,
0144+209,   3,   3,   3,   3,  26.745,  21.173,,,,,
0144+487,   1,   4,   4,   2,  26.907,  48.994,,,,,
0144+584,   1,   7,   7,   2,  26.944,  58.679,,,,,
0145+210,   2,   3,   3,   2,  26.974,  21.261,,,,,
0145+386,   0,   5,   4,   3,  27.102,  38.901,,,,,
0146+056,  21,  35,  21,  23,  27.343,   5.932,  -0.02938,  -0.02268, 0.00531, 0.00797,-0.51740
0147+187,   0,   5,   5,   0,  27.457,  18.956,,,,,
0147+265,   2,   3,   3,   1,  27.512,  26.774,,,,,
0147-076,   1,   5,   5,   1,  27.511,  -7.430,,,,,
0148+250,   3,   2,   1,   1,  27.776,  25.291,,,,,
0148+274,   5,  18,  14,   9,  27.863,  27.745,  -0.00369,  +0.01069, 0.00652, 0.00948,-0.22961
0148-177,   2,   3,   0,   3,  27.775, -17.546,,,,,
0149+218,  34,  61,  39,  40,  28.075,  22.119,  -0.00091,  +0.00220, 0.00200, 0.00256,-0.31461
0149+335,   1,   4,   4,   2,  28.144,  33.843,,,,,
0149+370,   1,   4,   3,   1,  28.051,  37.268,,,,,
0149+710,   0,   5,   2,   5,  28.358,  71.252,,,,,
0149-175,   4,   1,   1,   1,  27.950, -17.332,,,,,
0149-348,   2,   4,   2,   3,  27.848, -34.587,,,,,
0150+000,   3,   2,   0,   2,  28.180,   0.344,,,,,
0150-144,   7,   4,   0,   4,  28.133, -14.211,  -0.03996,  +0.14385, 0.04298, 0.07752,-0.43635
0150-193,   1,   4,   4,   0,  28.256, -19.116,,,,,
0150-299,   3,   2,   1,   1,  28.140, -29.713,,,,,
0150-334,   8,  19,  13,  14,  28.292, -33.174,  -0.00993,  +0.01331, 0.01654, 0.01048,-0.32502
0151+081,   0,   6,   3,   4,  28.512,   8.398,,,,,
0151+474,  63, 139, 106,  80,  28.735,  47.724,  +0.00443,  -0.00963, 0.02840, 0.05622,-0.00686
0152+043,   3,   2,   2,   1,  28.766,   4.642,,,,,
0153+222,   4,   1,   1,   0,  28.996,  22.503,,,,,
0153+389,   1,   4,   2,   4,  29.131,  39.242,,,,,
0153+744,   0,  26,  24,  22,  29.396,  74.712,,,,,
0153-410,   5,   7,   4,   5,  28.904, -40.812,  +0.12302,  -0.06104, 0.07830, 0.06132,-0.39697
0154+410,   4,   1,   1,   0,  29.271,  41.342,,,,,
0154-000,   4,   1,   0,   1,  29.294,   0.190,,,,,
0155+211,   5,   0,   0,   0,  29.500,  21.412,  -0.00144,  +0.00463, 0.01401, 0.02138,-0.20440
0155-549,   1,   4,   4,   0,  29.207, -54.663,,,,,
0156+128,   3,   6,   4,   5,  29.734,  13.117,,,,,
0156-144,   2,   3,   3,   0,  29.682, -14.219,,,,,
0157+808,   0,   6,   6,   4,  30.783,  81.104,,,,,
0158+031,   3,   3,   1,   2,  30.170,   3.380,,,,,
0158-141,   3,   2,   2,   1,  30.243, -13.938,,,,,
0158-159,   2,   3,   2,   3,  30.213, -15.710,,,,,
0158-404,   3,   2,   2,   2,  30.049, -40.183,,,,,
0159+034,   3,   2,   2,   2,  30.465,   3.719,,,,,
0159+723,  10,  77,  64,  44,  30.889,  72.548,  +0.00134,  -0.00410, 0.00180, 0.00581, 0.09047
0159+870,   0,   5,   5,   2,  33.491,  87.291,,,,,
0159-062,   4,   2,   2,   1,  30.529,  -5.983,,,,,
0159-117,   0,   5,   5,   3,  30.488, -11.543,,,,,
0159-200,   2,   3,   0,   3,  30.558, -19.805,,,,,
0159-668,   1,   5,   5,   3,  30.282, -66.637,,,,,
0200+304,   0,   5,   4,   3,  30.939,  30.691,,,,,
0200+30A,   2,   3,   2,   1,  30.934,  30.711,,,,,
0200+539,   1,   4,   3,   2,  30.944,  54.199,,,,,
0201+088,   1,   6,   3,   4,  31.145,   9.064,,,,,
0201+113, 335, 485, 324, 330,  30.944,  11.579,  -0.00383,  -0.00286, 0.00128, 0.00163,-0.59598
0201+365,   4,   1,   1,   1,  31.232,  36.822,,,,,
0201+438,   1,   4,   4,   3,  31.228,  44.052,,,,,
0202+145,   5,   3,   1,   2,  31.305,  14.742,  -0.01010,  -0.01448, 0.00387, 0.00906,-0.19039
0202+149, 280, 733, 480, 563,  31.210,  15.236,  -0.00231,  +0.00883, 0.00151, 0.00177,-0.08923
0202+240,   2,   3,   2,   3,  31.339,  24.276,,,,,
0202+319, 186, 571, 425, 369,  31.271,  32.208,  +0.01598,  -0.01642, 0.00368, 0.00422,-0.03331
0202-172,  42, 100,  63,  70,  31.240, -17.022,  -0.00720,  -0.01588, 0.00500, 0.00789, 0.15371
0202-337,   3,   3,   2,   2,  31.119, -33.481,,,,,
0203+625,   0,   8,   8,   7,  31.763,  62.770,,,,,
0203-120,   1,   4,   2,   3,  31.609, -11.844,,,,,
0203-349,   2,   4,   1,   3,  31.481, -34.736,,,,,
0204+316,   2,   3,   3,   0,  31.896,  31.868,,,,,
0204-224,   2,   3,   2,   1,  31.584, -22.205,,,,,
0205+643,   2,   3,   2,   2,  32.400,  64.624,,,,,
0205+722,   0,   5,   4,   4,  32.466,  72.491,,,,,
0205-391,   1,   4,   3,   2,  31.815, -38.951,,,,,
0206+136,  34,  47,  34,  29,  32.400,  13.867,  -0.00143,  +0.02403, 0.00780, 0.01207, 0.10137
0206+293,   0,   5,   4,   4,  32.286,  29.546,,,,,
0206-048,   2,   3,   3,   2,  32.378,  -4.641,,,,,
0206-178,   0,   5,   4,   2,  32.146, -17.660,,,,,
0206-270,   2,   3,   2,   2,  32.093, -26.839,,,,,
0206-689,   2,   3,   3,   1,  31.962, -68.632,,,,,
0207+507,   5,   0,   0,   0,  32.783,  50.975,  +0.17416,  +0.14271, 0.15085, 0.14147, 0.12209
0207-078,   3,   3,   3,   1,  32.569,  -7.622,,,,,
0207-149,   5,   0,   0,   0,  32.597, -14.750,  +0.01293,  -0.04898, 0.01949, 0.04390,-0.22511
0208+106,   3,   5,   3,   4,  32.805,  10.860,,,,,
0208-512, 144, 507, 425, 297,  32.693, -51.017,  +0.00083,  +0.00784, 0.00165, 0.00288, 0.15711
0209+168,   2,   5,   3,   4,  32.953,  17.123,,,,,
0209-162,   2,   3,   1,   2,  32.957, -15.972,,,,,
0210+119,   3,   3,   3,   0,  33.272,  12.220,,,,,
0210+181,   3,   2,   1,   1,  33.294,  18.340,,,,,
0210+366,   3,   2,   1,   2,  33.451,  36.876,,,,,
0210+515,   0,   5,   3,   2,  33.575,  51.748,,,,,
0210-075,   2,   3,   2,   1,  33.319,  -7.326,,,,,
0211+171,  12,  19,  11,  13,  33.687,  17.380,  -0.00510,  -0.04423, 0.02515, 0.03976,-0.11752
