iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0000-197,   6,   0,   0,   0,   0.828, -19.456,  +0.00215,  -0.06159, 0.01126, 0.02414,-0.18750
0000-199,   5,   0,   0,   0,   0.816, -19.697,  +0.09924,  -0.21559, 0.03774, 0.09868,-0.21996
0001+459,   5,   0,   0,   0,   1.067,  46.255,  -0.00405,  +0.03282, 0.00714, 0.01947, 0.08314
0001-120,   5,   0,   0,   0,   1.020, -11.816,  +0.00003,  -0.02315, 0.00523, 0.01213,-0.13951
0002+051,   7,   1,   0,   1,   1.334,   5.403,  -0.00303,  -0.00545, 0.04844, 0.06240, 0.02990
0002+200,   5,   0,   0,   0,   1.149,  20.328,  -0.01683,  +0.02365, 0.00805, 0.01160, 0.03634
0002+541,   3,   2,   2,   0,   1.268,  54.474,,,,,
0002-170,   5,   0,   0,   0,   1.325, -16.801,  -0.00876,  +0.03182, 0.01256, 0.02997,-0.53198
0002-350,   5,   0,   0,   0,   1.275, -34.764,  -0.01429,  +0.19675, 0.07280, 0.22831, 0.35305
0002-478,  55,  13,  11,   4,   1.149, -47.605,  -0.00061,  +0.00468, 0.00586, 0.01593, 0.21519
0003+123,   4,   1,   1,   0,   1.596,  12.598,,,,,
0003+380,  26,   4,   4,   0,   1.488,  38.338,  -0.00629,  +0.00331, 0.00505, 0.00846,-0.14424
0003-066,1568, 150,  84,  95,   1.558,  -6.393,  +0.00010,  -0.00252, 0.00070, 0.00091,-0.03976
0003-302,   5,   0,   0,   0,   1.505, -29.931,  +0.04034,  -0.10352, 0.06664, 0.17050, 0.63864
0005+114,   5,   0,   0,   0,   2.003,  11.734,  -0.03237,  -0.00531, 0.02324, 0.03468,-0.15528
0005+568,   4,   1,   0,   1,   1.952,  57.103,,,,,
0005+683,   4,   2,   2,   0,   2.139,  68.623,,,,,
0005-239,   6,   2,   1,   1,   2.002, -23.655,  -0.00088,  +0.03603, 0.02083, 0.04167,-0.69769
0005-262,   6,   0,   0,   0,   2.109, -25.987,  -0.00179,  +0.02364, 0.01442, 0.03876, 0.32220
0006+061,   5,   0,   0,   0,   2.266,   6.473,  -0.01235,  +0.04275, 0.01310, 0.02900, 0.08600
0006+397,   4,   1,   1,   0,   2.267,  40.030,,,,,
0006-363,   6,   0,   0,   0,   2.140, -36.024,  -0.24623,  -0.02836, 0.10856, 0.50680, 0.52700
0007+106, 104,   9,   7,   2,   2.629,  10.975,  +0.00478,  +0.00883, 0.00420, 0.00644,-0.16915
0007+171,  20,  10,  10,   0,   2.642,  17.405,  +0.04841,  -0.01571, 0.01490, 0.02551, 0.17408
0007+439,   5,   0,   0,   0,   2.625,  44.212,  +0.01700,  +0.07448, 0.01918, 0.05536, 0.16414
0007-048,   7,   0,   0,   0,   2.502,  -4.563,  -0.05689,  -0.08143, 0.02509, 0.05393,-0.01862
0007-325,   6,   0,   0,   0,   2.398, -32.277,  -0.04550,  +0.05111, 0.02881, 0.06871,-0.72562
0008+006,   5,   0,   0,   0,   2.877,   0.964,  +0.03979,  -0.01474, 0.04654, 0.09121, 0.04826
0008+704,   3,   2,   2,   0,   2.883,  70.759,,,,,
0008-222,   5,   0,   0,   0,   2.724, -21.951,  -0.01048,  +0.00809, 0.01030, 0.02814,-0.20452
0008-264, 336,  16,  10,  10,   2.755, -26.209,  -0.00801,  +0.04896, 0.00587, 0.00810,-0.15071
0008-307,   5,   0,   0,   0,   2.649, -30.463,  -0.01167,  +0.02621, 0.04531, 0.13199, 0.44019
0008-311,   5,   0,   0,   0,   2.645, -30.904,  +0.04854,  -0.04026, 0.03545, 0.10978,-0.12311
0008-421,   4,   7,   6,   4,   2.719, -41.886,,,,,
0009+081,   8,   0,   0,   0,   2.897,   8.399,  -0.01239,  -0.02754, 0.01075, 0.02144,-0.35109
0009+467,   5,   0,   0,   0,   3.122,  47.076,  -0.01017,  -0.04168, 0.02836, 0.06898,-0.23176
0009+655,   2,   3,   3,   1,   3.157,  65.853,,,,,
0009-148,   9,   0,   0,   0,   2.919, -14.568,  -0.01291,  -0.05103, 0.03050, 0.04839, 0.17378
0010+336,   5,   0,   0,   0,   3.197,  33.894,  -0.03541,  +0.03152, 0.01445, 0.02765,-0.51234
0010+405,  87,   8,   7,   2,   3.380,  40.860,  +0.00258,  +0.00108, 0.00169, 0.00324,-0.18131
0010+463,   5,   0,   0,   0,   3.319,  46.602,  -0.03637,  +0.04884, 0.03027, 0.04683,-0.43172
0010-155,   5,   0,   0,   0,   3.336, -15.230,  +0.01592,  -0.07241, 0.02611, 0.06320,-0.09937
0010-401,  16,   3,   3,   0,   3.250, -39.907,  -0.00477,  +0.08464, 0.01488, 0.04851, 0.21497
0011+189,   5,   0,   0,   0,   3.485,  19.178,  -0.00772,  +0.02081, 0.01935, 0.04569, 0.05377
0011-046,   7,   0,   0,   0,   3.476,  -4.398,  +0.01532,  -0.03734, 0.00469, 0.01102,-0.32735
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.01313,  -0.01672, 0.00695, 0.01574,-0.21184
0012+610,   3,   2,   2,   0,   3.703,  61.295,,,,,
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.01408,  +0.01911, 0.01016, 0.02575, 0.14498
0013-005,  93,   1,   1,   1,   4.046,  -0.253,  -0.00097,  -0.00686, 0.00228, 0.00274,-0.74076
0013-184,   5,   0,   0,   0,   3.893, -18.124,  +0.00700,  +0.01990, 0.04634, 0.11017,-0.31483
0014+813, 405, 931, 911,  94,   4.285,  81.586,  -0.00095,  -0.00079, 0.00048, 0.00364,-0.02957
0015+529,   4,   1,   1,   0,   4.466,  53.205,,,,,
0015-054,   1,   6,   3,   5,   4.399,  -5.212,,,,,
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.13228,  +0.14686, 0.04766, 0.13919, 0.26048
0016+731, 248, 880, 870, 106,   4.941,  73.458,  -0.00124,  +0.00095, 0.00040, 0.00133,-0.07171
0017+200, 353,  83,  61,  37,   4.908,  20.363,  -0.00748,  +0.00340, 0.00219, 0.00241,-0.02493
0017+257,   5,   0,   0,   0,   4.916,  26.048,  +0.00999,  -0.04159, 0.00556, 0.01351,-0.26232
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.02963,  -0.02299, 0.01637, 0.04749,-0.01409
0018+715,   4,   1,   1,   0,   5.262,  71.839,,,,,
0018+729,   4,   1,   1,   0,   5.364,  73.212,,,,,
0019+058, 384,  19,  12,  12,   5.635,   6.135,  -0.00047,  +0.00034, 0.00196, 0.00261,-0.05079
0019+451,   5,   0,   0,   0,   5.528,  45.426,  +0.00609,  -0.00168, 0.00725, 0.01917, 0.02367
0019-000,   4,   2,   0,   2,   5.606,   0.249,,,,,
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00123,  +0.01620, 0.01180, 0.03400, 0.27995
0021+243,   6,   1,   0,   1,   6.114,  24.657,  -0.00791,  -0.00286, 0.01140, 0.01877,-0.07999
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01120,  +0.00920, 0.01167, 0.03914, 0.06927
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.00781,  +0.05075, 0.02534, 0.05823, 0.01326
0022+390,   5,   0,   0,   0,   6.359,  39.327,  +0.00114,  -0.01191, 0.00897, 0.01981,-0.39436
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  -0.00529,  +0.00671, 0.00676, 0.01461,-0.19971
0022-227,   4,   1,   1,   0,   6.351, -22.463,,,,,
0022-423,   5,   7,   6,   4,   6.179, -42.034,  +0.15768,  -0.02038, 0.10061, 0.08193,-0.46620
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.03426,  -0.01196, 0.05517, 0.13135, 0.36841
0023-354,   6,   3,   2,   1,   6.568, -35.214,  +0.09756,  -0.16131, 0.12370, 0.24423, 0.11172
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.07478,  +0.07834, 0.02797, 0.03825, 0.15000
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00581,  -0.02153, 0.01357, 0.01768,-0.03303
0024+348,   4,   1,   0,   1,   6.674,  35.145,,,,,
0024+597,   4,   1,   1,   0,   6.764,  59.981,,,,,
0024-114,   4,   1,   1,   0,   6.714, -11.215,,,,,
0025+197, 125,   7,   5,   3,   7.124,  20.007,  -0.00746,  -0.00277, 0.00355, 0.00543,-0.06075
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.17353,  -0.14774, 0.14461, 0.28715,-0.43378
0026+048,   4,   2,   2,   0,   7.265,   5.160,,,,,
0026+346,  10,   8,   8,   3,   7.309,  34.942,  -0.09700,  -0.07676, 0.05379, 0.05152, 0.34208
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.03306,  +0.02366, 0.02731, 0.04036, 0.23359
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.00625,  -0.01469, 0.00722, 0.01371,-0.24225
0027+703,   4,   1,   1,   0,   7.560,  70.628,,,,,
0027-024,   5,   0,   0,   0,   7.633,  -2.199,  -0.01569,  +0.04739, 0.01772, 0.03981,-0.20771
0027-426,   5,   0,   0,   0,   7.573, -42.413,  +0.00978,  -0.08041, 0.04783, 0.21304, 0.02969
0028-396,   6,   0,   0,   0,   7.851, -39.380,  -0.23438,  +0.13703, 0.10351, 0.38778,-0.38807
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07669,  +0.12532, 0.06160, 0.12856,-0.42946
0030+196,   3,   2,   2,   0,   8.160,  19.898,,,,,
0032+612,   4,   1,   1,   0,   8.855,  61.509,,,,,
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.02053,  -0.06681, 0.04042, 0.08572, 0.09000
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.00288,  -0.05272, 0.02528, 0.04500,-0.19701
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.01913,  +0.06950, 0.02145, 0.04678, 0.04939
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.01735,  +0.05339, 0.01806, 0.04461,-0.25865
0034+078,   7,   0,   0,   0,   9.384,   8.137,  +0.00030,  -0.00908, 0.01585, 0.03254,-0.19641
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.01981,  +0.01241, 0.01245, 0.02511,-0.28053
0034-220,   4,   1,   0,   1,   9.312, -21.757,,,,,
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.00576,  +0.05870, 0.02991, 0.06118,-0.40618
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.06209,  -0.02127, 0.12318, 0.24477,-0.57655
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.06460,  -0.00629, 0.04573, 0.06426, 0.27385
0035+413,  51,   5,   4,   1,   9.604,  41.618,  -0.00393,  +0.00856, 0.00362, 0.00618, 0.00389
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.01355,  +0.01059, 0.01224, 0.02643,-0.38242
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.02284,  +0.01676, 0.01383, 0.02984,-0.34915
0035-252, 111,   9,   6,   5,   9.561, -24.984,  -0.00175,  -0.00908, 0.00313, 0.00731,-0.16702
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.02293,  -0.01390, 0.03408, 0.08604,-0.02076
0036-191,   5,   0,   0,   0,   9.821, -18.902,  +0.00602,  +0.30039, 0.05384, 0.14720, 0.12238
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.09351,  +0.26876, 0.05234, 0.10232, 0.35989
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.03250,  -0.07973, 0.02311, 0.04724, 0.09682
0037+094,   5,   0,   0,   0,  10.076,   9.712,  -0.03438,  -2.26285, 0.64269, 1.63796,-0.49199
0037+139,   9,   0,   0,   0,   9.915,  14.199,  +0.00005,  +0.00180, 0.00930, 0.01550,-0.32254
0037+487,   5,   0,   0,   0,   9.946,  49.009,  +0.00017,  -0.02468, 0.00735, 0.02108, 0.17088
0037-329,   5,   1,   1,   1,  10.073, -32.724,  -0.01437,  +0.00051, 0.05007, 0.12548,-0.31642
0037-593,  10,   2,   2,   0,  10.033, -59.065,  +0.05696,  -0.02679, 0.05724, 0.12070,-0.08836
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.09541,  -0.00089, 0.03998, 0.06381,-0.05428
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.09282,  +0.23140, 0.10372, 0.26988,-0.51340
0038-020,   5,   1,   0,   1,  10.240,  -1.776,  -0.00885,  +0.03515, 0.00801, 0.01717,-0.33178
0038-326,  18,   0,   0,   0,  10.128, -32.422,  +0.01747,  +0.07914, 0.03830, 0.11061,-0.45415
0039+230,  21,   4,   2,   3,  10.519,  23.334,  -0.01516,  +0.02168, 0.00832, 0.01487,-0.12851
0039+568,   5,   1,   1,   0,  10.581,  57.143,  -0.00788,  -0.00841, 0.00678, 0.01975, 0.34260
0040+098,   3,   2,   2,   0,  10.685,  10.164,,,,,
0041+677,   5,   0,   0,   0,  11.211,  68.051,  -0.01459,  +0.02571, 0.01011, 0.03612,-0.14603
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03576,  -0.00075, 0.02656, 0.06892, 0.47938
0042-373,   5,   1,   1,   0,  11.300, -37.097,  -0.06801,  +0.15077, 0.02075, 0.07077,-0.14236
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.00593,  -0.00878, 0.00522, 0.01101,-0.04281
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.01558,  +0.21386, 0.03830, 0.09184,-0.29233
0044+387,   4,   1,   1,   0,  11.698,  39.013,,,,,
0044+566,   3,   2,   2,   0,  11.752,  56.962,,,,,
0044-846,   1,   5,   5,   0,  11.111, -84.378,,,,,
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01188,  -0.06203, 0.01690, 0.04110,-0.72442
0046+063,   5,   2,   1,   1,  12.245,   6.668,  +0.02791,  -0.01740, 0.03496, 0.06978, 0.25123
0046+316,  29,   3,   1,   3,  12.196,  31.957,  +0.01342,  -0.00223, 0.00350, 0.00724,-0.28415
0046+511,   6,   3,   2,   1,  12.408,  51.470,  -0.00760,  +0.01246, 0.01193, 0.03101,-0.20688
0046+861,   0,   5,   5,   0,  13.137,  86.462,,,,,
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.09698,  -0.15544, 0.03421, 0.09234,-0.66442
0047+023,  46,   0,   0,   0,  12.430,   2.618,  -0.01137,  +0.00996, 0.00529, 0.01157,-0.27709
0047-051,   5,   0,   0,   0,  12.590,  -4.872,  -0.00143,  +0.01361, 0.01843, 0.03994,-0.28169
0047-579,  24,  15,  15,   0,  12.498, -57.641,  -0.01714,  +0.01130, 0.00525, 0.01644, 0.31387
0048+447,   4,   1,   1,   0,  12.902,  44.993,,,,,
0048-071,   5,   0,   0,   0,  12.784,  -6.834,  +0.00792,  -0.00006, 0.00665, 0.01533,-0.28034
0048-097,1805, 119,  86,  56,  12.672,  -9.485,  -0.00305,  -0.00453, 0.00068, 0.00081,-0.07271
0048-427, 165,  30,  25,  13,  12.790, -42.443,  +0.00435,  +0.00359, 0.00421, 0.00969, 0.03625
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.10792,  -0.02508, 0.16018, 0.33435,-0.29244
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01247,  +0.00308, 0.00935, 0.01995,-0.10193
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.05891,  +0.17236, 0.04063, 0.10525,-0.67499
0051+679,   4,   1,   1,   0,  13.573,  68.186,,,,,
0051+706,   2,   3,   3,   0,  13.574,  70.899,,,,,
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.10243,  +0.11847, 0.05466, 0.11733,-0.07512
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.00856,  -0.01267, 0.01034, 0.02595,-0.29698
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.05084,  +0.03616, 0.03334, 0.08158,-0.07923
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.46778,  +0.48217, 0.52761, 1.04955,-0.12927
0054+161, 183,   7,   4,   5,  14.230,  16.420,  -0.00170,  -0.00507, 0.00365, 0.00534, 0.01246
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.00721,  +0.08074, 0.02358, 0.04040, 0.22533
0055+060,   5,   1,   1,   0,  14.641,   6.335,  -0.02360,  +0.11395, 0.04479, 0.09121,-0.27455
0055+300,  22,   4,   3,   2,  14.454,  30.352,  -0.01290,  +0.00422, 0.00425, 0.00598,-0.32911
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.02463,  -0.00709, 0.01256, 0.03141,-0.19743
0055-059, 125,  10,   4,   6,  14.521,  -5.665,  -0.00607,  -0.00444, 0.00430, 0.00698,-0.16751
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.01310,  +0.06224, 0.02197, 0.07166,-0.41042
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.04691,  -0.25490, 0.04424, 0.15369,-0.13276
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01437,  -0.00277, 0.01854, 0.03370, 0.12423
0056-001,  20,   2,   1,   2,  14.773,   0.114,  +0.01678,  -0.03790, 0.00732, 0.01367,-0.30493
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.51539,  +0.27648, 1.75088, 4.55198,-0.72262
0056-572,  11,   5,   5,   1,  14.694, -56.987,  -0.00225,  +0.02471, 0.01036, 0.02993, 0.33828
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.02011,  +0.05982, 0.01789, 0.04368,-0.13505
0057+678,   0,   5,   5,   2,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00299,  +0.00667, 0.04581, 0.07051,-0.56070
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00057,  +0.00558, 0.02840, 0.11879,-0.37326
0059+581,1629,1392,1221, 390,  15.691,  58.403,  -0.00203,  -0.00284, 0.00018, 0.00036,-0.04279
0059-287,   3,   2,   0,   2,  15.468, -28.522,,,,,
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.07127,  +0.16579, 0.06924, 0.16255,-0.55897
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.05812,  -0.05451, 0.04189, 0.07953,-0.04114
0101-126,   5,   0,   0,   0,  15.938, -12.379,  +0.19641,  -0.81553, 0.29197, 0.73796,-0.68842
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00091,  +0.01565, 0.00218, 0.00593,-0.09669
0102+511,   5,   0,   0,   0,  16.373,  51.430,  +0.08038,  -0.07157, 0.04343, 0.05699,-0.50401
0102-245,   5,   0,   0,   0,  16.243, -24.275,  -0.00074,  -0.02665, 0.01318, 0.03647,-0.31605
0103+057,   7,   0,   0,   0,  16.497,   6.016,  +0.12567,  +0.07039, 0.06874, 0.13655,-0.31066
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.07530,  +0.09173, 0.01975, 0.04287,-0.57879
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00809,  +0.01117, 0.01842, 0.04253,-0.81948
0103+337,   4,   1,   0,   1,  16.501,  34.034,,,,,
0103-021,   3,   2,   2,   0,  16.596,  -1.927,,,,,
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.03866,  +0.01439, 0.01891, 0.04147,-0.41638
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.03366,  +0.00085, 0.01895, 0.04165,-0.12645
0104-275,  11,   2,   2,   1,  16.609, -27.303,  -0.00405,  -0.01319, 0.00437, 0.01350,-0.13752
0104-408,1509, 206, 173,  73,  16.688, -40.572,  +0.00124,  -0.00562, 0.00075, 0.00138, 0.04495
0105+129,   5,   1,   1,   0,  16.942,  13.201,  -0.00613,  +0.05336, 0.03059, 0.06088,-0.41055
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05396,  -0.08174, 0.03295, 0.09222,-0.69572
0105-008,   5,   0,   0,   0,  17.112,  -0.623,  +0.03009,  +0.07277, 0.03375, 0.04979, 0.32742
0106+013,1687, 252, 188, 136,  17.162,   1.583,  +0.01504,  +0.01385, 0.00077, 0.00098,-0.31824
0106+612,   4,   1,   1,   0,  17.443,  61.558,,,,,
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01595,  -0.04932, 0.01086, 0.02434,-0.06811
0107+069,   5,   0,   0,   0,  17.638,   7.245,  +0.01399,  +0.00081, 0.11256, 0.14110,-0.08745
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.02163,  -0.12867, 0.01976, 0.04693,-0.29663
0107-610,  46,   6,   6,   1,  17.314, -60.830,  +0.00100,  -0.00569, 0.00450, 0.01568, 0.04697
0108+388,   7,   6,   5,   2,  17.905,  39.108,  +0.00353,  +0.01877, 0.00815, 0.01094, 0.16558
0108-079,   5,   0,   0,   0,  17.708,  -7.695,  +0.00281,  -0.00198, 0.00809, 0.01839,-0.14953
0108-146,   7,   0,   0,   0,  17.770, -14.376,  +0.56558,  -4.04612, 1.42418, 2.90564,-0.18373
0108-170,   5,   0,   0,   0,  17.648, -16.808,  +0.00123,  +0.10161, 0.12514, 0.24538, 0.27062
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.17387,  +0.14274, 0.08087, 0.15878, 0.13837
0109+224, 166,  11,  10,   3,  18.024,  22.744,  -0.00204,  -0.00658, 0.00147, 0.00240,-0.09409
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00970,  +0.00053, 0.00697, 0.01526,-0.27357
0109-135,   5,   0,   0,   0,  17.987, -13.284,  -0.03389,  +0.02585, 0.01243, 0.03242,-0.44865
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00293,  -0.00190, 0.00701, 0.01710,-0.08312
0110+495,  56,  13,  13,   1,  18.363,  49.807,  +0.00151,  +0.01375, 0.02926, 0.06393,-0.16943
0110-361,   7,   0,   0,   0,  18.316, -35.863,  +0.00933,  +0.02018, 0.01973, 0.03986,-0.33330
0110-668,   9,   4,   4,   0,  18.079, -66.579,  -0.00469,  -0.05840, 0.01803, 0.06762, 0.27183
0111+021, 288,   4,   4,   2,  18.430,   2.371,  +0.00989,  +0.00761, 0.00217, 0.00223,-0.74565
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.02213,  +0.03366, 0.04292, 0.05311,-0.10114
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.06341,  -0.04353, 0.32894, 0.35909,-0.03082
0112-017,  33,   4,   4,   0,  18.821,  -1.451,  -0.00926,  +0.00142, 0.00617, 0.00716,-0.14299
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.00926,  +0.14248, 0.04141, 0.11017, 0.17081
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02265,  -0.00116, 0.02718, 0.04644,-0.04381
0113-118,  34,   3,   2,   1,  19.052, -11.604,  -0.00565,  +0.00464, 0.00553, 0.00661,-0.34920
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01869,  +0.02162, 0.01166, 0.02900,-0.24644
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00248,  -0.09249, 0.02109, 0.05936,-0.48261
0114+140,   8,   0,   0,   0,  19.355,  14.303,  -0.01387,  +0.05506, 0.02419, 0.02520, 0.10462
0114-211,   6,   0,   0,   0,  19.214, -20.869,  +0.96307,  +0.66900, 0.57633, 0.74138,-0.29374
0115-214, 312,   9,   8,   5,  19.453, -21.185,  +0.02612,  -0.10916, 0.00909, 0.01402,-0.07932
0116+082,   2,   4,   3,   4,  19.755,   8.499,,,,,
0116+319,   3,   4,   4,   1,  19.896,  32.181,,,,,
0116-219,  96,  10,   7,   4,  19.739, -21.692,  +0.00368,  +0.00162, 0.00341, 0.00565,-0.11447
0118+111,   7,   0,   0,   0,  20.371,  11.450,  -0.01713,  -0.02009, 0.02787, 0.04231,-0.19978
0118-272,  25,   1,   1,   0,  20.132, -27.024,  +0.00201,  +0.01472, 0.00853, 0.02031,-0.40805
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.02710,  -0.02738, 0.02666, 0.07245,-0.17828
0119+041,1742, 132,  96,  63,  20.487,   4.374,  -0.00686,  -0.00351, 0.00076, 0.00121,-0.22076
0119+115,1408, 352, 164, 260,  20.423,  11.831,  +0.00748,  +0.02551, 0.00070, 0.00139, 0.00042
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00188,  -0.01117, 0.00386, 0.00834, 0.00402
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01403,  +0.02182, 0.01879, 0.04214,-0.09598
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.01295,  +0.04049, 0.03086, 0.08311,-0.50193
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00513,  +0.03027, 0.00414, 0.01075,-0.26871
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.04326,  -0.02275, 0.01657, 0.03859, 0.00657
0121+560,   5,   1,   0,   1,  21.108,  56.314,  +0.08851,  -0.01173, 0.08148, 0.15661, 0.52259
0122+278,   3,   2,   2,   0,  21.233,  28.086,,,,,
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00458,  +0.01672, 0.02227, 0.04361, 0.07885
0122+705,   3,   2,   2,   0,  21.533,  70.781,,,,,
0122-003,  10,   1,   1,   0,  21.370,  -0.099,  -0.05362,  -0.10611, 0.02846, 0.05231,-0.02224
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00104,  +0.01914, 0.02713, 0.07897,-0.27408
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.00849,  -0.07716, 0.03303, 0.10555,-0.16277
0122-514,   9,   2,   2,   0,  21.239, -51.221,  -0.01192,  -0.11542, 0.03100, 0.14601,-0.60549
0123+257,  35,   2,   1,   1,  21.678,  25.984,  -0.00371,  -0.01194, 0.00487, 0.01021,-0.05337
0123+731,   1,   4,   4,   0,  21.770,  73.387,,,,,
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.01722,  -0.05504, 0.02666, 0.06489,-0.54020
0124-155,   5,   0,   0,   0,  21.641, -15.309,  -0.01476,  +0.02123, 0.02333, 0.05591,-0.02479
0125+487,   5,   0,   0,   0,  22.034,  49.018,  -0.00224,  -0.01381, 0.01000, 0.02670, 0.37219
0125+628,   5,   0,   0,   0,  22.127,  63.108,  -0.01476,  -0.01543, 0.01040, 0.01469,-0.34709
0127+084,   8,   1,   1,   1,  22.615,   8.713,  -0.00741,  -0.03265, 0.00736, 0.01681,-0.33661
0127+145,   8,   0,   0,   0,  22.481,  14.780,  -0.00724,  +0.01922, 0.01472, 0.02609,-0.28748
0128+383,   5,   0,   0,   0,  22.861,  38.578,  -0.02680,  -0.02456, 0.01657, 0.03698, 0.04547
0129+220,   5,   0,   0,   0,  23.013,  22.281,  +0.03660,  +0.00233, 0.01954, 0.03821,-0.16180
0129+431,   5,   0,   0,   0,  23.184,  43.426,  +0.00623,  -0.01346, 0.00822, 0.02021,-0.23702
0130+691,   2,   3,   3,   0,  23.670,  69.420,,,,,
0130-171,  41,   2,   0,   2,  23.181, -16.913,  -0.00184,  -0.00605, 0.00450, 0.00519, 0.10697
0130-447,   4,   2,   2,   1,  23.254, -44.512,,,,,
0131-001,   3,   2,   2,   1,  23.553,   0.063,,,,,
0131-522, 388, 100,  91,  15,  23.274, -52.001,  -0.00959,  +0.01956, 0.00327, 0.00744, 0.22934
0132-389,   6,   0,   0,   0,  23.633, -38.726,  +0.03082,  -0.17627, 0.02383, 0.07933,-0.19841
