iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0000-197,   6,   0,   0,   0,   0.828, -19.456,  +0.00136,  -0.05842, 0.01143, 0.02449,-0.18924
0000-199,   5,   0,   0,   0,   0.816, -19.697,  +0.08943,  -0.16976, 0.03451, 0.09016,-0.21868
0001+459,   5,   0,   0,   0,   1.067,  46.255,  -0.00302,  +0.03187, 0.00573, 0.01573, 0.08496
0001-120,   5,   0,   0,   0,   1.020, -11.816,  +0.00937,  -0.03037, 0.00370, 0.00848,-0.16544
0002+051,   8,   0,   0,   0,   1.334,   5.403,  -0.01058,  -0.00335, 0.05801, 0.07503, 0.02874
0002+200,   5,   0,   0,   0,   1.149,  20.328,  -0.01126,  +0.02545, 0.00873, 0.01255, 0.03853
0002+541,   5,   0,   0,   0,   1.268,  54.474,  -0.04205,  -0.06573, 0.01901, 0.04286, 0.32165
0002-170,   5,   0,   0,   0,   1.325, -16.801,  -0.00945,  +0.02734, 0.01121, 0.02674,-0.53436
0002-350,   5,   0,   0,   0,   1.275, -34.764,  -0.04255,  +0.25548, 0.07247, 0.22739, 0.35101
0002-478,  68,   0,   0,   0,   1.149, -47.605,  -0.01058,  +0.00799, 0.00675, 0.01762, 0.26679
0003+123,   5,   0,   0,   0,   1.596,  12.598,  -0.13554,  -0.05579, 0.03609, 0.06087,-0.01089
0003+380,  30,   0,   0,   0,   1.488,  38.338,  -0.01211,  +0.00128, 0.00482, 0.00805,-0.19274
0003-066,1710,   8,   5,   7,   1.558,  -6.393,  +0.00044,  -0.00252, 0.00074, 0.00098,-0.03645
0003-302,   5,   0,   0,   0,   1.505, -29.931,  +0.04496,  -0.11753, 0.05872, 0.14983, 0.64307
0005+114,   5,   0,   0,   0,   2.003,  11.734,  -0.03098,  -0.01470, 0.02663, 0.03971,-0.15390
0005+568,   5,   0,   0,   0,   1.952,  57.103,  +0.02069,  +0.15550, 0.02661, 0.04806,-0.01433
0005+683,   6,   0,   0,   0,   2.139,  68.623,  +0.03645,  +0.03713, 0.08899, 0.20256,-0.18024
0005-239,   8,   0,   0,   0,   2.002, -23.655,  -0.02743,  +0.04852, 0.01496, 0.03415,-0.68288
0005-262,   6,   0,   0,   0,   2.109, -25.987,  -0.00392,  +0.02143, 0.01361, 0.03654, 0.32264
0006+061,   5,   0,   0,   0,   2.266,   6.473,  -0.00922,  +0.04878, 0.01301, 0.02891, 0.09504
0006+397,   5,   0,   0,   0,   2.267,  40.030,  -0.00057,  +0.03073, 0.01571, 0.03527,-0.27078
0006-363,   6,   0,   0,   0,   2.140, -36.024,  -0.24768,  +0.04222, 0.11098, 0.51792, 0.52769
0007+171,  28,   2,   2,   0,   2.642,  17.405,  +0.09613,  +0.01544, 0.01105, 0.01787,-0.01132
0007+439,   5,   0,   0,   0,   2.625,  44.212,  +0.01810,  +0.07869, 0.02154, 0.06224, 0.16490
0007-048,   7,   0,   0,   0,   2.502,  -4.563,  -0.06229,  -0.07765, 0.03620, 0.07767,-0.01561
0007-325,   6,   0,   0,   0,   2.398, -32.277,  -0.04050,  +0.03785, 0.03085, 0.07460,-0.71575
0008+006,   5,   0,   0,   0,   2.877,   0.964,  +0.03333,  +0.00921, 0.04768, 0.09315, 0.04769
0008+704,   5,   0,   0,   0,   2.883,  70.759,  +0.00891,  -0.01444, 0.00663, 0.02976, 0.02199
0008-222,   5,   0,   0,   0,   2.724, -21.951,  -0.00609,  +0.00279, 0.00899, 0.02415,-0.25001
0008-264, 352,   0,   0,   0,   2.755, -26.209,  -0.00945,  +0.03958, 0.00550, 0.00750,-0.16405
0008-307,   5,   0,   0,   0,   2.649, -30.463,  -0.04283,  -0.00333, 0.03662, 0.10483, 0.43056
0008-311,   5,   0,   0,   0,   2.645, -30.904,  +0.06149,  -0.04022, 0.03569, 0.11024,-0.12408
0008-421,  11,   0,   0,   0,   2.719, -41.886,  -0.42083,  -0.09504, 0.29162, 0.64872,-0.18975
0009+081,   8,   0,   0,   0,   2.897,   8.399,  -0.00834,  -0.02884, 0.01050, 0.02099,-0.35765
0009+467,   5,   0,   0,   0,   3.122,  47.076,  -0.01088,  -0.05478, 0.02725, 0.06622,-0.23285
0009+655,   4,   1,   1,   0,   3.157,  65.853,,,,,
0009-148,   9,   0,   0,   0,   2.919, -14.568,  -0.01170,  -0.05052, 0.03050, 0.04853, 0.17178
0010+336,   5,   0,   0,   0,   3.197,  33.894,  -0.04402,  +0.03835, 0.01548, 0.03138,-0.50249
0010+405,  95,   0,   0,   0,   3.380,  40.860,  +0.00130,  +0.00295, 0.00185, 0.00356,-0.18061
0010+463,   5,   0,   0,   0,   3.319,  46.602,  -0.02767,  +0.05561, 0.02816, 0.04356,-0.43360
0010-155,   5,   0,   0,   0,   3.336, -15.230,  +0.00603,  -0.07779, 0.02298, 0.05571,-0.09904
0010-401,  19,   0,   0,   0,   3.250, -39.907,  +0.01246,  +0.07612, 0.01764, 0.05687, 0.25708
0011+189,   5,   0,   0,   0,   3.485,  19.178,  -0.00754,  +0.02002, 0.01724, 0.04070, 0.05387
0011-046,   7,   0,   0,   0,   3.476,  -4.398,  +0.01891,  -0.03476, 0.00502, 0.01182,-0.31732
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.01954,  -0.03148, 0.00696, 0.01579,-0.21288
0012+610,   5,   0,   0,   0,   3.703,  61.295,  -0.02141,  +0.01124, 0.03465, 0.07239, 0.43025
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.00989,  +0.02474, 0.00864, 0.02208, 0.12568
0013-005,  94,   0,   0,   0,   4.046,  -0.253,  -0.00165,  -0.00776, 0.00230, 0.00277,-0.73818
0013-184,   5,   0,   0,   0,   3.893, -18.124,  -0.00051,  +0.05675, 0.04480, 0.10689,-0.31172
0014+813,1080, 255, 251,   8,   4.285,  81.586,  -0.00008,  -0.01587, 0.00048, 0.00390,-0.01587
0015+529,   5,   0,   0,   0,   4.466,  53.205,  -0.01627,  +0.00340, 0.01858, 0.03780,-0.32551
0015-054,   5,   2,   1,   2,   4.399,  -5.212,  +0.00087,  +0.01228, 0.03218, 0.07008,-0.27501
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.08293,  +0.20594, 0.04698, 0.13739, 0.25093
0016+731, 754, 374, 373,   2,   4.941,  73.458,  -0.00710,  +0.00164, 0.00043, 0.00148,-0.06557
0016-223,   6,   0,   0,   0,   4.845, -22.091,  +0.19907,  -0.21036, 0.08918, 0.25036,-0.53484
0017+200, 434,   2,   1,   1,   4.908,  20.363,  -0.01289,  +0.00260, 0.00244, 0.00280,-0.04986
0017+257,   5,   0,   0,   0,   4.916,  26.048,  +0.00726,  -0.05080, 0.00540, 0.01336,-0.26965
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.02640,  -0.02313, 0.01548, 0.04451,-0.01428
0018+715,   5,   0,   0,   0,   5.262,  71.839,  +0.01549,  -0.01245, 0.01139, 0.04635,-0.26300
0018+729,   5,   0,   0,   0,   5.364,  73.212,  +0.07045,  -0.05003, 0.04585, 0.13076, 0.17304
0019+058, 400,   3,   3,   2,   5.635,   6.135,  +0.00079,  +0.00054, 0.00227, 0.00297,-0.03969
0019+451,   5,   0,   0,   0,   5.528,  45.426,  +0.00653,  -0.00435, 0.00622, 0.01674, 0.03582
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00435,  +0.00355, 0.01169, 0.03388, 0.28286
0021+243,   7,   0,   0,   0,   6.114,  24.657,  -0.00274,  -0.01895, 0.01434, 0.02434,-0.09155
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01348,  +0.01793, 0.01202, 0.04053, 0.07171
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.00445,  +0.07646, 0.02340, 0.05409, 0.01411
0022+390,   5,   0,   0,   0,   6.359,  39.327,  +0.00486,  -0.01731, 0.00912, 0.01997,-0.38944
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  -0.00608,  +0.00204, 0.00630, 0.01363,-0.20078
0022-227,   5,   0,   0,   0,   6.351, -22.463,  -0.03384,  -0.03580, 0.02659, 0.07217,-0.15706
0022-423,  12,   0,   0,   0,   6.179, -42.034,  +0.16050,  -0.02635, 0.09287, 0.15405,-0.48579
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.04929,  -0.00348, 0.05598, 0.13312, 0.36731
0023-354,   9,   0,   0,   0,   6.568, -35.214,  +0.17760,  -0.01699, 0.08375, 0.20919, 0.58411
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.07704,  +0.08897, 0.02888, 0.03954, 0.15240
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00894,  -0.02579, 0.01444, 0.01881,-0.03378
0024+597,   5,   0,   0,   0,   6.764,  59.981,  -0.02545,  -0.00346, 0.01660, 0.03426, 0.23096
0024-114,   5,   0,   0,   0,   6.714, -11.215,  +0.16395,  +0.07088, 0.06936, 0.13335, 0.13702
0025+197, 131,   1,   1,   0,   7.124,  20.007,  -0.00824,  -0.00216, 0.00386, 0.00578,-0.05839
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.21511,  -0.15819, 0.14980, 0.29736,-0.44158
0026+048,   6,   0,   0,   0,   7.265,   5.160,  -0.14664,  +0.01713, 0.07758, 0.09935,-0.30603
0026+346,  18,   0,   0,   0,   7.309,  34.942,  -0.09455,  -0.04371, 0.03049, 0.03839, 0.42268
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02655,  +0.02184, 0.02251, 0.03333, 0.23201
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.00711,  -0.01119, 0.00704, 0.01344,-0.24643
0027+703,   5,   0,   0,   0,   7.560,  70.628,  -0.00481,  +0.02110, 0.00296, 0.01452,-0.01332
0027-024,   5,   0,   0,   0,   7.633,  -2.199,  -0.01918,  +0.04756, 0.01800, 0.04047,-0.21833
0027-426,   5,   0,   0,   0,   7.573, -42.413,  +0.03544,  -0.14366, 0.03667, 0.16459, 0.05511
0028-396,   6,   0,   0,   0,   7.851, -39.380,  -0.14389,  -0.01524, 0.10031, 0.37546,-0.40068
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07536,  +0.11380, 0.05957, 0.12403,-0.42966
0030+196,   5,   0,   0,   0,   8.160,  19.898,  -2.59110,  -0.05378, 3.73461, 5.28715, 0.34189
0032+612,   5,   0,   0,   0,   8.855,  61.509,  -0.02974,  -0.00908, 0.01304, 0.03036, 0.25214
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.02474,  -0.07905, 0.04049, 0.08601, 0.09220
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.01023,  -0.06777, 0.02968, 0.05298,-0.19472
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.01548,  +0.06140, 0.02043, 0.04539, 0.05665
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.02151,  +0.03909, 0.01883, 0.04668,-0.25803
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.01049,  +0.00008, 0.01514, 0.03106,-0.21621
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02323,  +0.00551, 0.01016, 0.02060,-0.28869
0034-220,   5,   0,   0,   0,   9.312, -21.757,  +0.00893,  +0.04036, 0.06633, 0.14214,-0.56279
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.02396,  +0.05993, 0.02978, 0.06099,-0.40220
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.06254,  +0.00608, 0.12626, 0.25069,-0.58112
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.05805,  -0.00408, 0.03931, 0.05545, 0.27024
0035+413,  56,   0,   0,   0,   9.604,  41.618,  -0.00624,  -0.00750, 0.00311, 0.00491,-0.03824
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.04163,  +0.01624, 0.01444, 0.03197,-0.44228
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.01859,  +0.00912, 0.01245, 0.02688,-0.34785
0035-252, 119,   1,   1,   1,   9.561, -24.984,  -0.00162,  -0.00974, 0.00354, 0.00832,-0.17683
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.02452,  -0.00024, 0.03434, 0.08699,-0.02351
0036-191,   5,   0,   0,   0,   9.821, -18.902,  -0.00565,  +0.32886, 0.05298, 0.14468, 0.12385
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.06871,  +0.24137, 0.05307, 0.10389, 0.35728
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.03405,  -0.07997, 0.02100, 0.04299, 0.09683
0037+094,   5,   0,   0,   0,  10.076,   9.712,  -0.03497,  -2.26807, 0.62493, 1.59249,-0.49053
0037+139,   9,   0,   0,   0,   9.915,  14.199,  +0.00154,  +0.00445, 0.00899, 0.01496,-0.32498
0037+487,   5,   0,   0,   0,   9.946,  49.009,  -0.00053,  -0.02776, 0.00623, 0.01792, 0.16392
0037-329,   6,   0,   0,   0,  10.073, -32.724,  +0.03487,  +0.00145, 0.04811, 0.12811,-0.10724
0037-593,  12,   0,   0,   0,  10.033, -59.065,  +0.06231,  +0.00370, 0.07455, 0.13911,-0.08611
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.10079,  -0.02256, 0.05024, 0.08025,-0.05406
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.11007,  +0.21965, 0.09289, 0.24220,-0.51836
0038-020,   6,   0,   0,   0,  10.240,  -1.776,  -0.01262,  +0.03898, 0.01224, 0.02629,-0.33325
0038-326,  18,   0,   0,   0,  10.128, -32.422,  +0.06944,  +0.09639, 0.04383, 0.12912,-0.44104
0039+230,  25,   0,   0,   0,  10.519,  23.334,  -0.01691,  +0.02077, 0.01099, 0.01936,-0.08532
0039+568,   6,   0,   0,   0,  10.581,  57.143,  -0.01317,  -0.01336, 0.00849, 0.02480, 0.35664
0040+098,   5,   0,   0,   0,  10.685,  10.164,  -0.03604,  -0.00536, 0.04123, 0.06913, 0.35925
0041+677,   5,   0,   0,   0,  11.211,  68.051,  +0.00030,  +0.00557, 0.00607, 0.02219,-0.14853
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03796,  -0.00911, 0.02768, 0.07186, 0.47930
0042-373,   5,   1,   1,   0,  11.300, -37.097,  -0.08116,  +0.14490, 0.02208, 0.07524,-0.14436
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.01143,  -0.02045, 0.00758, 0.01494, 0.04706
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.01216,  +0.18906, 0.03831, 0.09193,-0.29481
0044+387,   5,   0,   0,   0,  11.698,  39.013,  -0.02576,  -0.01843, 0.00918, 0.01926,-0.28910
0044+566,   5,   0,   0,   0,  11.752,  56.962,  +0.01843,  -0.01836, 0.00481, 0.01526, 0.03252
0044-846,   6,   0,   0,   0,  11.111, -84.378,  -0.01213,  -0.13491, 0.01802, 0.21945, 0.43720
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01568,  -0.06445, 0.01528, 0.03719,-0.72598
0046+063,   7,   0,   0,   0,  12.245,   6.668,  +0.03235,  +0.01340, 0.05846, 0.11653, 0.24557
0046+511,   9,   0,   0,   0,  12.408,  51.470,  -0.01583,  +0.01927, 0.01084, 0.02662,-0.23709
0046+861,   0,   5,   5,   0,  13.137,  86.462,,,,,
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.12007,  -0.11415, 0.04886, 0.13955,-0.59725
0047+023,  46,   0,   0,   0,  12.430,   2.618,  -0.00768,  +0.00980, 0.00534, 0.01171,-0.28611
0047-051,   5,   0,   0,   0,  12.590,  -4.872,  -0.00398,  +0.02424, 0.01700, 0.03685,-0.28137
0047-579,  39,   0,   0,   0,  12.498, -57.641,  -0.03320,  -0.00418, 0.00639, 0.02106, 0.26185
0048+447,   5,   0,   0,   0,  12.902,  44.993,  -0.01553,  -0.03217, 0.03222, 0.04468, 0.18559
0048-071,   5,   0,   0,   0,  12.784,  -6.834,  +0.00843,  -0.00526, 0.00605, 0.01395,-0.27680
0048-097,1923,   1,   1,   1,  12.672,  -9.485,  -0.00405,  -0.00422, 0.00071, 0.00092,-0.10528
0048-427, 195,   0,   0,   0,  12.790, -42.443,  +0.01133,  +0.00638, 0.00445, 0.01107, 0.04799
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.12078,  +0.03265, 0.15394, 0.32098,-0.29023
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01319,  -0.00179, 0.00987, 0.02104,-0.10273
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.02438,  +0.16404, 0.04121, 0.11513,-0.62956
0051+679,   5,   0,   0,   0,  13.573,  68.186,  +0.03604,  -0.07374, 0.02131, 0.05356,-0.26306
0051+706,   5,   0,   0,   0,  13.574,  70.899,  +0.02997,  -0.02273, 0.00901, 0.04321, 0.22246
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.11403,  +0.08472, 0.04942, 0.10627,-0.08686
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.01684,  +0.00742, 0.01181, 0.02863,-0.28912
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.04934,  +0.02191, 0.03324, 0.08126,-0.07115
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.48430,  +0.52368, 0.54393, 1.08289,-0.12934
0054+161, 189,   1,   1,   1,  14.230,  16.420,  -0.00472,  -0.00091, 0.00426, 0.00594, 0.02088
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.01466,  +0.06934, 0.02412, 0.04112, 0.22536
0055+060,   6,   0,   0,   0,  14.641,   6.335,  +0.01729,  +0.06635, 0.04803, 0.10136,-0.28992
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.03436,  -0.00522, 0.01354, 0.03383,-0.18723
0055-059, 135,   0,   0,   0,  14.521,  -5.665,  -0.00604,  -0.01021, 0.00471, 0.00705,-0.12865
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.00716,  +0.04289, 0.02048, 0.06674,-0.40708
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.04990,  -0.31083, 0.04396, 0.15455,-0.13544
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01089,  +0.00141, 0.01646, 0.02986, 0.12790
0056-001,  22,   0,   0,   0,  14.773,   0.114,  +0.01505,  -0.02744, 0.00813, 0.01482,-0.32693
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.53724,  +0.34912, 1.75930, 4.57385,-0.72273
0056-572,  15,   1,   1,   0,  14.694, -56.987,  -0.01477,  +0.02452, 0.00980, 0.03128, 0.32867
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01625,  +0.05970, 0.01606, 0.03926,-0.13181
0057+678,   3,   2,   2,   0,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00104,  +0.00772, 0.04502, 0.06932,-0.56105
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00098,  +0.01818, 0.03026, 0.12673,-0.37414
0059+581,2933,  88,  83,  20,  15.691,  58.403,  -0.00436,  -0.00230, 0.00019, 0.00040,-0.03131
0059-287,   5,   0,   0,   0,  15.468, -28.522,  +0.19183,  +0.56579, 0.16872, 0.41370, 0.34574
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.06273,  +0.10678, 0.06125, 0.14393,-0.55982
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.03655,  -0.02313, 0.03535, 0.06702,-0.04352
0101-126,   5,   0,   0,   0,  15.938, -12.379,  +0.19448,  -0.82613, 0.29092, 0.73580,-0.68885
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00195,  +0.01433, 0.00301, 0.00816,-0.09829
0102+511,   5,   0,   0,   0,  16.373,  51.430,  +0.08231,  -0.06635, 0.04256, 0.05595,-0.50105
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00231,  -0.03573, 0.00846, 0.02342,-0.32007
0103+057,   7,   0,   0,   0,  16.497,   6.016,  +0.13306,  +0.08781, 0.07285, 0.14380,-0.30433
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.07713,  +0.08866, 0.02310, 0.05008,-0.57424
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00835,  +0.01409, 0.01913, 0.04415,-0.81956
0103+337,   5,   0,   0,   0,  16.501,  34.034,  -0.04102,  -0.11501, 0.02115, 0.04659, 0.46269
0103-021,   5,   0,   0,   0,  16.596,  -1.927,  +0.03282,  +0.00879, 0.03826, 0.06602, 0.05540
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.02412,  +0.01626, 0.01754, 0.03847,-0.42258
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.02340,  +0.00846, 0.01839, 0.04135,-0.13789
0104-275,  13,   0,   0,   0,  16.609, -27.303,  -0.00965,  -0.01048, 0.00733, 0.02279,-0.13761
0104-408,1710,   5,   4,   2,  16.688, -40.572,  +0.00136,  -0.00413, 0.00086, 0.00166, 0.02628
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.01810,  +0.00797, 0.02717, 0.05151,-0.32273
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05395,  -0.08082, 0.03289, 0.09204,-0.69581
0105-008,   5,   0,   0,   0,  17.112,  -0.623,  +0.03577,  +0.07409, 0.03515, 0.05189, 0.32793
0106+013,1910,  29,  15,  24,  17.162,   1.583,  +0.01820,  +0.00906, 0.00081, 0.00106,-0.22060
0106+612,   5,   0,   0,   0,  17.443,  61.558,  -0.03164,  +0.00501, 0.00784, 0.00829,-0.27792
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01052,  -0.04816, 0.01238, 0.02749,-0.06930
0107+069,   5,   0,   0,   0,  17.638,   7.245,  +0.02146,  -0.03187, 0.10753, 0.13555,-0.08736
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.00925,  -0.15755, 0.01997, 0.04764,-0.29323
0107-610,  52,   0,   0,   0,  17.314, -60.830,  -0.00491,  -0.00593, 0.00456, 0.01569, 0.04528
0108+388,  12,   1,   1,   0,  17.905,  39.108,  +0.00307,  +0.02676, 0.01155, 0.01565, 0.12371
0108-079,   5,   0,   0,   0,  17.708,  -7.695,  +0.00769,  +0.00479, 0.00596, 0.01357,-0.14707
0108-146,   7,   0,   0,   0,  17.770, -14.376,  +0.61578,  -4.14011, 1.42933, 2.91637,-0.18335
0108-170,   5,   0,   0,   0,  17.648, -16.808,  -0.01835,  +0.08923, 0.12186, 0.23911, 0.27090
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.16662,  +0.09676, 0.10268, 0.20168, 0.14169
0109+224, 177,   0,   0,   0,  18.024,  22.744,  -0.00301,  -0.00772, 0.00177, 0.00284,-0.09127
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00892,  -0.00442, 0.00686, 0.01494,-0.26866
0109-135,   5,   0,   0,   0,  17.987, -13.284,  -0.03038,  +0.04275, 0.01427, 0.03735,-0.43789
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00350,  -0.01372, 0.00673, 0.01641,-0.09927
0110+495,  69,   0,   0,   0,  18.363,  49.807,  +0.00940,  +0.00933, 0.02358, 0.05302,-0.18721
0110-361,   7,   0,   0,   0,  18.316, -35.863,  +0.00545,  +0.01228, 0.02102, 0.04153,-0.33935
0110-668,  13,   0,   0,   0,  18.079, -66.579,  -0.02352,  -0.03649, 0.02001, 0.08285, 0.36136
0111+021, 292,   0,   0,   0,  18.430,   2.371,  +0.01272,  +0.00654, 0.00214, 0.00221,-0.74547
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.01581,  +0.03879, 0.04281, 0.05295,-0.10016
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.02120,  -0.27276, 0.29899, 0.32607,-0.02867
0112-017,  37,   0,   0,   0,  18.821,  -1.451,  -0.02123,  +0.00407, 0.00690, 0.00775,-0.22956
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.01381,  +0.14047, 0.04010, 0.10670, 0.16675
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02988,  -0.00543, 0.02617, 0.04485,-0.03537
0113-118,  37,   0,   0,   0,  19.052, -11.604,  -0.00104,  -0.00083, 0.00550, 0.00655,-0.34146
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01866,  +0.02087, 0.01132, 0.02808,-0.24525
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00016,  -0.09529, 0.01766, 0.04910,-0.49422
0114+140,   8,   0,   0,   0,  19.355,  14.303,  -0.01141,  +0.04293, 0.01947, 0.02005, 0.10906
0114-211,   6,   0,   0,   0,  19.214, -20.869,  +0.95141,  +0.65314, 0.56844, 0.73102,-0.29329
0115+027,   7,   0,   0,   0,  19.577,   2.968,  +0.01109,  -0.04499, 0.08651, 0.11211,-0.20357
0115-214, 321,   0,   0,   0,  19.453, -21.185,  +0.01666,  -0.01025, 0.00968, 0.01122,-0.02287
0116+082,   5,   1,   0,   1,  19.755,   8.499,  +0.20225,  +0.11629, 0.11309, 0.23000,-0.12684
0116+319,   6,   1,   1,   0,  19.896,  32.181,  -0.43988,  -0.19475, 0.62847, 0.71946,-0.36836
0116-219, 106,   0,   0,   0,  19.739, -21.692,  +0.00443,  +0.00213, 0.00390, 0.00643,-0.11835
0118+111,   7,   0,   0,   0,  20.371,  11.450,  +0.00374,  -0.02410, 0.02712, 0.04172,-0.20364
0118-272,  26,   0,   0,   0,  20.132, -27.024,  +0.00757,  +0.01530, 0.00907, 0.02135,-0.42216
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.04089,  +0.06705, 0.01867, 0.04993,-0.19714
0119+041,1863,  10,   7,   6,  20.487,   4.374,  -0.00616,  -0.00026, 0.00050, 0.00118,-0.12524
0119+115,1742,  18,  14,  11,  20.423,  11.831,  +0.00386,  +0.03382, 0.00071, 0.00146,-0.05594
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00189,  -0.01126, 0.00309, 0.00668, 0.01478
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01113,  +0.01732, 0.02065, 0.04622,-0.13062
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.02265,  +0.02814, 0.02632, 0.07131,-0.50825
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00419,  +0.02818, 0.00493, 0.01280,-0.27067
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.03455,  -0.03114, 0.01898, 0.04488, 0.00888
0121+560,   6,   0,   0,   0,  21.108,  56.314,  +0.02358,  -0.15402, 0.02181, 0.05960, 0.21530
0122+278,   5,   0,   0,   0,  21.233,  28.086,  -0.04894,  -0.00241, 0.01221, 0.02780,-0.03534
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00345,  +0.02007, 0.02453, 0.04790, 0.07858
0122+705,   5,   0,   0,   0,  21.533,  70.781,  +0.05319,  -0.07433, 0.03448, 0.15894,-0.32299
0122-003,  11,   0,   0,   0,  21.370,  -0.099,  +0.01839,  +0.02582, 0.00749, 0.01520,-0.23672
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00806,  +0.00732, 0.02284, 0.06442,-0.27395
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.01081,  -0.04680, 0.02999, 0.09430,-0.18310
0122-514,  11,   0,   0,   0,  21.239, -51.221,  +0.01995,  -0.03010, 0.03783, 0.16772,-0.63142
0123+257,  37,   0,   0,   0,  21.678,  25.984,  -0.00979,  +0.00203, 0.00416, 0.00842,-0.06452
0123+731,   5,   0,   0,   0,  21.770,  73.387,  +0.10746,  +0.03568, 0.08333, 0.23535,-0.34187
