iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0011-046,   7,   0,   0,   0,   3.476,  -4.398,  +0.01919,  -0.03350, 0.00492, 0.01161,-0.30444
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.02042,  -0.02437, 0.00650, 0.01459,-0.22182
0012+610,   3,   2,   2,   0,   3.703,  61.295,,,,,
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.01357,  +0.01518, 0.00987, 0.02503, 0.14723
0013-005,  92,   2,   1,   2,   4.046,  -0.253,  -0.00089,  -0.01050, 0.00231, 0.00277,-0.74377
0013-184,   5,   0,   0,   0,   3.893, -18.124,  -0.00021,  +0.04999, 0.04653, 0.11084,-0.30746
0014+813, 405, 931, 915,  93,   4.285,  81.586,  -0.00011,  -0.00514, 0.00052, 0.00393,-0.05041
0015+529,   3,   2,   2,   0,   4.466,  53.205,,,,,
0015-054,   0,   7,   4,   5,   4.399,  -5.212,,,,,
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.04628,  +0.20775, 0.04629, 0.13577, 0.25683
0016+731, 238, 890, 884, 120,   4.941,  73.458,  -0.00151,  -0.00044, 0.00038, 0.00127,-0.06802
0016-223,   6,   0,   0,   0,   4.845, -22.091,  +0.22117,  -0.21055, 0.08893, 0.24867,-0.53381
0017+200, 367,  69,  46,  35,   4.908,  20.363,  -0.00989,  +0.00171, 0.00217, 0.00233,-0.02095
0017+257,   4,   1,   0,   1,   4.916,  26.048,,,,,
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.02928,  -0.02548, 0.01521, 0.04362,-0.01421
0018+715,   4,   1,   1,   0,   5.262,  71.839,,,,,
0018+729,   4,   1,   1,   0,   5.364,  73.212,,,,,
0019+058, 383,  20,  11,  14,   5.635,   6.135,  +0.00229,  -0.00275, 0.00195, 0.00264,-0.01453
0019+451,   5,   0,   0,   0,   5.528,  45.426,  +0.00436,  -0.00514, 0.00658, 0.01763, 0.03572
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00231,  +0.01090, 0.01266, 0.03690, 0.29275
0021+243,   6,   1,   0,   1,   6.114,  24.657,  -0.01060,  -0.00044, 0.01118, 0.01835,-0.08450
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01345,  +0.01276, 0.01196, 0.04035, 0.07156
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.00274,  +0.05704, 0.02412, 0.05568, 0.01700
0022+390,   4,   1,   1,   0,   6.359,  39.327,,,,,
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  -0.00531,  +0.00334, 0.00713, 0.01541,-0.20109
0022-227,   4,   1,   1,   0,   6.351, -22.463,,,,,
0022-423,   5,   7,   6,   4,   6.179, -42.034,  +0.13202,  -0.01596, 0.03882, 0.03836,-0.48963
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.03742,  +0.00424, 0.05689, 0.13555, 0.36731
0023-354,   8,   1,   1,   0,   6.568, -35.214,  +0.16442,  -0.02093, 0.06877, 0.16938, 0.59039
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.07405,  +0.08440, 0.02714, 0.03714, 0.15115
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00532,  -0.02648, 0.01468, 0.01914,-0.03431
0024+597,   4,   1,   1,   0,   6.764,  59.981,,,,,
0024-114,   4,   1,   1,   0,   6.714, -11.215,,,,,
0025+197, 125,   7,   5,   3,   7.124,  20.007,  -0.00680,  -0.00290, 0.00356, 0.00537,-0.05956
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.18189,  -0.12835, 0.15012, 0.29912,-0.43828
0026+048,   4,   2,   2,   0,   7.265,   5.160,,,,,
0026+346,  10,   8,   8,   3,   7.309,  34.942,  -0.09699,  -0.07623, 0.05441, 0.05203, 0.34024
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02822,  +0.03149, 0.02177, 0.03225, 0.23203
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.00589,  -0.01148, 0.00715, 0.01366,-0.24545
0027+703,   4,   1,   1,   0,   7.560,  70.628,,,,,
0027-024,   4,   1,   0,   1,   7.633,  -2.199,,,,,
0027-426,   3,   2,   1,   1,   7.573, -42.413,,,,,
0028-396,   6,   0,   0,   0,   7.851, -39.380,  -0.20464,  +0.14202, 0.09336, 0.34969,-0.38858
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07373,  +0.11993, 0.06108, 0.12739,-0.42644
0030+196,   3,   2,   2,   0,   8.160,  19.898,,,,,
0032+612,   4,   1,   1,   0,   8.855,  61.509,,,,,
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.02004,  -0.07315, 0.03914, 0.08313, 0.09282
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.00701,  -0.06063, 0.02593, 0.04617,-0.19796
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.00584,  +0.06004, 0.01733, 0.03848, 0.05375
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.02551,  +0.04034, 0.01969, 0.04867,-0.24476
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.00654,  +0.00349, 0.01540, 0.03177,-0.20591
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02313,  +0.00229, 0.00976, 0.01978,-0.28942
0034-220,   4,   1,   0,   1,   9.312, -21.757,,,,,
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.01968,  +0.06223, 0.02721, 0.05569,-0.40393
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.05542,  +0.00635, 0.12786, 0.25399,-0.57989
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.05681,  -0.00325, 0.03831, 0.05399, 0.27124
0035+413,  51,   5,   4,   2,   9.604,  41.618,  -0.00433,  +0.00710, 0.00369, 0.00628, 0.00086
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.04049,  +0.00245, 0.01274, 0.02837,-0.43387
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.02303,  +0.01015, 0.01218, 0.02613,-0.33959
0035-252, 112,   8,   5,   5,   9.561, -24.984,  -0.00237,  -0.01254, 0.00318, 0.00746,-0.17266
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.02100,  +0.01598, 0.03478, 0.08800,-0.02367
0036-191,   5,   0,   0,   0,   9.821, -18.902,  -0.00259,  +0.33405, 0.04988, 0.13647, 0.12298
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.07335,  +0.26002, 0.05229, 0.10241, 0.35785
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.03568,  -0.07616, 0.02118, 0.04338, 0.09731
0037+094,   5,   0,   0,   0,  10.076,   9.712,  -0.03400,  -2.29261, 0.64111, 1.63403,-0.49062
0037+139,   9,   0,   0,   0,   9.915,  14.199,  +0.00461,  +0.00316, 0.00968, 0.01617,-0.33034
0037+487,   5,   0,   0,   0,   9.946,  49.009,  +0.00212,  -0.02996, 0.00655, 0.01886, 0.17372
0037-329,   5,   1,   1,   0,  10.073, -32.724,  -0.02070,  -0.00122, 0.04603, 0.12181,-0.12938
0037-593,  10,   2,   2,   0,  10.033, -59.065,  +0.00538,  -0.09007, 0.05654, 0.12220,-0.10944
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.11133,  -0.05374, 0.04413, 0.07024,-0.05154
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.11101,  +0.25653, 0.09731, 0.25356,-0.51744
0038-020,   5,   1,   1,   0,  10.240,  -1.776,  -0.01260,  +0.03603, 0.00669, 0.01423,-0.32291
0038-326,  18,   0,   0,   0,  10.128, -32.422,  +0.03025,  +0.06393, 0.03847, 0.11160,-0.45690
0039+230,  20,   5,   3,   3,  10.519,  23.334,  -0.00451,  +0.01843, 0.00891, 0.01541,-0.10502
0039+568,   5,   1,   1,   0,  10.581,  57.143,  -0.01469,  -0.01292, 0.00498, 0.01457, 0.35999
0040+098,   3,   2,   2,   0,  10.685,  10.164,,,,,
0041+677,   5,   0,   0,   0,  11.211,  68.051,  -0.00025,  +0.00824, 0.00873, 0.03197,-0.14716
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03737,  -0.00917, 0.02833, 0.07346, 0.47626
0042-373,   5,   1,   0,   1,  11.300, -37.097,  -0.04516,  +0.11223, 0.01328, 0.04505,-0.12248
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.00581,  -0.01087, 0.00536, 0.01130,-0.04210
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.02199,  +0.18527, 0.03841, 0.09223,-0.29549
0044+387,   4,   1,   1,   0,  11.698,  39.013,,,,,
0044+566,   3,   2,   2,   0,  11.752,  56.962,,,,,
0044-846,   4,   2,   2,   0,  11.111, -84.378,,,,,
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01587,  -0.06233, 0.01455, 0.03542,-0.72648
0046+063,   5,   2,   1,   1,  12.245,   6.668,  +0.02514,  -0.01721, 0.03611, 0.07204, 0.25016
0046+511,   7,   2,   1,   1,  12.408,  51.470,  -0.00963,  +0.00580, 0.01130, 0.02808,-0.18730
0046+861,   0,   5,   5,   0,  13.137,  86.462,,,,,
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.09850,  -0.14235, 0.03495, 0.09436,-0.66463
0047+023,  46,   0,   0,   0,  12.430,   2.618,  -0.00954,  +0.01221, 0.00518, 0.01137,-0.28614
0047-051,   5,   0,   0,   0,  12.590,  -4.872,  -0.00290,  +0.02272, 0.01713, 0.03711,-0.28167
0047-579,  24,  15,  15,   0,  12.498, -57.641,  -0.01011,  +0.01641, 0.00603, 0.02029, 0.29506
0048+447,   4,   1,   1,   0,  12.902,  44.993,,,,,
0048-071,   5,   0,   0,   0,  12.784,  -6.834,  +0.00863,  -0.00442, 0.00676, 0.01561,-0.28123
0048-097,1809, 115,  75,  59,  12.672,  -9.485,  -0.00139,  -0.00333, 0.00065, 0.00080,-0.08144
0048-427, 170,  25,  21,  10,  12.790, -42.443,  +0.00503,  +0.00020, 0.00374, 0.00905, 0.03609
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.12469,  -0.02114, 0.15255, 0.31912,-0.29299
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01156,  +0.00074, 0.01043, 0.02225,-0.10428
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.08078,  +0.18788, 0.03959, 0.10336,-0.67234
0051+679,   4,   1,   1,   0,  13.573,  68.186,,,,,
0051+706,   3,   2,   2,   0,  13.574,  70.899,,,,,
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.11820,  +0.08536, 0.04737, 0.10182,-0.08612
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.00965,  -0.00981, 0.01205, 0.03026,-0.28006
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.04890,  +0.01699, 0.03235, 0.07900,-0.07171
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.52764,  +0.55267, 0.54228, 1.07759,-0.12883
0054+161, 183,   7,   6,   4,  14.230,  16.420,  -0.00294,  -0.00184, 0.00371, 0.00539, 0.01004
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.01051,  +0.07396, 0.02260, 0.03853, 0.22544
0055+060,   5,   1,   1,   0,  14.641,   6.335,  +0.04896,  +0.02345, 0.03455, 0.07502,-0.36173
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.03482,  -0.00811, 0.01470, 0.03671,-0.18927
0055-059, 123,  12,   3,   9,  14.521,  -5.665,  -0.00749,  +0.01480, 0.00431, 0.00803,-0.20981
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.01205,  +0.05136, 0.02022, 0.06592,-0.41061
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.07069,  -0.28327, 0.04008, 0.13943,-0.13910
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01312,  +0.00480, 0.01884, 0.03456, 0.09924
0056-001,  20,   2,   1,   2,  14.773,   0.114,  +0.01800,  -0.04187, 0.00691, 0.01290,-0.29751
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.51501,  +0.19628, 1.72799, 4.49230,-0.72263
0056-572,  13,   3,   3,   1,  14.694, -56.987,  -0.01678,  +0.03180, 0.01181, 0.03481, 0.33152
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01616,  +0.06431, 0.01607, 0.03918,-0.13478
0057+678,   0,   5,   5,   2,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00091,  +0.00477, 0.04513, 0.06947,-0.56182
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00103,  +0.01678, 0.03004, 0.12579,-0.37390
0059+581,1689,1331,1175, 351,  15.691,  58.403,  -0.00201,  -0.00231, 0.00017, 0.00036,-0.03748
0059-287,   3,   2,   0,   2,  15.468, -28.522,,,,,
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.06346,  +0.09220, 0.05848, 0.13745,-0.55882
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.06090,  -0.04258, 0.03924, 0.07445,-0.04281
0101-126,   5,   0,   0,   0,  15.938, -12.379,  +0.19807,  -0.83831, 0.28863, 0.73002,-0.68885
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00099,  +0.01513, 0.00286, 0.00777,-0.09514
0102+511,   5,   0,   0,   0,  16.373,  51.430,  +0.08436,  -0.06834, 0.04150, 0.05458,-0.50027
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00093,  -0.03172, 0.00892, 0.02471,-0.32145
0103+057,   7,   0,   0,   0,  16.497,   6.016,  +0.12198,  +0.08166, 0.07464, 0.14677,-0.30285
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.07916,  +0.10007, 0.02193, 0.04762,-0.57626
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00793,  +0.01880, 0.02022, 0.04667,-0.81939
0103+337,   4,   1,   0,   1,  16.501,  34.034,,,,,
0103-021,   3,   2,   2,   0,  16.596,  -1.927,,,,,
0104+195,   4,   1,   1,   0,  16.719,  19.851,,,,,
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.02704,  +0.00352, 0.01821, 0.04087,-0.13276
0104-275,  11,   2,   2,   1,  16.609, -27.303,  -0.00484,  -0.01030, 0.00443, 0.01379,-0.12522
0104-408,1500, 215, 172,  75,  16.688, -40.572,  +0.00087,  -0.00443, 0.00079, 0.00143, 0.02938
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.01653,  +0.00940, 0.02638, 0.05019,-0.32561
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05358,  -0.08265, 0.03210, 0.08982,-0.69580
0105-008,   5,   0,   0,   0,  17.112,  -0.623,  +0.03294,  +0.07473, 0.03401, 0.05020, 0.32780
0106+013,1676, 263, 205, 132,  17.162,   1.583,  +0.01559,  +0.01281, 0.00071, 0.00092,-0.24082
0106+612,   5,   0,   0,   0,  17.443,  61.558,  -0.02309,  +0.00029, 0.01186, 0.01261,-0.30684
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.00780,  -0.05049, 0.01141, 0.02544,-0.06422
0107+069,   5,   0,   0,   0,  17.638,   7.245,  -0.03811,  -0.04568, 0.08679, 0.11002,-0.08239
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.01278,  -0.13994, 0.02147, 0.05088,-0.29667
0107-610,  46,   6,   6,   1,  17.314, -60.830,  -0.00564,  -0.00161, 0.00455, 0.01541, 0.07365
0108+388,   7,   6,   5,   3,  17.905,  39.108,  +0.00257,  +0.01727, 0.00766, 0.01027, 0.16598
0108-079,   5,   0,   0,   0,  17.708,  -7.695,  +0.00687,  +0.00480, 0.00700, 0.01593,-0.14729
0108-146,   7,   0,   0,   0,  17.770, -14.376,  +0.61604,  -4.01207, 1.41640, 2.89006,-0.18368
0108-170,   5,   0,   0,   0,  17.648, -16.808,  -0.01792,  +0.11629, 0.12331, 0.24159, 0.27056
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.17325,  +0.09236, 0.10653, 0.20909, 0.14130
0109+224, 162,  15,  13,   4,  18.024,  22.744,  -0.00398,  -0.00657, 0.00142, 0.00232,-0.06989
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00652,  -0.00373, 0.00713, 0.01561,-0.27248
0109-135,   5,   0,   0,   0,  17.987, -13.284,  -0.02862,  +0.04164, 0.01355, 0.03549,-0.44374
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00351,  -0.01267, 0.00679, 0.01654,-0.09481
0110+495,  56,  13,  13,   1,  18.363,  49.807,  +0.00795,  +0.01141, 0.02683, 0.06021,-0.19006
0110-361,   6,   1,   1,   0,  18.316, -35.863,  +0.02052,  +0.03085, 0.01481, 0.03095,-0.34031
0110-668,   9,   4,   4,   0,  18.079, -66.579,  +0.00321,  -0.06775, 0.01626, 0.05932, 0.25211
0111+021, 286,   6,   4,   4,  18.430,   2.371,  +0.01165,  +0.00818, 0.00204, 0.00211,-0.74704
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.01527,  +0.03979, 0.04047, 0.05004,-0.09937
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.03416,  -0.22517, 0.25251, 0.27547,-0.02941
0112-017,  33,   4,   4,   1,  18.821,  -1.451,  -0.00604,  -0.00012, 0.00600, 0.00689,-0.13932
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.01635,  +0.14114, 0.03931, 0.10460, 0.16659
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02852,  -0.01388, 0.02683, 0.04605,-0.03706
0113-118,  34,   3,   2,   1,  19.052, -11.604,  -0.00719,  +0.00487, 0.00540, 0.00640,-0.34698
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01856,  +0.02183, 0.01155, 0.02872,-0.24561
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00409,  -0.10124, 0.01406, 0.03901,-0.49542
0114+140,   8,   0,   0,   0,  19.355,  14.303,  -0.00236,  +0.03423, 0.01607, 0.01652, 0.11268
0114-211,   6,   0,   0,   0,  19.214, -20.869,  +0.97419,  +0.65551, 0.56898, 0.73188,-0.29372
0115+027,   7,   0,   0,   0,  19.577,   2.968,  +0.03154,  -0.05667, 0.09105, 0.11759,-0.20064
0115-214, 313,   8,   7,   4,  19.453, -21.185,  +0.02536,  -0.10829, 0.00907, 0.01405,-0.07912
0116+082,   2,   4,   3,   4,  19.755,   8.499,,,,,
0116+319,   3,   4,   4,   1,  19.896,  32.181,,,,,
0116-219,  99,   7,   5,   3,  19.739, -21.692,  +0.00058,  +0.00233, 0.00415, 0.00592,-0.11001
0118+111,   7,   0,   0,   0,  20.371,  11.450,  +0.00613,  -0.01800, 0.02677, 0.04142,-0.20205
0118-272,  23,   2,   2,   1,  20.132, -27.024,  +0.00527,  +0.00606, 0.00798, 0.01890,-0.42955
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.03845,  +0.03989, 0.02498, 0.06701,-0.19420
0119+041,1748, 125,  91,  58,  20.487,   4.374,  -0.00545,  -0.01068, 0.00056, 0.00120,-0.14112
0119+115,1409, 351, 179, 243,  20.423,  11.831,  +0.00839,  +0.02688, 0.00070, 0.00140,-0.00162
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00172,  -0.01160, 0.00336, 0.00726, 0.01567
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01133,  +0.01738, 0.02015, 0.04509,-0.13081
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.03007,  +0.00567, 0.02609, 0.07012,-0.49584
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00424,  +0.02830, 0.00478, 0.01241,-0.27117
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.03234,  -0.02728, 0.01961, 0.04634, 0.00922
0121+560,   4,   2,   1,   1,  21.108,  56.314,,,,,
0122+278,   3,   2,   2,   0,  21.233,  28.086,,,,,
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00400,  +0.01869, 0.02547, 0.04973, 0.07893
0122+705,   3,   2,   2,   0,  21.533,  70.781,,,,,
0122-003,  10,   1,   1,   0,  21.370,  -0.099,  -0.04972,  -0.13005, 0.02954, 0.05471,-0.02551
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00762,  +0.00856, 0.02173, 0.06123,-0.27335
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.01008,  -0.05062, 0.03105, 0.09824,-0.17308
0122-514,  10,   1,   1,   0,  21.239, -51.221,  -0.01170,  +0.11555, 0.04008, 0.17225,-0.68404
0123+257,  34,   3,   2,   1,  21.678,  25.984,  +0.00186,  -0.01241, 0.00549, 0.01196,-0.02191
0123+731,   2,   3,   3,   0,  21.770,  73.387,,,,,
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.00625,  -0.04410, 0.02052, 0.05054,-0.55463
0124-155,   5,   0,   0,   0,  21.641, -15.309,  -0.01550,  +0.03813, 0.02327, 0.05574,-0.02735
0125+487,   5,   0,   0,   0,  22.034,  49.018,  -0.00324,  -0.01695, 0.01088, 0.02902, 0.37221
0125+628,   5,   0,   0,   0,  22.127,  63.108,  -0.01517,  -0.01498, 0.00738, 0.01040,-0.34327
0127+084,   8,   1,   1,   1,  22.615,   8.713,  -0.00946,  -0.03109, 0.00761, 0.01748,-0.34110
0127+145,   8,   0,   0,   0,  22.481,  14.780,  -0.00696,  +0.01944, 0.01512, 0.02682,-0.28739
0128+383,   5,   0,   0,   0,  22.861,  38.578,  -0.02020,  -0.02841, 0.01605, 0.03576, 0.04872
0129+220,   5,   0,   0,   0,  23.013,  22.281,  +0.03470,  +0.00053, 0.01762, 0.03442,-0.16230
0129+431,   5,   0,   0,   0,  23.184,  43.426,  +0.00318,  -0.01745, 0.00932, 0.02295,-0.23564
0130+691,   2,   3,   3,   0,  23.670,  69.420,,,,,
0130-171,  42,   1,   0,   1,  23.181, -16.913,  -0.00726,  +0.00321, 0.00448, 0.00534, 0.07280
0130-447,   4,   2,   2,   1,  23.254, -44.512,,,,,
0131-001,   3,   2,   2,   1,  23.553,   0.063,,,,,
0131-522, 383, 105,  94,  18,  23.274, -52.001,  -0.00891,  +0.02911, 0.00319, 0.00740, 0.22592
0132-389,   6,   0,   0,   0,  23.633, -38.726,  +0.02681,  -0.16456, 0.02484, 0.08273,-0.19889
0133+476,1646, 589, 499, 173,  24.244,  47.858,  +0.00143,  +0.00298, 0.00029, 0.00051,-0.10505
0133-204,   5,   0,   0,   0,  23.906, -20.146,  -0.00158,  +0.00133, 0.00564, 0.01443,-0.05047
0133-410,   5,   0,   0,   0,  24.012, -40.747,  +0.54992,  +0.00614, 0.46072, 0.33867, 0.50403
0134+215,   5,   0,   0,   0,  24.315,  21.762,  -0.07428,  +0.05313, 0.03046, 0.03899, 0.23369
