iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0008-264, 351,   0,   0,   0,   2.755, -26.209,  -0.01068,  +0.04228, 0.00584, 0.00790,-0.16985
0008-307,   5,   0,   0,   0,   2.649, -30.463,  -0.05154,  +0.05377, 0.03083, 0.08727, 0.43332
0008-311,   5,   0,   0,   0,   2.645, -30.904,  +0.06130,  -0.03138, 0.03618, 0.11189,-0.12392
0008-421,  11,   0,   0,   0,   2.719, -41.886,  -0.41773,  -0.09674, 0.29253, 0.65076,-0.18978
0009+081,   7,   0,   0,   0,   2.897,   8.399,  +0.04386,  -0.06162, 0.02369, 0.03039,-0.06881
0009+467,   5,   0,   0,   0,   3.122,  47.076,  -0.01323,  -0.05477, 0.02719, 0.06605,-0.23227
0009+655,   4,   1,   1,   0,   3.157,  65.853,,,,,
0009-148,   7,   0,   0,   0,   2.919, -14.568,  -0.01515,  -0.05932, 0.03774, 0.06414, 0.27938
0010+336,   5,   0,   0,   0,   3.197,  33.894,  -0.04508,  +0.04473, 0.01624, 0.03283,-0.50147
0010+405,  94,   0,   0,   0,   3.380,  40.860,  +0.00118,  +0.00244, 0.00173, 0.00328,-0.17997
0010+463,   5,   0,   0,   0,   3.319,  46.602,  -0.03273,  +0.04577, 0.02776, 0.04294,-0.43343
0010-401,  19,   0,   0,   0,   3.250, -39.907,  +0.00518,  +0.05507, 0.01685, 0.05480, 0.23687
0011+189,   5,   0,   0,   0,   3.485,  19.178,  -0.00716,  +0.01914, 0.01776, 0.04194, 0.05368
0011-046,   6,   0,   0,   0,   3.476,  -4.398,  +0.03970,  -0.04016, 0.02106, 0.03683,-0.32924
0012+319,   5,   0,   0,   0,   3.776,  32.270,  +0.01949,  -0.02397, 0.00688, 0.01559,-0.21061
0012+610,   5,   0,   0,   0,   3.703,  61.295,  -0.01825,  +0.01225, 0.03455, 0.07206, 0.43163
0012-184,   5,   0,   0,   0,   3.760, -18.214,  -0.01069,  +0.02372, 0.00855, 0.02184, 0.12475
0013-005,  93,   0,   0,   0,   4.046,  -0.253,  -0.00230,  -0.00677, 0.00231, 0.00275,-0.75214
0013-184,   5,   0,   0,   0,   3.893, -18.124,  -0.00186,  +0.04576, 0.04793, 0.11410,-0.30910
0014+813,1094, 241, 236,  10,   4.285,  81.586,  -0.00000,  -0.01009, 0.00049, 0.00395,-0.02122
0015+529,   5,   0,   0,   0,   4.466,  53.205,  -0.01679,  +0.00257, 0.01866, 0.03795,-0.32571
0015-054,   6,   0,   0,   0,   4.399,  -5.212,  -0.00222,  -0.00585, 0.02948, 0.06392,-0.27864
0015-280,   5,   0,   0,   0,   4.496, -27.806,  -0.07113,  +0.23966, 0.05042, 0.14748, 0.25050
0016+731, 812, 283, 283,   0,   4.941,  73.458,  -0.00625,  +0.00323, 0.00040, 0.00138,-0.07116
0016-223,   6,   0,   0,   0,   4.845, -22.091,  +0.19550,  -0.21707, 0.09261, 0.26018,-0.53538
0017+200, 431,   2,   2,   0,   4.908,  20.363,  -0.01329,  +0.00322, 0.00255, 0.00265,-0.01029
0017+257,   5,   0,   0,   0,   4.916,  26.048,  +0.00902,  -0.05234, 0.00506, 0.01249,-0.26868
0017-307,   5,   0,   0,   0,   4.928, -30.522,  -0.02912,  -0.02294, 0.01629, 0.04671,-0.01395
0018+715,   5,   0,   0,   0,   5.262,  71.839,  +0.01277,  -0.00495, 0.01239, 0.05041,-0.26228
0018+729,   5,   0,   0,   0,   5.364,  73.212,  +0.06948,  -0.04126, 0.04484, 0.12879, 0.16612
0019+058, 411,   2,   2,   1,   5.635,   6.135,  +0.00082,  +0.00052, 0.00219, 0.00284,-0.03431
0020+015,   5,   0,   0,   0,   5.659,   1.784,  +0.54110,  +0.09098, 0.12728, 0.20505, 0.17233
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00210,  +0.00854, 0.01291, 0.03763, 0.29256
0021+243,   7,   0,   0,   0,   6.114,  24.657,  -0.00168,  -0.02040, 0.01431, 0.02414,-0.09183
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01216,  +0.01233, 0.01189, 0.04010, 0.07104
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.01187,  +0.05048, 0.02358, 0.05450, 0.01360
0022+390,   5,   0,   0,   0,   6.359,  39.327,  +0.00499,  -0.01516, 0.00946, 0.02078,-0.39152
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  +0.04917,  +0.03470, 0.02914, 0.06057,-0.19017
0022-227,   5,   0,   0,   0,   6.351, -22.463,  -0.03370,  -0.04861, 0.02836, 0.07713,-0.14348
0022-423,  11,   1,   1,   0,   6.179, -42.034,  +0.20048,  -0.03612, 0.05911, 0.09761,-0.48507
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.04772,  +0.00604, 0.05390, 0.12848, 0.36761
0023-354,   8,   0,   0,   0,   6.568, -35.214,  +0.21554,  +0.08527, 0.08181, 0.21469, 0.63200
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.07353,  +0.08175, 0.02861, 0.03909, 0.15115
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00573,  -0.02622, 0.01495, 0.01949,-0.03383
0024-114,   5,   0,   0,   0,   6.714, -11.215,  +0.17834,  +0.07870, 0.07052, 0.13564, 0.13788
0025+197, 132,   0,   0,   0,   7.124,  20.007,  -0.00548,  -0.00014, 0.00399, 0.00567,-0.04034
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.19340,  -0.14768, 0.14774, 0.29419,-0.43951
0026+048,   6,   0,   0,   0,   7.265,   5.160,  -0.13805,  +0.01780, 0.07816, 0.10013,-0.30696
0026+346,  18,   0,   0,   0,   7.309,  34.942,  -0.08886,  -0.04074, 0.03057, 0.03849, 0.42534
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02637,  +0.02195, 0.02577, 0.03804, 0.23456
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.01070,  -0.01518, 0.00714, 0.01359,-0.24549
0027+703,   5,   0,   0,   0,   7.560,  70.628,  -0.00604,  +0.02058, 0.00275, 0.01348,-0.01334
0027-024,   5,   0,   0,   0,   7.633,  -2.199,  -0.01825,  +0.04193, 0.01740, 0.03931,-0.21610
0027-426,   5,   0,   0,   0,   7.573, -42.413,  +0.01777,  -0.28682, 0.04956, 0.22149, 0.02757
0028-396,   5,   0,   0,   0,   7.851, -39.380,  -0.19148,  +0.02149, 0.12246, 0.47152,-0.49903
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07801,  +0.11466, 0.05843, 0.12154,-0.43259
0030+196,   5,   0,   0,   0,   8.160,  19.898,  -2.58554,  -0.06555, 3.73269, 5.28443, 0.34189
0032+612,   5,   0,   0,   0,   8.855,  61.509,  -0.02516,  -0.00806, 0.01404, 0.03260, 0.25294
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.01918,  -0.07260, 0.04136, 0.08779, 0.09107
0033+098,   6,   0,   0,   0,   9.099,  10.133,  +0.40094,  +0.09279, 0.15264, 0.11055, 0.11026
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.00611,  -0.06521, 0.02543, 0.04531,-0.19822
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.01143,  +0.06282, 0.01960, 0.04363, 0.05488
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.00943,  +0.03639, 0.01946, 0.04804,-0.25888
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.00865,  +0.00335, 0.01457, 0.02999,-0.20457
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02229,  +0.00057, 0.00742, 0.01462,-0.28559
0034-220,   5,   0,   0,   0,   9.312, -21.757,  +0.00961,  +0.03441, 0.06896, 0.14799,-0.56034
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.01999,  +0.05911, 0.02766, 0.05656,-0.40183
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.06186,  +0.00817, 0.12517, 0.24858,-0.58115
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.05866,  -0.00499, 0.03993, 0.05621, 0.27194
0035+413,  57,   0,   0,   0,   9.604,  41.618,  -0.00417,  -0.00825, 0.00316, 0.00502,-0.04645
0035+503,   5,   0,   0,   0,   9.618,  50.591,  +0.01639,  +0.05312, 0.04457, 0.05746,-0.18264
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.03129,  +0.00408, 0.01175, 0.02605,-0.43434
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.01974,  +0.00964, 0.01223, 0.02638,-0.34783
0035-252, 122,   0,   0,   0,   9.561, -24.984,  -0.00280,  -0.01121, 0.00324, 0.00725,-0.15186
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.04048,  -0.01351, 0.03293, 0.08303,-0.01758
0036-191,   5,   0,   0,   0,   9.821, -18.902,  +0.00183,  +0.32492, 0.05109, 0.13969, 0.12401
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.07569,  +0.23352, 0.04622, 0.09054, 0.35713
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.04582,  -0.05894, 0.02082, 0.04261, 0.09461
0037+094,   5,   0,   0,   0,  10.076,   9.712,  +0.01346,  -2.28640, 0.65366, 1.66641,-0.49153
0037+139,   8,   0,   0,   0,   9.915,  14.199,  +0.00640,  -0.00390, 0.00905, 0.01525,-0.34345
0037+487,   5,   0,   0,   0,   9.946,  49.009,  +0.00120,  -0.02433, 0.00661, 0.01897, 0.17180
0037-593,  12,   0,   0,   0,  10.033, -59.065,  +0.06077,  +0.00847, 0.07288, 0.13587,-0.08362
0038+133,   5,   0,   0,   0,  10.322,  13.658,  -0.09956,  -0.02543, 0.04750, 0.07585,-0.05280
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.10558,  +0.22368, 0.09161, 0.23886,-0.51850
0038-020,   5,   0,   0,   0,  10.240,  -1.776,  -0.02524,  +0.12922, 0.03768, 0.08413,-0.16060
0038-326,  16,   0,   0,   0,  10.128, -32.422,  +0.02139,  +0.08385, 0.03980, 0.11461,-0.48422
0039+230,  24,   0,   0,   0,  10.519,  23.334,  -0.01508,  +0.01768, 0.01142, 0.02032,-0.09376
0039+568,   6,   0,   0,   0,  10.581,  57.143,  -0.01041,  -0.01279, 0.00960, 0.02797, 0.35368
0040+098,   6,   0,   0,   0,  10.685,  10.164,  -0.03024,  -0.00453, 0.03662, 0.06138, 0.36130
0041+047,   5,   0,   0,   0,  10.945,   5.049,  -0.04569,  +0.30391, 0.12164, 0.23496,-0.07819
0041+677,   5,   0,   0,   0,  11.211,  68.051,  +0.00288,  +0.00705, 0.00630, 0.02302,-0.14936
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03284,  -0.00661, 0.02685, 0.06969, 0.47917
0042-373,   5,   0,   0,   0,  11.300, -37.097,  -0.03246,  +0.08034, 0.01224, 0.04152,-0.10483
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.00724,  -0.00921, 0.00546, 0.01153,-0.04183
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.02238,  +0.18814, 0.03955, 0.09475,-0.29683
0044+387,   5,   0,   0,   0,  11.698,  39.013,  -0.02536,  -0.02240, 0.00832, 0.01742,-0.28732
0044-846,   6,   0,   0,   0,  11.111, -84.378,  -0.02043,  -0.07328, 0.01712, 0.20941, 0.43058
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01312,  -0.06267, 0.01504, 0.03659,-0.72156
0046+063,   7,   0,   0,   0,  12.245,   6.668,  +0.04321,  +0.01780, 0.06019, 0.12016, 0.24665
0046+511,   9,   0,   0,   0,  12.408,  51.470,  -0.01506,  +0.01889, 0.01045, 0.02564,-0.23804
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.09425,  -0.15312, 0.03664, 0.09897,-0.66089
0047+023,  45,   0,   0,   0,  12.430,   2.618,  -0.00813,  +0.00783, 0.00522, 0.01133,-0.28629
0047-579,  38,   1,   1,   0,  12.498, -57.641,  -0.02974,  +0.01398, 0.00569, 0.01874, 0.26244
0048+447,   5,   0,   0,   0,  12.902,  44.993,  -0.01279,  -0.02786, 0.03022, 0.04191, 0.18557
0048-097,1908,   0,   0,   0,  12.672,  -9.485,  -0.00310,  -0.00562, 0.00069, 0.00084,-0.07319
0048-427, 199,   0,   0,   0,  12.790, -42.443,  +0.01385,  +0.00528, 0.00402, 0.00995, 0.06484
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.13719,  -0.01012, 0.15752, 0.32918,-0.29245
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01223,  -0.00093, 0.00973, 0.02075,-0.10265
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.08117,  +0.19234, 0.03737, 0.09742,-0.67334
0051+706,   5,   0,   0,   0,  13.574,  70.899,  +0.02883,  -0.01749, 0.00906, 0.04315, 0.22441
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.12024,  +0.09043, 0.04752, 0.10219,-0.08681
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.00788,  -0.01313, 0.01057, 0.02659,-0.29749
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.04926,  +0.02554, 0.03267, 0.07973,-0.07601
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.52008,  +0.65298, 0.56575, 1.12571,-0.12918
0054+161, 181,   0,   0,   0,  14.230,  16.420,  -0.00346,  -0.00188, 0.00368, 0.00526, 0.02192
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.00247,  +0.08572, 0.02488, 0.04238, 0.22017
0055+060,   5,   0,   0,   0,  14.641,   6.335,  +0.04915,  +0.02076, 0.03604, 0.07821,-0.36184
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.02993,  -0.00606, 0.01032, 0.02578,-0.18816
0055-059, 134,   0,   0,   0,  14.521,  -5.665,  -0.00791,  -0.01436, 0.00550, 0.00730,-0.08069
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.01324,  +0.04996, 0.01857, 0.06028,-0.40952
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.07435,  -0.29568, 0.04126, 0.14325,-0.14269
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01030,  -0.00209, 0.01956, 0.03560, 0.12611
0056-001,  20,   0,   0,   0,  14.773,   0.114,  +0.01792,  -0.02471, 0.00878, 0.01586,-0.25276
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.51037,  +0.25811, 1.75256, 4.55642,-0.72263
0056-572,  15,   1,   1,   0,  14.694, -56.987,  -0.00925,  +0.03225, 0.00905, 0.02941, 0.32386
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01562,  +0.06144, 0.01657, 0.04059,-0.13162
0057+678,   3,   2,   2,   0,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00578,  +0.00316, 0.04545, 0.06994,-0.56269
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00190,  +0.01861, 0.03032, 0.12697,-0.37387
0059+581,2919,  36,  36,   6,  15.691,  58.403,  -0.00321,  -0.00209, 0.00019, 0.00040,-0.03161
0059-287,   5,   0,   0,   0,  15.468, -28.522,  +0.19451,  +0.57088, 0.16733, 0.41028, 0.34579
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.06485,  +0.11705, 0.06115, 0.14314,-0.56423
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.05970,  -0.04809, 0.03985, 0.07561,-0.04348
0101-126,   6,   0,   0,   0,  15.938, -12.379,  -0.04523,  +0.26939, 0.16472, 0.40283,-0.67408
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00279,  +0.01409, 0.00273, 0.00741,-0.09802
0102+511,   6,   0,   0,   0,  16.373,  51.430,  -0.01247,  -0.05751, 0.05260, 0.07771,-0.34461
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00189,  -0.03233, 0.00964, 0.02668,-0.32050
0103+057,   6,   0,   0,   0,  16.497,   6.016,  +0.13573,  +0.10542, 0.06775, 0.13381,-0.30806
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.08186,  +0.09111, 0.02169, 0.04721,-0.57749
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00833,  +0.01725, 0.01843, 0.04252,-0.81953
0103+337,   5,   0,   0,   0,  16.501,  34.034,  -0.03336,  -0.10539, 0.02086, 0.04602, 0.46766
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.03404,  +0.00597, 0.01934, 0.04243,-0.42114
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.02551,  +0.01197, 0.01853, 0.04163,-0.15828
0104-275,  13,   0,   0,   0,  16.609, -27.303,  -0.00948,  -0.00949, 0.00759, 0.02364,-0.13896
0104-408,1720,   4,   3,   2,  16.688, -40.572,  +0.00223,  -0.00374, 0.00082, 0.00159, 0.03621
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.01541,  +0.00959, 0.02764, 0.05228,-0.31998
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05474,  -0.08134, 0.03318, 0.09284,-0.69581
0106+013,1897,  42,  25,  35,  17.162,   1.583,  +0.02290,  +0.00836, 0.00081, 0.00105,-0.21813
0106+612,   5,   0,   0,   0,  17.443,  61.558,  -0.02934,  +0.00462, 0.00762, 0.00804,-0.27925
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01220,  -0.04845, 0.01117, 0.02481,-0.06908
0106-391,   5,   0,   0,   0,  17.324, -38.916,  -1.32282, -13.99207, 3.16092,14.90040, 0.94942
0107+069,   5,   0,   0,   0,  17.638,   7.245,  -0.02265,  -0.02722, 0.10237, 0.12922,-0.08709
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.01530,  -0.13700, 0.02038, 0.04830,-0.29670
0107-610,  52,   0,   0,   0,  17.314, -60.830,  -0.00425,  -0.00880, 0.00463, 0.01597, 0.04478
0108+388,  12,   1,   1,   0,  17.905,  39.108,  +0.00371,  +0.02405, 0.01134, 0.01538, 0.12298
0108-146,   8,   0,   0,   0,  17.770, -14.376,  +0.66819,  +0.05385, 1.31041, 2.26973,-0.06319
0108-170,   6,   0,   0,   0,  17.648, -16.808,  -0.07959,  +0.23498, 0.05337, 0.11663,-0.06109
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.17033,  +0.09487, 0.10446, 0.20506, 0.14210
0109+224, 175,   0,   0,   0,  18.024,  22.744,  -0.00182,  -0.00687, 0.00162, 0.00267,-0.06643
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00708,  -0.00428, 0.00645, 0.01413,-0.27339
0109-135,   6,   0,   0,   0,  17.987, -13.284,  -0.03142,  +0.01992, 0.01413, 0.03666,-0.41973
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00877,  -0.00685, 0.00702, 0.01716,-0.09051
0110+495,  71,   0,   0,   0,  18.363,  49.807,  +0.01128,  +0.00719, 0.02439, 0.05468,-0.18724
0110-361,   7,   0,   0,   0,  18.316, -35.863,  +0.00677,  +0.01387, 0.02170, 0.04286,-0.33954
0110-668,  14,   0,   0,   0,  18.079, -66.579,  -0.02925,  -0.04677, 0.02018, 0.08429, 0.33595
0111+021, 292,   0,   0,   0,  18.430,   2.371,  +0.01331,  +0.00728, 0.00209, 0.00216,-0.74547
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.02001,  +0.03598, 0.04295, 0.05314,-0.09925
0112+131,   5,   0,   0,   0,  18.720,  13.427,  -0.01692,  -0.22252, 0.28210, 0.30762,-0.02902
0112-017,  36,   0,   0,   0,  18.821,  -1.451,  -0.01680,  +0.00110, 0.00667, 0.00752,-0.25822
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.01215,  +0.15353, 0.04380, 0.11668, 0.16929
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02897,  -0.00660, 0.02547, 0.04372,-0.03574
0113-118,  34,   0,   0,   0,  19.052, -11.604,  +0.00450,  -0.00317, 0.00564, 0.00693,-0.35211
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01916,  +0.02081, 0.01101, 0.02731,-0.24568
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00073,  -0.08588, 0.01636, 0.04538,-0.49561
0114+140,   7,   0,   0,   0,  19.355,  14.303,  -0.00057,  +0.02679, 0.01732, 0.02310, 0.00230
0114-211,   7,   0,   0,   0,  19.214, -20.869,  +0.99105,  +0.71165, 0.53446, 0.68590,-0.29869
0115+027,   8,   0,   0,   0,  19.577,   2.968,  -0.00449,  +0.00775, 0.16223, 0.20598,-0.19967
0115-214, 321,   0,   0,   0,  19.453, -21.185,  +0.02505,  -0.10125, 0.00911, 0.01391,-0.07692
0116+082,   5,   1,   0,   1,  19.755,   8.499,  +0.19805,  +0.10964, 0.11461, 0.23316,-0.12778
0116+319,   6,   1,   1,   0,  19.896,  32.181,  -0.44293,  -0.19177, 0.62880, 0.71982,-0.36837
0116-219, 106,   0,   0,   0,  19.739, -21.692,  +0.00641,  -0.00076, 0.00385, 0.00638,-0.11932
0117-171,   5,   0,   0,   0,  19.932, -16.902,  -0.00268,  +0.02962, 0.03218, 0.08074, 0.49148
0118+111,   6,   0,   0,   0,  20.371,  11.450,  +0.03773,  -0.00501, 0.03797, 0.06864, 0.07237
0118-272,  25,   0,   0,   0,  20.132, -27.024,  +0.00746,  +0.01611, 0.00907, 0.02167,-0.42092
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.04326,  +0.05231, 0.01750, 0.04679,-0.19756
0119+041,1842,   1,   1,   1,  20.487,   4.374,  -0.00529,  -0.00331, 0.00069, 0.00114,-0.23029
0119+115,1701,   7,   5,   5,  20.423,  11.831,  +0.00912,  +0.03995, 0.00069, 0.00137, 0.00965
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00247,  -0.01023, 0.00262, 0.00567, 0.01426
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01560,  +0.01104, 0.02097, 0.04685,-0.10685
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.01492,  +0.03372, 0.02883, 0.07810,-0.50680
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00298,  +0.02986, 0.00266, 0.00689,-0.26949
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.03130,  -0.02700, 0.01745, 0.04120, 0.00991
0121+560,   6,   0,   0,   0,  21.108,  56.314,  +0.02111,  -0.14820, 0.02152, 0.05875, 0.21652
0121-096,   5,   0,   0,   0,  20.943,  -9.384,  +0.05217,  -0.17860, 0.04575, 0.10572, 0.06775
0122+278,   5,   0,   0,   0,  21.233,  28.086,  -0.04923,  -0.00212, 0.01236, 0.02814,-0.03520
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00294,  +0.01954, 0.02509, 0.04899, 0.07862
0122+705,   5,   0,   0,   0,  21.533,  70.781,  +0.05331,  -0.07083, 0.03425, 0.15789,-0.32245
0122-003,   9,   0,   0,   0,  21.370,  -0.099,  -0.07532,  +0.02631, 0.04049, 0.06505,-0.02195
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00765,  +0.00321, 0.02156, 0.06081,-0.27457
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.00800,  -0.04430, 0.02917, 0.09172,-0.18394
0122-514,  11,   0,   0,   0,  21.239, -51.221,  +0.01385,  +0.05104, 0.03610, 0.16036,-0.63494
0123+257,  35,   0,   0,   0,  21.678,  25.984,  -0.01125,  +0.00111, 0.00412, 0.00834,-0.06900
0123+731,   5,   0,   0,   0,  21.770,  73.387,  +0.10627,  +0.05121, 0.08396, 0.23707,-0.34174
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.01459,  -0.05767, 0.02168, 0.05340,-0.55596
