iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2020,51,1.5578870124,0.109,-6.3931487204,0.107,0.287
0008-264,2020,16,2.7551947062,0.253,-26.2092713701,0.274,-0.054
0013-005,2020,6,4.0462022829,0.163,-0.2534570021,0.261,-0.387
0014+813,2020,4,4.2853118439,0.226,81.5855933118,0.192,0.09
0016+731,2020,69,4.940776322,0.045,73.4583382533,0.042,-0.062
0017+200,2020,49,4.9077270284,0.101,20.362679081,0.08,0.067
0019+058,2020,78,5.6351717126,0.086,6.1345191559,0.073,0.071
0025+197,2020,22,7.1242436389,0.12,20.0074289066,0.093,0.2
0035-252,2020,7,9.5613978865,0.077,-24.983954237,0.171,-0.116
0035-340,2020,3,9.3702685474,0.189,-33.7451151519,0.637,-0.322
0038-326,2020,4,10.127728697,1.268,-32.4223142902,3.865,0.444
0045-000,2020,3,12.079674489,0.175,0.2492051261,0.308,-0.277
0047+023,2020,5,12.4301497145,0.11,2.6177163086,0.247,-0.207
0048-097,2020,37,12.6721557215,0.116,-9.4847806369,0.113,-0.076
0048-427,2020,18,12.7895909721,0.071,-42.4425814761,0.189,0.157
0054+161,2020,8,14.2303930337,0.08,16.4203725286,0.122,-0.019
0055-059,2020,5,14.52110956,0.191,-5.6645217642,0.159,0.002
0059+581,2020,66,15.6906765274,0.038,58.4030935073,0.043,-0.044
0104-408,2020,97,16.6879498432,0.117,-40.5722112262,0.208,-0.011
0106-391,2020,3,17.3241634086,5.061,-38.915550401,19.075,0.929
0108-146,2020,3,17.7696756547,3.346,-14.3758074761,6.124,0.069
0109+224,2020,19,18.024269625,0.087,22.7441073344,0.141,0.087
0110+495,2020,4,18.3625283858,0.12,49.8066787254,0.167,-0.121
0111+021,2020,26,18.4297706354,0.156,2.3714767329,0.156,-0.143
0115-214,2020,5,19.4532504699,0.335,-21.1851758202,0.212,0.375
0119+041,2020,23,20.4869236891,0.124,4.373537275,0.288,0.291
0119+115,2020,22,20.4233126926,0.138,11.8306703669,0.332,0.482
0131-522,2020,75,23.2740103755,0.107,-52.0010959053,0.18,0.035
0133+476,2020,60,24.244145111,0.053,47.8580833485,0.062,-0.157
0134+311,2020,10,24.2863901618,0.328,31.3766266346,0.633,0.197
0137+012,2020,4,24.988774192,0.319,1.5294830315,0.266,0.549
0151+474,2020,22,28.7345411921,0.143,47.7240387848,0.158,0.276
0159+723,2020,3,30.8891042757,0.404,72.5482410223,0.543,-0.462
0201+113,2020,12,30.9444044023,0.15,11.5792803911,0.229,-0.201
0202+319,2020,87,31.2705223433,0.056,32.2083598831,0.053,0.024
0202-172,2020,9,31.2403096886,0.111,-17.022177913,0.168,-0.062
0206+136,2020,12,32.3999930108,0.092,13.8668755532,0.139,-0.08
0211+091,2020,3,33.4328584054,0.156,9.4227016055,0.346,-0.404
0211+171,2020,6,33.6871368798,0.163,17.3804199105,0.217,-0.128
0215+015,2020,16,34.4539781021,0.116,1.7471385994,0.09,0.159
0216+011,2020,8,34.7792687228,0.343,1.3499628347,0.336,-0.063
0221+067,2020,12,36.1184507669,0.11,6.989817127,0.066,0.162
0222-262,2020,4,36.2953731886,0.176,-26.0552215253,0.249,-0.105
0227+403,2020,7,37.6904616334,0.116,40.5480746289,0.167,-0.181
0227-369,2020,12,37.3685377272,0.131,-36.7324506497,0.408,-0.142
0229+131,2020,20,37.9412253595,0.113,13.3818656526,0.098,0.149
0233+434,2020,3,39.2550472869,3.297,43.7011631421,2.29,0.033
0233-133,2020,3,39.0401286317,0.2,-13.133162058,0.55,-0.416
0234-301,2020,3,39.1298725642,0.136,-29.8987612954,0.414,-0.158
0235+164,2020,12,39.6622087572,0.104,16.6164651857,0.083,0.011
0237-027,2020,17,39.9394678049,0.074,-2.578031818,0.095,0.12
0241+622,2020,3,41.240403044,1.071,62.4684765567,1.227,0.048
0256-005,2020,23,44.868817316,0.187,-0.3333265128,0.177,-0.094
0300+470,2020,8,45.8968425558,0.089,47.2711876229,0.115,-0.146
0302+625,2020,4,46.6777480825,0.185,62.7172289817,0.198,0.075
0307+380,2020,36,47.707832994,0.129,38.2482883091,0.168,0.093
0308-611,2020,104,47.4837464523,0.115,-60.977515622,0.145,0.315
0312+100,2020,5,48.8380825718,0.191,10.2119677684,0.164,-0.157
0322+222,2020,81,51.4033931674,0.073,22.4001015634,0.071,-0.006
0332+078,2020,4,53.7221527483,0.186,8.0040053922,0.127,0.072
0332-403,2020,23,53.5568936885,0.129,-40.1403882474,0.209,0.171
0334-131,2020,5,54.1459825371,0.371,-13.0346276714,0.232,0.294
0338-214,2020,12,55.1483660177,0.158,-21.3253256137,0.227,0.066
0340+362,2020,8,55.870634985,0.09,36.3701193859,0.102,0.015
0342+147,2020,5,56.2767355879,0.147,14.8970995441,0.121,-0.081
0344+199,2020,3,56.8731633696,0.143,20.0814009415,0.28,-0.202
0345+460,2020,4,57.3280898179,0.262,46.1665718192,0.242,0.149
0346+800,2020,5,58.692192289,0.26,80.1580131956,0.261,-0.215
0346-279,2020,6,57.15893568,0.083,-27.8204348774,0.19,0.249
0347-211,2020,6,57.4909444666,0.146,-21.0465948592,0.29,0.158
0358+210,2020,8,60.4381919778,0.171,21.1746075018,0.205,-0.052
0400-319,2020,8,60.5886082892,0.089,-31.7905404757,0.245,0.151
0402-362,2020,30,60.9739578687,0.066,-36.0838647851,0.157,0.297
0403-132,2020,10,61.39168078,0.153,-13.1371363239,0.149,0.216
0405-385,2020,32,61.7459806252,0.086,-38.4411227796,0.174,0.181
0410+110,2020,4,63.4180875369,0.207,11.2041072936,0.205,-0.319
0414-189,2020,10,64.1522684599,0.505,-18.8523166861,0.285,0.544
0415+398,2020,10,64.8439562949,0.148,39.9247160394,0.144,-0.108
0418+532,2020,18,65.6849954509,0.13,53.4072952394,0.143,0.351
0420+022,2020,23,65.7175610532,0.087,2.3241475055,0.075,0.118
0420-014,2020,41,65.8158363579,0.102,-1.3425182036,0.066,0.281
0422+004,2020,3,66.1951752121,0.086,0.6017581914,0.07,-0.013
0422-380,2020,4,66.1760155724,0.265,-37.9391067303,0.3,0.17
0423+233,2020,3,66.7322283995,0.168,23.4610093759,0.211,-0.133
0430+289,2020,6,68.4076244449,0.259,29.0987436502,0.482,0.034
0434-188,2020,14,69.2561778887,0.648,-18.7468373023,1.782,-0.336
0436-129,2020,3,69.6459208577,0.609,-12.8509330486,0.594,0.554
0437-454,2020,10,69.7535610509,0.213,-45.3729343033,0.297,0.373
