iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2000,73,1.5578870183,0.102,-6.3931486839,0.198,-0.055
0014+813,2000,56,4.2853119467,0.048,81.5855935318,0.055,0.027
0048-097,2000,88,12.672155766,0.105,-9.4847806163,0.213,-0.131
0059+581,2000,92,15.6906766115,0.06,58.4030935148,0.064,0.01
0104-408,2000,54,16.6879498465,0.18,-40.5722111481,0.356,0.622
0106+013,2000,24,17.161546315,0.156,1.5834214037,0.244,-0.055
0111+021,2000,4,18.4297706316,0.161,2.3714766421,0.382,-0.613
0119+041,2000,67,20.4869237885,0.133,4.3735373382,0.202,-0.344
0119+115,2000,63,20.4233126559,0.082,11.8306703194,0.144,-0.071
0133+476,2000,58,24.2441450074,0.044,47.858083353,0.053,-0.046
0146+056,2000,4,27.3432121322,0.336,5.9315467922,0.641,-0.379
0201+113,2000,23,30.9444044126,0.09,11.5792804699,0.207,-0.397
0202+149,2000,36,31.2100578964,0.076,15.2364009932,0.138,-0.17
0202+319,2000,3,31.27052232,0.046,32.2083598497,0.062,-0.073
0208-512,2000,7,32.6925018973,0.7,-51.0171919752,0.588,-0.137
0212+735,2000,3,34.3783892205,0.126,73.825728237,0.12,0.073
0229+131,2000,88,37.9412251871,0.173,13.3818656453,0.283,-0.045
0234+285,2000,36,39.4683570018,0.044,28.8024972403,0.066,-0.103
0235+164,2000,62,39.6622087656,0.103,16.6164651583,0.15,-0.145
0239+108,2000,4,40.6215452227,0.448,11.0168687559,0.795,-0.408
0300+470,2000,3,45.8968424218,0.236,47.27118767,0.291,-0.041
0306+102,2000,3,47.2650979078,0.092,10.487872444,0.221,-0.068
0317+188,2000,4,49.9635697123,0.506,19.0253586352,0.839,-0.323
0322+222,2000,10,51.403393198,0.222,22.4001015277,0.305,-0.084
0400+258,2000,3,60.7732752765,0.34,26.0004175163,0.434,-0.275
0402-362,2000,37,60.9739578693,0.201,-36.0838647933,0.522,0.404
0405-123,2000,3,61.9517956901,0.163,-12.1935165604,0.367,0.203
0405-385,2000,4,61.7459806149,0.771,-38.4411226895,0.886,0.483
0420-014,2000,3,65.8158362545,0.211,-1.3425180532,0.437,-0.38
0426+273,2000,3,67.4706699096,0.175,27.4105212979,0.349,0.074
0434-188,2000,3,69.2561781463,0.495,-18.746836677,0.904,-0.2
0440+345,2000,4,70.8818133432,0.188,34.6851843409,0.236,-0.143
0454-234,2000,76,74.263246771,0.13,-23.4144500712,0.223,0.111
0457+024,2000,4,74.9668780775,1.869,2.491993403,1.616,0.418
0458-020,2000,90,75.3033744884,0.164,-1.9872933964,0.267,-0.199
0521-365,2000,10,80.7416026228,0.595,-36.4585700809,0.943,0.56
0528+134,2000,106,82.7350697651,0.068,13.5319859606,0.137,-0.055
0536+145,2000,3,84.926524976,0.228,14.5626559233,0.429,0.089
0537-441,2000,29,84.7098398609,0.226,-44.0858164398,0.441,0.503
0544+273,2000,6,86.8922872026,0.305,27.3657895161,0.497,-0.149
0552+398,2000,116,88.8783567249,0.049,39.8136569407,0.067,-0.061
0556+238,2000,27,89.8834713775,0.158,23.8983129443,0.252,-0.048
0602+673,2000,5,91.9694651104,0.253,67.3487249323,0.245,0.022
0636+680,2000,3,100.5177394118,0.435,67.9765613814,0.383,-0.6
0637-752,2000,11,98.9437827378,0.265,-75.2713376572,0.26,0.046
0642+449,2000,58,101.6334416387,0.042,44.8546083689,0.055,-0.122
0648-165,2000,4,102.6024243877,0.113,-16.6277014845,0.286,-0.421
0656+082,2000,3,104.8249834382,0.385,8.2252649522,0.668,-0.586
0657+172,2000,11,105.0063563998,0.151,17.1560281602,0.224,-0.181
0727-115,2000,108,112.5796353043,0.098,-11.6868334179,0.186,-0.132
0735+178,2000,6,114.530807322,0.464,17.7052771007,0.659,-0.402
0736+017,2000,3,114.825141258,0.095,1.6179493314,0.217,-0.457
0742+103,2000,3,116.3877480442,0.037,10.1868589715,0.074,-0.608
0745+241,2000,3,117.1504553011,0.254,24.0066971317,0.394,-0.064
0749+540,2000,72,118.2557690407,0.091,53.8832325165,0.107,0.015
0754+100,2000,3,119.2776789847,0.04,9.9430146211,0.094,-0.052
0804+499,2000,98,122.1652762396,0.059,49.8434806594,0.076,-0.058
0805+046,2000,4,121.9897440239,0.317,4.5429252817,0.51,-0.265
0805+410,2000,32,122.2360501661,0.186,40.879135784,0.31,-0.041
0821+621,2000,3,126.410884188,0.078,61.9579386949,0.061,0.007
0823+033,2000,58,126.4597431327,0.113,3.156811074,0.255,0.04
0827+243,2000,11,127.7170257987,0.243,24.1832834617,0.31,-0.291
0917+624,2000,25,140.4009627837,0.178,62.2644945748,0.172,-0.189
0919-260,2000,26,140.3723077201,0.081,-26.3120517317,0.24,0.188
0920+390,2000,5,140.8102204087,0.337,38.8277527777,0.515,0.006
0920-397,2000,12,140.6934094691,0.156,-39.9930748314,0.53,-0.144
0955+476,2000,100,149.5819652382,0.062,47.418845104,0.074,-0.014
1004+141,2000,14,151.9229087435,0.406,13.9415557982,0.448,-0.139
1030+074,2000,28,158.391767873,0.422,7.1905965527,0.651,-0.522
1034-293,2000,61,159.3169988765,0.215,-29.5674481667,0.424,0.221
1038+52A,2000,12,160.444923428,0.366,52.5578420331,0.464,-0.15
1044+719,2000,55,162.1150830816,0.037,71.726649524,0.042,-0.183
1053+815,2000,18,164.548064243,0.176,81.2424097724,0.2,0.127
1057-797,2000,12,164.6804574136,0.35,-80.0650443499,0.307,0.123
1101+384,2000,32,166.1138080935,0.107,38.2088330729,0.184,-0.155
1124-186,2000,48,171.7683018624,0.093,-18.9548449345,0.183,0.115
1128+385,2000,70,172.722010907,0.071,38.255151924,0.099,-0.133
1144+402,2000,5,176.7429080223,0.232,39.9761956116,0.25,0.006
1144-379,2000,42,176.7557113426,0.156,-38.2030621081,0.305,0.372
1145-071,2000,12,176.9648084883,0.103,-7.4114281018,0.262,-0.37
1150+812,2000,8,178.3020801332,0.047,80.974765166,0.051,0.244
1156+295,2000,59,179.8826413055,0.073,29.2455074236,0.129,-0.133
1219+044,2000,77,185.5939567566,0.179,4.2210488585,0.238,-0.18
1255-316,2000,10,194.4960864436,0.508,-31.9213473199,1.255,0.017
1300+580,2000,23,195.7186053911,0.098,57.810447021,0.11,0.099
1302-102,2000,3,196.3875626621,0.353,-10.5553964957,0.721,-0.107
1308+326,2000,54,197.6194327497,0.051,32.3454952403,0.078,-0.193
1308+328,2000,5,197.7475114153,0.069,32.5595692953,0.108,-0.094
1313-333,2000,12,199.0332747682,0.092,-33.6497702173,0.282,-0.172
1334-127,2000,99,204.415761597,0.092,-12.9568592998,0.195,-0.227
1351-018,2000,53,208.528730517,0.182,-2.1008862733,0.382,-0.058
1354+195,2000,6,209.2684860421,0.395,19.3187145905,0.501,-0.547
1357+769,2000,106,209.4807147892,0.064,76.7225141509,0.064,0.009
1418+546,2000,50,214.9441558394,0.146,54.3874408445,0.165,-0.075
1424-418,2000,28,216.9845732574,0.335,-42.1053993756,0.43,0.382
1448+762,2000,6,222.1199132772,0.07,76.0198881142,0.07,0.146
1451-375,2000,15,223.6142073278,0.162,-37.7925400869,0.493,0.636
1451-400,2000,5,223.6371349016,0.318,-40.2090315944,0.85,-0.01
1508+572,2000,4,227.5121765954,0.496,57.0453820736,0.484,-0.176
1510-089,2000,5,228.2105538929,0.331,-9.0999527431,0.574,-0.038
1514-241,2000,27,229.4242213818,0.096,-24.3720767439,0.293,-0.138
1519-273,2000,25,230.6569832343,0.36,-27.5029960518,0.488,0.044
1546+027,2000,4,237.3726535828,0.172,2.616989795,0.265,0.009
1600+335,2000,5,240.5302643619,0.267,33.448075681,0.305,-0.13
1606+106,2000,86,242.1925132834,0.065,10.4854932571,0.121,-0.139
1610-771,2000,6,244.4553188093,0.445,-77.2884632104,0.496,-0.084
1611+343,2000,31,243.4211009914,0.037,34.2133080616,0.058,-0.075
1614+051,2000,12,244.1564866979,0.501,4.9924267805,0.87,-0.587
1622-253,2000,67,246.4453818661,0.183,-25.4606463864,0.303,-0.079
1639+230,2000,3,250.355114864,0.183,22.9511201172,0.284,-0.017
1642+690,2000,7,250.53270214,0.031,68.9443767909,0.037,-0.023
1657-261,2000,5,255.2214753418,0.142,-26.1810349848,0.443,-0.336
1726+455,2000,92,261.8652117062,0.165,45.5110364449,0.178,0.068
1739+522,2000,56,265.1540742943,0.055,52.1953909787,0.072,-0.157
1741-038,2000,109,265.9952338954,0.09,-3.8346157143,0.175,-0.124
1745+624,2000,47,266.5584755144,0.095,62.4485384003,0.107,0.162
1749+096,2000,108,267.8867440483,0.075,9.6502022958,0.136,-0.131
1758+388,2000,3,270.1031890445,0.054,38.8085270102,0.085,-0.034
1803+784,2000,64,270.1903496922,0.036,78.4677828785,0.034,-0.032
1815-553,2000,3,274.93916471,1.379,-55.3557624746,0.578,-0.01
1823+568,2000,11,276.0294515174,0.065,56.8504140916,0.098,0.178
1849+670,2000,20,282.316967761,0.238,67.0949112075,0.229,-0.007
1908-201,2000,59,287.7902203742,0.101,-20.1153081069,0.264,0.036
1921-293,2000,56,291.212733188,0.112,-29.2417003747,0.237,0.078
1928+738,2000,7,291.9520630902,0.23,73.9671026573,0.258,0.089
1932+204,2000,3,293.7936371102,0.097,20.5317095097,0.161,-0.095
1936-155,2000,6,294.8610739313,0.089,-15.4286272678,0.221,-0.098
1954-388,2000,28,299.499247043,0.203,-38.751765461,0.544,0.416
1958-179,2000,48,300.2378768459,0.233,-17.816020173,0.189,0.094
2008-159,2000,10,302.815462238,0.322,-15.777848215,0.482,-0.463
2052-474,2000,10,314.0681659083,0.306,-47.2465634254,1.226,0.738
2113+293,2000,27,318.8725560257,0.17,29.5606574846,0.266,-0.185
2121+053,2000,45,320.9354892283,0.144,5.5894703161,0.162,0.008
2126-158,2000,14,322.3007328473,0.406,-15.6447336706,0.65,0.168
2128-123,2000,29,322.8969237858,0.223,-12.1179991248,0.402,0.054
2136+141,2000,51,324.7554553083,0.17,14.3933311418,0.22,-0.169
2145+067,2000,89,327.0227444287,0.071,6.9607234098,0.13,-0.062
2155-152,2000,4,329.5261746536,0.385,-15.019257575,0.559,0.274
2201+315,2000,25,330.812399087,0.125,31.760630564,0.181,0.228
2227-088,2000,8,337.4170181044,0.298,-8.5484543324,0.6,-0.145
2234+282,2000,69,339.0936284707,0.079,28.4826147808,0.115,0.088
2235+731,2000,16,339.1608210635,0.35,73.3812951108,0.37,0.255
2243-123,2000,31,341.5759665389,0.083,-12.1142438223,0.22,-0.141
2250+194,2000,3,343.2807048897,0.312,19.7096191939,0.418,-0.296
2255-282,2000,29,344.5248453348,0.673,-27.9725713235,0.884,0.808
2318+049,2000,24,350.1869024784,0.313,5.2305424417,0.633,-0.645
2320+506,2000,3,350.6082590379,0.053,50.964434301,0.087,0.279
2355-106,2000,3,359.5453433394,0.228,-10.3357252919,0.323,0.002
2356+385,2000,30,359.8882532675,0.288,38.8450884396,0.359,0.012
