iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0003-066,2002,92,1.5578869828,0.125,-6.3931487031,0.17,-0.065
0007+171,2002,3,2.6416277225,3.546,17.4052115385,2.453,-0.948
0014+813,2002,88,4.2853119478,0.074,81.5855935368,0.08,-0.009
0048-097,2002,107,12.6721557631,0.16,-9.4847806527,0.182,0.029
0059+581,2002,146,15.6906765313,0.049,58.4030934884,0.056,-0.004
0104-408,2002,40,16.6879498634,0.281,-40.5722111692,0.344,-0.309
0106+013,2002,88,17.1615462939,0.104,1.5834214638,0.106,-0.04
0109+224,2002,3,18.0242696249,0.077,22.7441073553,0.133,-0.16
0119+041,2002,37,20.4869237,0.124,4.3735373386,0.226,-0.157
0119+115,2002,104,20.4233126573,0.1,11.830670234,0.204,-0.082
0133+476,2002,95,24.2441450143,0.055,47.8580833467,0.068,-0.043
0135-247,2002,3,24.4097769495,1.046,-24.5149681572,0.806,-0.849
0201+113,2002,37,30.9444044232,0.13,11.5792804038,0.22,-0.295
0202+149,2002,58,31.2100578581,0.077,15.2364010917,0.119,-0.178
0208-512,2002,7,32.6925014244,0.785,-51.0171919791,0.499,-0.754
0220-349,2002,3,35.7350069657,0.498,-34.6913139905,0.393,-0.48
0229+131,2002,79,37.941225183,0.118,13.3818656591,0.18,-0.087
0234+285,2002,10,39.4683569095,0.043,28.8024972403,0.069,-0.022
0235+164,2002,79,39.662208755,0.066,16.6164651917,0.077,0.033
0335-364,2002,4,54.2250978361,0.661,-36.2683961074,1.971,-0.531
0402-362,2002,29,60.9739579619,0.174,-36.0838648316,0.332,0.1
0406+121,2002,3,62.3417029981,0.231,12.2944020496,0.311,-0.371
0434-188,2002,5,69.2561779212,0.557,-18.7468360998,2.139,-0.912
0454+844,2002,5,77.1765145761,0.188,84.5345956318,0.22,0.015
0454-234,2002,116,74.2632467885,0.149,-23.4144500762,0.132,-0.026
0454-810,2002,3,72.5226675812,0.41,-81.0172865561,0.404,-0.156
0458-020,2002,136,75.3033744924,0.154,-1.9872933928,0.213,-0.159
0502+049,2002,3,76.3466031068,0.745,4.9952011499,2.227,-0.972
0521-365,2002,3,80.7416026515,0.875,-36.4585696565,0.549,-0.801
0528+134,2002,135,82.7350697915,0.08,13.5319859865,0.131,0.011
0537-286,2002,3,84.9761731103,0.604,-28.6655409081,0.651,-0.082
0537-441,2002,32,84.7098398378,0.25,-44.0858164204,0.249,0.158
0552+398,2002,164,88.8783567423,0.051,39.8136569523,0.065,-0.005
0556+238,2002,54,89.8834713781,0.167,23.8983129755,0.285,-0.087
0602+673,2002,48,91.9694650854,0.068,67.3487250041,0.091,-0.083
0607-157,2002,51,92.4206230218,0.121,-15.7112979926,0.09,-0.067
0637-752,2002,4,98.9437827086,0.717,-75.2713377006,0.288,-0.268
0642+449,2002,87,101.6334416429,0.063,44.8546083671,0.079,-0.056
0656+082,2002,31,104.824983422,0.29,8.2252649258,0.597,-0.29
0657+172,2002,4,105.0063564984,0.362,17.1560280878,0.37,-0.243
0722+145,2002,3,111.3200323451,0.182,14.4204851509,0.181,-0.046
0727-115,2002,162,112.5796353028,0.118,-11.6868334732,0.119,-0.145
0743+259,2002,49,116.6078090788,0.119,25.8172596263,0.127,0.027
0748+126,2002,8,117.7168571889,0.153,12.5180078608,0.216,-0.154
0749+540,2002,48,118.2557690499,0.062,53.8832325181,0.078,0.058
