iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2004,3,1.1485643924,0.353,-47.6054455234,0.65,0.621
0003-066,2004,80,1.5578870256,0.119,-6.3931486922,0.209,0.04
0014+813,2004,114,4.2853119469,0.118,81.5855935014,0.127,-0.035
0021+243,2004,3,6.1138772367,0.35,24.657285889,0.307,-0.024
0039+230,2004,3,10.5189381594,0.097,23.3336283123,0.143,-0.125
0047-579,2004,4,12.4978046096,0.315,-57.640927754,0.341,0.052
0048-097,2004,26,12.6721557771,0.124,-9.484780597,0.187,-0.199
0059+581,2004,133,15.6906765707,0.054,58.4030935128,0.062,-0.029
0104-408,2004,25,16.6879498972,0.199,-40.5722112009,0.304,-0.091
0106+013,2004,50,17.1615463217,0.108,1.5834214771,0.116,-0.009
0107-610,2004,3,17.3144800675,0.398,-60.8301277601,0.561,0.227
0119+041,2004,9,20.4869237013,0.163,4.3735373129,0.263,-0.535
0119+115,2004,90,20.4233126596,0.113,11.8306702979,0.262,-0.128
0130-171,2004,4,23.1811977608,0.425,-16.913478326,0.275,0.192
0131-522,2004,4,23.2740106451,0.273,-52.001096088,0.443,0.583
0133+476,2004,128,24.2441450082,0.063,47.8580833653,0.081,-0.053
0159+723,2004,5,30.8891039635,0.146,72.5482409149,0.17,-0.057
0201+113,2004,51,30.9444043602,0.172,11.5792805585,0.311,-0.181
0202+149,2004,67,31.2100578573,0.19,15.236401072,0.299,-0.291
0208-512,2004,38,32.6925017363,0.196,-51.017192154,0.253,-0.042
0220-349,2004,4,35.7350069073,0.16,-34.6913138288,0.477,0.256
0229+131,2004,66,37.941225243,0.119,13.3818656468,0.188,-0.084
0230-790,2004,6,37.3956109596,0.291,-78.7960005327,0.336,-0.02
0235+164,2004,53,39.6622087864,0.069,16.6164651733,0.115,-0.021
0237-027,2004,3,39.9394677558,0.071,-2.5780317987,0.161,-0.041
0252-549,2004,4,43.371584839,0.257,-54.697621163,0.375,0.445
0308-611,2004,3,47.4837463795,0.747,-60.9775157065,0.692,0.557
