iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2014,5,1.1485646026,0.237,-47.605445529,0.425,0.031
0003-066,2014,76,1.5578870807,0.174,-6.393148607,0.263,0.324
0008-264,2014,29,2.7551947482,0.167,-26.2092714102,0.223,0.012
0010+405,2014,8,3.3797091493,0.089,40.8603178471,0.131,-0.265
0013-005,2014,5,4.046202299,0.303,-0.253457036,0.255,-0.172
0014+813,2014,17,4.285312023,0.032,81.5855933701,0.044,-0.04
0016+731,2014,56,4.9407764971,0.03,73.4583382508,0.03,-0.056
0017+200,2014,57,4.9077270567,0.072,20.3626790714,0.068,-0.018
0019+058,2014,10,5.635171737,0.27,6.1345191647,0.483,0.317
0025+197,2014,9,7.1242436908,0.073,20.0074288883,0.14,0.067
0035+413,2014,6,9.6035149138,0.235,41.6183334534,0.224,0.273
0035-252,2014,3,9.5613978409,0.197,-24.9839541916,0.267,-0.573
0048-097,2014,18,12.6721557342,0.126,-9.484780613,0.15,0.007
0048-427,2014,16,12.7895909034,0.158,-42.442581344,0.363,-0.107
0054+161,2014,16,14.2303930259,0.17,16.4203725068,0.143,-0.052
0055-059,2014,13,14.5211095839,0.266,-5.6645217884,0.294,0.046
0056-572,2014,3,14.694088091,0.192,-56.9865195479,0.19,0.208
0059+581,2014,99,15.6906765184,0.033,58.4030935148,0.036,-0.043
0104-408,2014,13,16.6879498688,0.177,-40.5722112561,0.303,0.172
0106+013,2014,72,17.1615463121,0.098,1.5834214304,0.071,0.228
0107-610,2014,5,17.3144799584,0.201,-60.8301277437,0.357,-0.212
0109+224,2014,15,18.0242696497,0.12,22.7441073046,0.189,0.122
0110+495,2014,4,18.3625282988,0.174,49.806678652,0.234,-0.198
0111+021,2014,5,18.4297706661,0.088,2.3714767946,0.118,-0.089
0115-214,2014,40,19.453250529,0.169,-21.1851758577,0.226,0.057
0116-219,2014,7,19.7385924105,0.089,-21.6917056749,0.161,-0.218
0119+041,2014,18,20.4869236343,0.351,4.3735373932,0.495,-0.03
0119+115,2014,117,20.4233126593,0.117,11.8306705993,0.256,0.146
0122-003,2014,8,21.3701827529,0.362,-0.0988698945,0.404,0.216
0131-522,2014,22,23.2740103377,0.218,-52.0010959595,0.269,0.312
0133+476,2014,82,24.2441450121,0.05,47.8580833775,0.055,-0.27
0134+311,2014,17,24.2863901429,0.098,31.3766265586,0.136,-0.096
0137+012,2014,4,24.9887740714,0.184,1.5294830115,0.285,-0.052
0138-097,2014,6,25.3576340209,0.183,-9.478798467,0.277,0.085
0142-278,2014,3,26.2641439904,0.214,-27.5595356555,0.291,0.392
0149+218,2014,4,28.0752459757,0.156,22.1188054923,0.195,-0.012
0151+474,2014,7,28.7345411701,0.07,47.724038801,0.088,-0.009
0159+723,2014,3,30.8891037511,0.079,72.548240963,0.059,0.542
0201+113,2014,14,30.9444043821,0.128,11.5792804694,0.207,-0.076
0202+149,2014,4,31.2100579565,0.074,15.2364008939,0.125,-0.241
