iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0016+731,2000,1,4.9407764267,0.2,73.4583382201,0.205,0.045
0048-097,2000,88,12.6721557645,0.105,-9.4847806282,0.212,-0.132
0059+581,2000,92,15.6906766276,0.06,58.4030935202,0.063,0.009
0104-408,2000,54,16.6879498386,0.18,-40.572211152,0.354,0.621
0133+476,2000,58,24.2441449931,0.044,47.8580833566,0.053,-0.05
0159+723,2000,1,30.8891039948,0.079,72.5482409127,0.081,0.057
0202+319,2000,3,31.2705223178,0.047,32.2083598465,0.063,-0.08
0202-172,2000,1,31.2403097612,0.088,-17.0221780662,0.196,-0.045
0208-512,2000,7,32.6925018777,0.699,-51.0171920961,0.581,-0.144
0215+015,2000,2,34.453978121,0.035,1.7471386479,0.076,-0.157
0221+067,2000,2,36.1184507921,0.267,6.9898170621,0.455,-0.016
0235+164,2000,62,39.662208769,0.103,16.6164651549,0.151,-0.132
0237-027,2000,2,39.9394678108,0.068,-2.5780318727,0.16,-0.015
0300+470,2000,3,45.8968424257,0.236,47.2711876752,0.291,-0.037
0302+625,2000,1,46.6777483814,0.646,62.7172292356,1.22,0.427
0322+222,2000,10,51.4033932032,0.222,22.4001015536,0.302,-0.088
0402-362,2000,37,60.9739578659,0.199,-36.0838648057,0.519,0.419
0403-132,2000,2,61.3916807632,0.051,-13.137136335,0.154,0.29
0406-127,2000,1,62.2740404941,0.114,-12.6467065829,0.374,-0.37
0430+289,2000,2,68.4076244318,0.04,29.0987436598,0.061,-0.104
0454+844,2000,1,77.1765156145,0.552,84.5345955169,0.476,-0.035
0454-234,2000,76,74.263246778,0.129,-23.4144500554,0.222,0.111
0458-020,2000,90,75.3033744923,0.164,-1.987293445,0.267,-0.198
0506+101,2000,1,77.3644044758,0.092,10.1957222793,0.165,0.062
0507+179,2000,1,77.5098713847,0.067,18.0115504916,0.108,-0.143
0536+145,2000,3,84.9265249651,0.23,14.5626559378,0.429,0.087
0544+273,2000,6,86.8922872011,0.305,27.3657895255,0.497,-0.15
0552+398,2000,116,88.8783563364,0.049,39.813656592,0.068,-0.057
0556+238,2000,27,89.883471377,0.158,23.8983129449,0.251,-0.048
0605-085,2000,1,91.9987467883,0.048,-8.580549563,0.123,-0.353
0615+820,2000,1,96.5125259571,0.064,82.0404355655,0.067,-0.098
