iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0048-097,1987,1,12.6721557455,0.776,-9.4847805759,0.538,0.502
0149+218,1987,2,28.0752460345,0.83,22.1188056876,0.734,0.465
0159+723,1987,1,30.8891050763,1.302,72.548240881,0.912,0.019
0202+319,1987,3,31.2705222961,0.637,32.2083598916,0.636,0.414
0208-512,1987,1,32.6925022717,0.973,-51.0171916135,1.876,0.596
0300+470,1987,13,45.8968426434,0.259,47.2711876054,0.242,-0.077
0454+844,1987,1,77.1765126526,0.904,84.5345949905,1.187,0.026
0454-234,1987,10,74.2632467546,0.682,-23.4144500692,0.517,0.624
0458-020,1987,1,75.3033742474,0.592,-1.9872936536,1.244,0.413
0552+398,1987,174,88.8783566015,0.193,39.8136570276,0.226,-0.193
0605-085,1987,1,91.998746952,0.315,-8.5805495159,0.295,0.385
0615+820,1987,1,96.5125254994,1.902,82.0404366464,2.703,-0.108
0648-165,1987,1,102.60242458,0.316,-16.6277013715,0.285,0.344
0727-115,1987,23,112.5796352568,0.286,-11.6868335019,0.265,0.218
0736+017,1987,2,114.8251415057,1.648,1.6179497178,0.43,0.721
0743-006,1987,1,116.4753416301,14.546,-0.7382097557,46.389,0.999
0748+126,1987,1,117.7168572467,0.839,12.5180080957,1.284,0.298
0808+019,1987,1,122.8612805108,0.551,1.7811721593,1.083,0.582
0834-201,1987,1,129.1633970336,0.653,-20.2831954894,1.395,-0.541
0954+658,1987,1,149.6968542248,0.366,65.5652272302,0.543,-0.066
1111+149,1987,2,168.494562896,1.618,14.707487257,1.987,0.66
1124-186,1987,1,171.7683021237,0.376,-18.9548449723,0.327,0.487
1144+402,1987,12,176.7429080602,0.258,39.9761956179,0.328,-0.126
1244-255,1987,1,191.6950091025,4.768,-25.7970245652,1.185,0.87
1334-127,1987,1,204.4157617041,0.224,-12.9568592962,0.178,0.329
1357+769,1987,1,209.4807131847,0.904,76.7225144909,1.116,-0.075
1448+762,1987,1,222.1199089057,1.829,76.0198879181,1.016,0.708
1502+106,1987,16,226.1040825577,0.268,10.4942219008,0.491,0.256
1504+377,1987,1,226.539708533,0.52,37.5142033409,0.622,0.441
1510-089,1987,1,228.2105539461,0.403,-9.0999527729,0.254,0.283
1519-273,1987,2,230.6569832379,0.68,-27.5029959824,0.492,0.779
1538+149,1987,1,235.2062142258,0.943,14.7960788131,1.223,0.457
1555+001,1987,2,239.4643094119,3.561,-0.0306708779,2.17,0.758
1606+106,1987,1,242.1925133741,0.642,10.4854927487,0.967,0.655
1657-261,1987,1,255.2214750814,1.103,-26.1810349448,0.463,0.671
1717+178,1987,1,259.8043670473,1.145,17.7517866094,2.375,0.338
1741-038,1987,22,265.9952340216,0.215,-3.8346156998,0.447,-0.031
1749+096,1987,20,267.8867441485,0.232,9.6502023933,0.327,0.258
1751+288,1987,2,268.4269733413,1.091,28.8013720487,1.065,0.551
1831-711,1987,1,279.3696456839,0.403,-71.1454320546,0.806,-0.223
1908-201,1987,1,287.7902202363,1.08,-20.1153080222,2.442,-0.724
1921-293,1987,52,291.2127326893,0.591,-29.2417004003,0.895,0.024
2008-159,1987,1,302.8154625462,0.57,-15.7778485425,1.204,-0.04
2029+121,1987,2,307.9791427349,1.046,12.3281500329,1.9,0.027
2113+293,1987,2,318.8725559367,0.338,29.5606574149,0.46,0.289
2216-038,1987,31,334.7168239099,0.219,-3.5935776456,0.503,0.143
2227-088,1987,1,337.4170182172,0.316,-8.5484542954,0.685,-0.372
2254+074,1987,1,344.3220960722,1.127,7.7200849222,1.846,0.522
2318+049,1987,1,350.1869026428,1.909,5.230546507,30.227,0.864
