iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2003,3,1.1485646345,1.238,-47.6054453619,0.841,-0.732
0017+200,2003,2,4.9077270627,0.094,20.3626790726,0.086,0.075
0048-097,2003,63,12.6721557533,0.137,-9.4847806388,0.188,-0.186
0059+581,2003,127,15.6906765737,0.043,58.4030934883,0.051,-0.038
0104-408,2003,64,16.6879498439,0.26,-40.5722112216,0.408,-0.144
0107-610,2003,2,17.3144801065,0.151,-60.8301276997,0.484,-0.293
0133+476,2003,140,24.2441449962,0.052,47.8580833662,0.067,-0.073
0208-512,2003,16,32.6925019063,0.45,-51.0171922195,0.42,0.0
0215+015,2003,1,34.4539781314,0.153,1.7471387662,0.415,-0.147
0230-790,2003,2,37.3956112731,0.35,-78.7960005091,0.399,-0.119
0235+164,2003,61,39.6622087759,0.074,16.6164651968,0.104,0.001
0235-618,2003,2,39.2218572108,0.248,-61.6042176714,0.313,0.395
0237-027,2003,1,39.9394677507,0.08,-2.5780316908,0.175,-0.25
0302+625,2003,1,46.6777480164,0.059,62.7172289444,0.063,-0.005
0308-611,2003,2,47.4837473708,3.429,-60.977515252,1.51,-0.492
0355-669,2003,2,58.9495140943,0.397,-66.7593936675,0.323,0.481
0400-319,2003,3,60.5886083997,0.764,-31.7905404435,0.442,-0.209
0402-362,2003,21,60.9739578436,0.108,-36.0838647173,0.303,0.538
0406-127,2003,1,62.2740404921,0.064,-12.6467066273,0.156,-0.183
0437-454,2003,4,69.7535613464,1.228,-45.3729339993,1.527,0.412
0454+844,2003,1,77.1765142341,0.372,84.5345955828,0.515,-0.005
0454-234,2003,144,74.2632467945,0.14,-23.4144500683,0.122,-0.011
0454-810,2003,1,72.5226679695,0.879,-81.0172864348,0.562,0.13
0458-020,2003,50,75.3033744749,0.094,-1.9872934401,0.229,-0.371
0506+101,2003,1,77.3644044819,0.101,10.195722133,0.268,-0.212
0506-612,2003,3,76.6832856251,1.663,-61.1613877766,1.887,-0.839
0515+208,2003,2,79.515935464,0.144,20.9145825947,0.222,-0.276
0522-611,2003,2,80.6434400972,0.629,-61.1325367708,0.575,-0.574
0534-340,2003,8,84.1184680855,0.241,-34.0198525068,0.812,0.283
0536+145,2003,10,84.9265249675,0.171,14.5626560158,0.235,-0.149
0537-286,2003,5,84.9761727626,0.121,-28.6655411086,0.275,-0.017
0539-057,2003,2,85.4086806989,0.1,-5.6970634342,0.226,0.021
0552+398,2003,162,88.8783566991,0.055,39.8136567269,0.072,0.007
0556+238,2003,39,89.8834713737,0.143,23.8983129759,0.263,-0.006
0607-157,2003,64,92.4206230174,0.108,-15.7112979867,0.08,-0.002
0646-306,2003,4,102.0587352285,0.442,-30.7387941886,0.476,0.315
0648-165,2003,7,102.6024243915,0.377,-16.6277015112,0.205,0.24
0657+172,2003,1,105.0063563783,0.058,17.1560282121,0.117,-0.166
0727-115,2003,163,112.5796353439,0.118,-11.6868334993,0.105,-0.075
0736+017,2003,1,114.825141297,0.071,1.6179493386,0.137,-0.315
0743+259,2003,28,116.6078090696,0.097,25.8172596715,0.136,-0.059
0748+126,2003,45,117.7168572394,0.095,12.5180077792,0.146,-0.111
0749+540,2003,72,118.2557690752,0.075,53.8832325429,0.101,0.087
0759+183,2003,2,120.7001332101,0.112,18.1636803316,0.162,-0.215
0804+499,2003,67,122.1652762099,0.089,49.8434806656,0.108,-0.175
0805+410,2003,8,122.2360501641,0.098,40.8791357749,0.108,0.139
0808+019,2003,57,122.8612804655,0.171,1.7811722456,0.233,-0.192
0809-493,2003,1,122.7866832889,8.656,-49.4954185307,3.45,0.729
0818-128,2003,1,125.2393650381,0.191,-12.9831024521,0.405,-0.312
0826-373,2003,3,127.0199176165,0.316,-37.5184113535,0.473,0.354
0834+250,2003,2,129.417690392,0.109,24.9064226219,0.204,-0.056
