iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2018,5,1.1485643802,0.486,-47.6054455373,0.758,0.021
0010+405,2018,13,3.3797091531,0.101,40.8603178016,0.135,-0.277
0013-005,2018,6,4.0462022908,0.127,-0.2534570019,0.277,-0.051
0016+731,2018,76,4.9407765779,0.058,73.4583382455,0.057,-0.057
0017+200,2018,56,4.9077270337,0.087,20.3626790697,0.059,0.057
0035-252,2018,3,9.5613979014,0.154,-24.9839544234,0.364,0.509
0047+023,2018,4,12.4301495316,0.425,2.6177164535,0.503,-0.665
0048-097,2018,37,12.6721557226,0.124,-9.4847806351,0.171,0.092
0054+161,2018,18,14.2303930128,0.161,16.4203724865,0.164,0.235
0059+581,2018,95,15.6906765444,0.055,58.4030934898,0.06,-0.026
0104-408,2018,113,16.6879498557,0.126,-40.572211219,0.199,-0.121
0107-610,2018,5,17.3144801553,0.234,-60.8301277762,0.455,0.404
0110+495,2018,4,18.3625283229,0.131,49.8066787003,0.19,-0.033
0133+476,2018,63,24.2441450429,0.065,47.8580833874,0.077,-0.24
0149+218,2018,6,28.0752459697,0.103,22.1188055563,0.119,0.394
0159+723,2018,10,30.8891041252,0.193,72.5482409741,0.18,-0.021
0202+319,2018,94,31.2705223607,0.065,32.2083598693,0.055,0.035
0202-172,2018,6,31.2403096971,0.144,-17.0221779483,0.07,0.269
0208-512,2018,5,32.6925018386,0.166,-51.0171921792,0.2,0.413
0215+015,2018,33,34.4539781121,0.141,1.7471385979,0.125,0.077
0221+067,2018,8,36.1184508187,0.197,6.9898171787,0.257,0.642
0227+403,2018,2,37.6904615115,0.094,40.5480746998,0.155,0.154
0227-369,2018,7,37.3685376011,0.167,-36.7324505672,0.435,-0.079
0230-790,2018,5,37.3956108413,0.156,-78.7960003398,0.12,0.148
0234-301,2018,16,39.1298725439,0.121,-29.8987612797,0.326,-0.052
0235+164,2018,5,39.6622086931,0.07,16.6164651114,0.079,0.272
0235-618,2018,2,39.2218569171,0.765,-61.6042176153,1.05,0.558
0237-027,2018,51,39.9394677935,0.104,-2.5780318163,0.127,0.154
0256-005,2018,11,44.8688172992,0.163,-0.3333264828,0.238,-0.115
0300+470,2018,13,45.8968425894,0.094,47.2711876348,0.111,-0.018
0302+625,2018,7,46.6777480624,0.123,62.717228964,0.154,0.21
0307+380,2018,41,47.7078330026,0.108,38.2482883211,0.119,0.062
0308-611,2018,102,47.483746377,0.146,-60.9775156077,0.203,0.057
0312+100,2018,5,48.8380825723,0.236,10.2119678198,0.269,0.199
0316-444,2018,2,49.4903308491,0.54,-44.2381008063,0.598,-0.008
0322+222,2018,56,51.4033931478,0.1,22.4001015785,0.099,0.021
0332-403,2018,30,53.5568936959,0.223,-40.1403883495,0.385,-0.157
0334-131,2018,1,54.1459825895,0.103,-13.0346276061,0.26,-0.241
0346+800,2018,1,58.692191733,0.208,80.1580131154,0.2,-0.24
0346-279,2018,25,57.158935694,0.154,-27.8204349397,0.193,0.011
0347-211,2018,21,57.4909444486,0.258,-21.0465948892,0.174,0.153
0355-669,2018,3,58.9495136307,1.609,-66.7593936159,1.148,-0.564
0400-319,2018,1,60.5886083255,0.577,-31.7905403928,0.338,0.699
0402-362,2018,60,60.9739579318,0.131,-36.0838647646,0.215,0.057
0403-132,2018,28,61.3916807994,0.127,-13.1371363857,0.218,-0.175
0406-127,2018,1,62.2740405558,0.238,-12.6467065901,1.069,-0.057
0415+398,2018,16,64.8439562942,0.124,39.9247160419,0.146,-0.211
0420+022,2018,28,65.7175610454,0.136,2.3241474422,0.115,-0.022
0430+289,2018,6,68.4076244409,0.303,29.0987435589,0.783,-0.266
0437-454,2018,12,69.7535609391,0.157,-45.3729341753,0.365,0.147
0454+844,2018,24,77.1765147179,0.149,84.5345956095,0.173,0.207
0454-234,2018,114,74.263246759,0.09,-23.4144500859,0.088,-0.117
0454-810,2018,5,72.5226672514,0.091,-81.0172865071,0.091,0.039
0458-020,2018,88,75.3033745341,0.084,-1.9872934807,0.063,-0.021
0506+101,2018,4,77.3644044336,0.119,10.1957222544,0.141,-0.434
0506-612,2018,2,76.6832865503,0.133,-61.1613872392,0.211,-0.156
0507+179,2018,4,77.5098714225,0.173,18.0115503956,0.177,0.045
0510+559,2018,1,78.5779149816,0.095,56.0364037415,0.133,-0.079
0515+208,2018,6,79.5159355067,0.116,20.9145826242,0.225,-0.001
0522-611,2018,7,80.6434395119,0.18,-61.1325370611,0.327,0.15
0524+034,2018,16,81.8862726589,0.108,3.525421272,0.206,-0.234
0524-485,2018,3,81.5694637453,0.214,-48.5102198595,0.338,-0.231
0529+483,2018,68,83.3161074935,0.081,48.3813355337,0.081,0.022
0530-727,2018,80,82.3751757587,0.183,-72.7579187805,0.195,-0.112
0534-340,2018,21,84.1184681593,0.142,-34.0198522925,0.412,-0.144
0536+145,2018,11,84.9265249788,0.145,14.5626560329,0.153,0.042
0537-286,2018,39,84.9761727061,0.178,-28.6655410522,0.253,0.301
0539-057,2018,1,85.4086807642,0.067,-5.6970634759,0.153,-0.331
0544+273,2018,40,86.8922871733,0.087,27.3657896351,0.107,-0.029
0548+084,2018,1,87.7967888987,0.142,8.4864504697,0.308,-0.462
0552+398,2018,70,88.8783567126,0.068,39.813656952,0.066,-0.051
0556+238,2018,11,89.8834713691,0.122,23.8983129345,0.236,-0.032
0605-085,2018,7,91.9987468893,0.247,-8.5805494494,0.086,0.111
0607-157,2018,8,92.4206229967,0.184,-15.7112979482,0.081,0.056
0613+570,2018,41,94.3205107301,0.101,57.0212286681,0.109,-0.079
