iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,1994,1,1.1485647955,0.605,-47.6054452969,0.866,0.179
0010+405,1994,1,3.3797090855,0.269,40.8603177752,0.32,-0.249
0016+731,1994,52,4.9407766478,0.152,73.4583382276,0.143,-0.222
0048-097,1994,90,12.6721557599,0.142,-9.4847806238,0.251,-0.243
0059+581,1994,123,15.6906765745,0.071,58.403093548,0.075,-0.036
0104-408,1994,12,16.6879498273,0.194,-40.5722111921,0.263,-0.136
0110+495,1994,1,18.362528418,0.301,49.8066786876,0.341,-0.559
0133+476,1994,18,24.2441449672,0.164,47.8580833407,0.201,-0.224
0159+723,1994,1,30.8891043374,0.41,72.5482406388,0.367,0.058
0202-172,1994,2,31.240309866,0.37,-17.0221778303,0.49,-0.013
0208-512,1994,26,32.6925016251,0.244,-51.0171921818,0.334,0.017
0215+015,1994,3,34.4539780641,0.257,1.7471385914,0.351,-0.493
0230-790,1994,1,37.3956114686,0.892,-78.7960000049,0.89,0.552
0235+164,1994,12,39.6622087354,0.164,16.6164652004,0.186,-0.042
0237-027,1994,1,39.9394677185,0.382,-2.5780314727,0.925,-0.406
0300+470,1994,3,45.8968425587,0.102,47.271187637,0.124,0.109
0302+625,1994,1,46.677748195,0.433,62.7172288851,0.563,-0.088
0308-611,1994,12,47.4837464221,0.24,-60.9775156019,0.33,0.022
0400-319,1994,2,60.5886083312,0.48,-31.7905404509,0.38,-0.355
0402-362,1994,2,60.9739580126,0.314,-36.0838649996,0.359,-0.354
0437-454,1994,2,69.7535611403,1.154,-45.3729341651,1.053,-0.272
0454+844,1994,2,77.1765148868,0.393,84.5345955489,0.416,-0.061
0454-234,1994,177,74.2632467721,0.219,-23.4144500302,0.333,-0.089
0454-810,1994,1,72.5226666225,0.57,-81.0172863489,1.067,0.098
0458-020,1994,184,75.303374552,0.131,-1.9872934251,0.182,-0.133
0507+179,1994,1,77.5098712903,0.398,18.0115502459,0.706,0.157
0510+559,1994,1,78.5779154207,1.449,56.0364039689,0.897,0.443
0530-727,1994,6,82.3751762532,1.021,-72.75791876,1.848,-0.567
0536+145,1994,1,84.9265250718,0.197,14.5626561605,0.522,0.261
0537-286,1994,3,84.9761727193,1.409,-28.6655410552,0.741,0.113
0539-057,1994,2,85.4086805955,0.493,-5.6970633617,0.613,-0.159
0544+273,1994,1,86.892287374,0.283,27.3657896494,0.365,0.136
0552+398,1994,190,88.8783565093,0.072,39.8136569712,0.089,-0.013
0605-085,1994,3,91.9987469044,0.298,-8.5805495125,0.35,-0.215
0607-157,1994,1,92.4206230916,0.329,-15.7112978934,0.219,-0.264
0613+570,1994,1,94.3205108904,0.179,57.0212287574,0.271,0.495
0615+820,1994,3,96.5125258727,0.278,82.0404354525,0.523,0.167
0646-306,1994,1,102.0587352175,0.146,-30.7387946739,0.364,0.086
0648-165,1994,1,102.6024244631,0.375,-16.6277018487,0.662,0.078
0657+172,1994,9,105.0063564393,0.167,17.1560281358,0.25,-0.105
0716+714,1994,1,110.4727020938,0.959,71.3434348262,1.192,-0.543
0727-115,1994,194,112.5796353013,0.152,-11.6868335411,0.194,-0.164
0743+259,1994,1,116.6078093903,0.564,25.8172599311,0.721,0.196
0743-006,1994,1,116.4753427729,0.285,-0.738205379,0.552,0.064
0748+126,1994,2,117.7168572486,0.117,12.518007802,0.135,0.117
0749+540,1994,4,118.2557690904,0.137,53.8832325135,0.168,-0.169
0804+499,1994,87,122.1652762114,0.074,49.8434806778,0.09,0.012
0805+410,1994,16,122.2360502266,0.172,40.879135819,0.209,0.082
0818-128,1994,1,125.2393651985,0.438,-12.983102685,0.324,-0.322
0826-373,1994,2,127.0199178776,0.619,-37.5184114917,0.512,-0.089
0834-201,1994,3,129.1633968101,0.454,-20.2831955963,0.699,-0.17
0912+297,1994,1,138.9683400811,0.308,29.5566783968,0.542,0.051
0954+658,1994,37,149.6968546816,0.218,65.5652272163,0.265,-0.509
0955+476,1994,137,149.5819652779,0.113,47.4188451084,0.138,-0.007
1012+232,1994,1,153.6961068413,1.608,23.0212724635,8.152,0.896
1022+194,1994,1,156.186706699,0.331,19.2056707691,0.522,-0.011
1042+071,1994,1,161.2329635998,0.515,6.9272951342,0.642,-0.093
1053+704,1994,6,164.2234063767,0.258,70.196087706,0.238,0.019
1101-536,1994,8,165.9675903657,0.313,-53.9501936409,0.383,-0.035
1111+149,1994,1,168.4945632669,1.351,14.7074867191,0.929,-0.774
1124-186,1994,2,171.7683019013,0.49,-18.9548451105,0.508,-0.077
1130+009,1994,1,173.3335658089,0.562,0.6813437623,1.138,-0.314
1144+402,1994,3,176.7429079467,0.172,39.9761957519,0.192,0.036
1144-379,1994,4,176.755711231,0.299,-38.2030620976,0.448,-0.255
1150+497,1994,1,178.3519444224,0.437,49.5191195254,0.392,0.709
1219+044,1994,134,185.593956768,0.151,4.2210489267,0.26,-0.185
1221+809,1994,1,185.9187224782,0.599,80.6678724545,0.647,-0.156
1226+373,1994,3,187.1975986023,0.237,37.1033599125,0.249,-0.247
1236+077,1994,1,189.8524514067,0.389,7.5047746663,0.437,-0.104
1243-072,1994,1,191.5176337546,0.532,-7.5129382055,1.454,-0.285
1244-255,1994,15,191.6950084982,0.34,-25.7970247095,0.358,-0.111
1251-713,1994,2,193.749673933,1.037,-71.6384546381,0.966,0.235
1300+580,1994,3,195.7186055981,0.213,57.8104469627,0.276,0.158
1308+328,1994,1,197.7475114558,0.162,32.5595693157,0.15,-0.196
