iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2005,3,1.1485645736,0.228,-47.60544555,0.504,0.724
0010+405,2005,2,3.3797091094,0.106,40.8603178286,0.126,-0.107
0016+731,2005,5,4.9407764809,0.157,73.4583382249,0.167,0.44
0048-097,2005,85,12.6721557697,0.166,-9.4847806403,0.162,-0.152
0059+581,2005,166,15.6906765824,0.056,58.4030935331,0.064,-0.027
0104-408,2005,29,16.6879498986,0.277,-40.5722112323,0.261,0.085
0107-610,2005,3,17.3144801317,0.205,-60.8301277783,0.281,0.204
0110+495,2005,2,18.3625283361,0.187,49.8066787045,0.179,-0.267
0133+476,2005,150,24.2441450102,0.054,47.8580833696,0.07,-0.089
0149+218,2005,2,28.0752460234,0.102,22.1188055002,0.145,-0.066
0159+723,2005,2,30.8891041222,0.104,72.5482409333,0.118,0.174
0202+319,2005,4,31.2705223073,0.087,32.2083598413,0.11,0.252
0202-172,2005,2,31.240309618,0.344,-17.0221777564,0.191,-0.082
0208-512,2005,34,32.6925017862,0.218,-51.0171921752,0.263,-0.082
0215+015,2005,3,34.4539780595,0.312,1.7471387479,0.355,-0.872
0221+067,2005,3,36.1184508508,0.151,6.9898170435,0.211,-0.132
0227-369,2005,2,37.3685376523,0.234,-36.732450385,0.76,-0.149
0230-790,2005,9,37.3956108469,0.334,-78.7960005255,0.394,0.073
0234-301,2005,3,39.1298727463,0.369,-29.8987611625,1.69,0.793
0235+164,2005,67,39.6622087708,0.068,16.616465135,0.073,-0.028
0235-618,2005,4,39.2218572372,0.403,-61.6042175979,0.407,0.266
0300+470,2005,3,45.8968425424,0.113,47.2711876951,0.155,-0.038
0302+625,2005,3,46.6777481794,0.118,62.7172289363,0.113,0.018
0308-611,2005,6,47.4837465739,0.268,-60.9775155714,0.291,0.473
0332-403,2005,1,53.5568938303,0.202,-40.1403889167,0.7,-0.245
0355-669,2005,1,58.9495145544,1.261,-66.7593936385,0.838,0.723
0400-319,2005,7,60.5886083211,0.321,-31.7905402477,0.719,0.084
0402-362,2005,78,60.9739578917,0.241,-36.0838647759,0.251,0.752
0403-132,2005,3,61.3916807441,0.172,-13.1371361118,0.424,-0.45
0420+022,2005,1,65.7175610805,0.124,2.3241476121,0.26,-0.169
0430+289,2005,3,68.4076244001,0.117,29.0987436532,0.196,0.07
0437-454,2005,3,69.753561079,1.09,-45.3729340965,0.511,-0.723
0454+844,2005,17,77.1765144335,0.142,84.5345955712,0.164,-0.113
0454-234,2005,98,74.2632467366,0.195,-23.4144500774,0.125,-0.086
0454-810,2005,10,72.5226682305,0.243,-81.0172864595,0.281,0.187
0458-020,2005,115,75.303374484,0.158,-1.9872934139,0.149,-0.299
0506-612,2005,6,76.6832864141,0.31,-61.161387204,0.272,0.418
0507+179,2005,2,77.5098713945,0.261,18.0115504909,0.122,-0.038
0522-611,2005,3,80.6434394792,0.214,-61.1325370445,0.256,0.28
0524+034,2005,1,81.8862727184,0.079,3.525421322,0.166,-0.267
0524-485,2005,3,81.5694637892,0.277,-48.5102199148,0.899,0.086
0529+483,2005,4,83.3161074706,0.093,48.3813355132,0.154,0.263
0530-727,2005,4,82.3751754751,0.409,-72.7579187777,0.32,-0.104
0534-340,2005,1,84.1184650263,15.73,-34.0198528611,3.555,0.989
0537-286,2005,6,84.9761727985,0.471,-28.6655411252,0.275,-0.375
0539-057,2005,3,85.4086807326,2.772,-5.6970631547,10.642,0.988
0544+273,2005,2,86.8922872108,0.127,27.3657896379,0.283,0.019
0548+084,2005,2,87.7967888649,0.77,8.4864505054,1.017,0.371
0552+398,2005,160,88.8783568967,0.041,39.8136568898,0.048,0.004
0556+238,2005,70,89.8834713712,0.13,23.8983129649,0.231,-0.086
0605-085,2005,3,91.9987467864,0.147,-8.5805494268,0.277,-0.011
0607-157,2005,121,92.4206230496,0.125,-15.7112980141,0.089,0.009
0615+820,2005,2,96.512524571,0.445,82.0404355053,0.396,-0.719
0646-306,2005,1,102.0587355276,0.646,-30.7387943053,0.478,0.175
0648-165,2005,5,102.6024245002,0.562,-16.627701597,0.46,0.22
0657+172,2005,2,105.0063564622,0.111,17.1560281316,0.255,-0.247
0700-197,2005,1,105.6787527195,0.128,-19.856120856,0.324,-0.174
0716+714,2005,6,110.4727019122,0.14,71.3434342882,0.217,-0.332
0727-115,2005,179,112.5796353456,0.117,-11.6868334995,0.089,-0.138
0736+017,2005,2,114.825141291,0.108,1.6179493489,0.134,0.019
0738+491,2005,2,115.5114540788,0.112,49.0043358533,0.135,0.097
0738-674,2005,3,114.7354009595,0.241,-67.5974517158,0.271,0.387
0743+259,2005,142,116.6078090898,0.074,25.817259666,0.078,-0.051
0748+126,2005,5,117.7168572613,0.1,12.5180078134,0.128,-0.157
0749+540,2005,73,118.2557690657,0.056,53.8832325375,0.07,0.108
0800+618,2005,1,121.3257485107,0.316,61.7399168369,0.261,0.641
0804+499,2005,74,122.1652762125,0.093,49.843480678,0.117,-0.245
0805+410,2005,60,122.2360501983,0.121,40.879135807,0.173,0.082
0808+019,2005,8,122.8612804928,0.161,1.7811722357,0.213,-0.371
0818-128,2005,3,125.2393650896,0.174,-12.9831025728,0.118,-0.248
0826-373,2005,8,127.0199177416,0.444,-37.5184116118,0.528,0.281
0834-201,2005,3,129.1633969627,0.506,-20.2831956174,0.342,0.032
0912+297,2005,3,138.968340446,0.414,29.5566787078,0.621,-0.034
0920+390,2005,2,140.8102206332,0.127,38.8277527949,0.098,0.054
0930-080,2005,1,143.3212308277,0.203,-8.3196807649,0.545,-0.239
0954+658,2005,5,149.6968545474,0.115,65.5652272992,0.116,-0.291
0955+476,2005,136,149.5819651537,0.053,47.4188451053,0.065,0.015
1004-500,2005,3,151.558372236,0.278,-50.3037419565,0.418,0.631
1012+232,2005,4,153.6961060493,0.109,23.0212696959,0.153,-0.076
1016-311,2005,1,154.619806296,0.619,-31.3982919987,0.635,0.076
1022+194,2005,1,156.1867067145,0.118,19.2056709202,0.402,0.069
1022-665,2005,7,155.9313881539,0.282,-66.7801994057,0.25,0.312
1034-374,2005,5,159.2226650574,0.292,-37.7375186515,0.855,0.07
1053+704,2005,2,164.2234063472,0.071,70.1960876405,0.092,-0.022
1101-536,2005,3,165.9675903626,0.26,-53.9501935453,0.385,0.383
1111+149,2005,2,168.4945629442,0.395,14.7074867753,0.226,0.394
1116-462,2005,3,169.6123241566,1.482,-46.5708339626,0.752,-0.629
1124-186,2005,95,171.7683018913,0.158,-18.9548449501,0.126,0.061
1130+009,2005,2,173.3335658231,0.156,0.6813437048,0.187,-0.084
1143-245,2005,3,176.5337636512,0.612,-24.7924712553,0.429,0.264
1143-696,2005,2,176.4734338353,0.278,-69.9004994655,0.409,0.442
1144+402,2005,6,176.7429080193,0.119,39.9761956716,0.184,-0.054
1144-379,2005,26,176.7557113088,0.208,-38.2030621141,0.248,-0.011
1150+497,2005,2,178.3519444139,0.102,49.5191195,0.135,0.128
1219+044,2005,37,185.5939567613,0.119,4.2210488498,0.242,-0.173
1221+809,2005,3,185.9187239045,0.17,80.667872335,0.185,0.329
1226+373,2005,2,187.1975986808,0.143,37.103359908,0.209,0.2
1236+077,2005,2,189.852451401,0.119,7.5047747198,0.141,-0.102
1243-072,2005,1,191.5176343958,0.688,-7.5129374304,0.379,0.039
1244-255,2005,6,191.6950084266,0.18,-25.7970247832,0.267,-0.091
1251-713,2005,3,193.7496730139,0.237,-71.638454573,0.246,0.368
1300+580,2005,134,195.7186053483,0.056,57.8104470089,0.06,0.009
1306-395,2005,1,197.4520346778,0.244,-39.8091905046,0.901,-0.239
1308+328,2005,3,197.7475114122,0.135,32.559569342,0.192,0.107
1313-333,2005,2,199.0332747694,0.185,-33.6497701277,0.161,-0.23
1324+224,2005,7,201.7535888373,0.115,22.1806008097,0.19,-0.035
