iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2019,10,1.1485644086,0.238,-47.6054455076,0.428,0.183
0009-148,2019,3,2.9185660387,0.185,-14.5679539961,0.437,-0.337
0010+405,2019,6,3.3797091396,0.167,40.860317826,0.194,-0.276
0013-005,2019,11,4.0462023081,0.12,-0.2534570423,0.26,-0.158
0016+731,2019,72,4.9407763646,0.038,73.4583382341,0.037,-0.054
0017+200,2019,53,4.9077270029,0.057,20.3626790684,0.056,0.048
0035-252,2019,8,9.5613979417,0.124,-24.9839543225,0.333,-0.385
0038-326,2019,9,10.1277285784,0.581,-32.4223135872,1.445,-0.05
0047+023,2019,10,12.4301497218,0.114,2.6177162326,0.26,-0.553
0048-097,2019,35,12.6721557207,0.105,-9.4847806512,0.104,-0.008
0054+161,2019,28,14.2303930067,0.09,16.4203724946,0.112,-0.022
0059+581,2019,88,15.690676543,0.039,58.4030935024,0.041,-0.009
0104-408,2019,91,16.6879498723,0.14,-40.5722112166,0.197,-0.237
0107-610,2019,2,17.3144800291,0.21,-60.830127628,0.282,0.058
0110+495,2019,5,18.3625283228,0.109,49.8066787102,0.124,-0.312
0133+476,2019,67,24.2441450606,0.041,47.8580833751,0.047,-0.159
0149+218,2019,9,28.0752460065,0.127,22.1188055374,0.165,-0.292
0159+723,2019,7,30.8891040232,0.112,72.5482409487,0.096,0.204
0202+319,2019,87,31.2705223368,0.045,32.2083598637,0.048,0.068
0202-172,2019,13,31.24030968,0.093,-17.0221779462,0.132,-0.118
0208-512,2019,14,32.6925019262,0.135,-51.0171922378,0.158,0.118
0215+015,2019,22,34.4539781115,0.082,1.7471386125,0.092,-0.021
0221+067,2019,19,36.1184507862,0.113,6.9898171054,0.146,-0.14
0227+403,2019,2,37.6904615552,0.097,40.5480747422,0.158,-0.145
0227-369,2019,12,37.3685377678,0.147,-36.7324507737,0.37,-0.065
0234-301,2019,3,39.1298725048,0.197,-29.8987610424,0.54,-0.566
0235+164,2019,17,39.6622087345,0.126,16.6164651346,0.219,-0.25
0237-027,2019,37,39.9394678003,0.1,-2.5780318239,0.156,-0.039
0239+175,2019,10,40.601117759,0.093,17.7163470451,0.169,-0.221
0256-005,2019,28,44.8688173336,0.14,-0.3333264861,0.19,-0.166
