iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2006,2,1.1485644861,0.284,-47.6054457092,0.459,0.669
0010+405,2006,2,3.3797091182,0.128,40.8603178015,0.219,0.01
0016+731,2006,3,4.9407763976,0.149,73.4583382096,0.137,0.367
0048-097,2006,69,12.6721557462,0.143,-9.4847806321,0.16,-0.096
0059+581,2006,131,15.6906765761,0.06,58.4030935171,0.067,-0.058
0104-408,2006,19,16.6879498453,0.157,-40.5722111437,0.157,-0.554
0107-610,2006,4,17.3144800779,0.257,-60.830127759,0.334,0.427
0110+495,2006,3,18.3625283498,0.093,49.8066786456,0.149,-0.124
0133+476,2006,116,24.2441450412,0.079,47.8580833572,0.105,-0.144
0149+218,2006,3,28.0752459597,0.143,22.1188054796,0.145,-0.013
0159+723,2006,3,30.8891040487,0.121,72.5482409079,0.086,-0.041
0202+319,2006,2,31.2705223372,0.129,32.2083599167,0.126,0.152
0202-172,2006,4,31.240309753,0.097,-17.0221779237,0.182,-0.034
0208-512,2006,53,32.6925017429,0.203,-51.0171921504,0.27,-0.268
0221+067,2006,1,36.1184507557,0.143,6.9898171447,0.11,0.132
0230-790,2006,9,37.3956108981,0.226,-78.7960005327,0.224,0.057
0234-301,2006,1,39.1298721693,0.625,-29.8987610223,0.405,-0.935
0235+164,2006,39,39.6622087916,0.078,16.6164651338,0.09,-0.071
0235-618,2006,4,39.221857205,0.267,-61.604217649,0.244,0.1
0300+470,2006,4,45.8968425901,0.073,47.2711876438,0.099,-0.118
0302+625,2006,1,46.6777480321,0.115,62.7172290547,0.145,-0.101
0308-611,2006,4,47.4837464883,0.232,-60.9775155126,0.258,0.491
0346+800,2006,1,58.6921922849,0.265,80.1580130788,0.692,-0.026
0355-669,2006,7,58.9495142038,0.383,-66.7593937412,0.341,0.659
0400-319,2006,4,60.5886080998,0.525,-31.7905404702,0.502,0.427
0402-362,2006,67,60.9739579218,0.232,-36.0838647636,0.264,0.384
0403-132,2006,1,61.3916807695,0.113,-13.1371361579,0.291,-0.03
0430+289,2006,2,68.4076244237,0.167,29.098743714,0.227,0.057
0437-454,2006,3,69.7535610924,0.859,-45.3729341931,0.454,-0.625
0454+844,2006,16,77.1765142148,0.139,84.5345956285,0.169,-0.056
0454-234,2006,100,74.263246771,0.129,-23.4144500635,0.128,-0.135
0454-810,2006,7,72.5226675643,0.208,-81.0172864486,0.195,0.238
0458-020,2006,102,75.3033744932,0.153,-1.9872934254,0.197,-0.479
0506-612,2006,5,76.683286534,0.231,-61.161387254,0.269,0.488
0507+179,2006,3,77.5098714057,0.115,18.0115504501,0.113,-0.402
0522-611,2006,4,80.6434395232,0.2,-61.1325371492,0.238,0.323
0524-485,2006,1,81.5694632862,0.771,-48.5102196794,0.489,-0.902
0534-340,2006,3,84.1184680739,0.353,-34.0198524754,0.483,0.441
0537-286,2006,4,84.9761728099,0.279,-28.6655411119,0.235,-0.406
0539-057,2006,3,85.4086807966,0.355,-5.697063363,0.875,0.994
0544+273,2006,2,86.8922869554,0.414,27.3657895767,0.311,0.226
0552+398,2006,142,88.8783574203,0.066,39.8136568342,0.08,-0.034
0556+238,2006,29,89.8834714044,0.134,23.8983130123,0.241,-0.017
0605-085,2006,2,91.9987468442,0.167,-8.5805494896,0.194,-0.201
0607-157,2006,90,92.4206230706,0.099,-15.7112980085,0.085,-0.108
0615+820,2006,3,96.5125256292,0.125,82.0404355253,0.153,0.005
0646-306,2006,4,102.0587351199,0.283,-30.7387943562,0.502,0.361
0648-165,2006,7,102.6024243895,0.075,-16.6277014598,0.158,0.021
0657+172,2006,2,105.0063564297,0.172,17.1560281379,0.16,-0.076
0716+714,2006,3,110.4727018592,0.115,71.3434343055,0.168,-0.091
0727-115,2006,151,112.5796353345,0.115,-11.6868334983,0.102,-0.184
0736+017,2006,3,114.8251411348,0.355,1.6179493583,0.142,0.038
0738+491,2006,2,115.5114539423,0.17,49.0043357818,0.294,-0.101
0738-674,2006,4,114.7354009774,0.273,-67.597451719,0.308,0.522
0743+259,2006,111,116.6078091091,0.114,25.8172596586,0.165,-0.16
0748+126,2006,5,117.7168571826,0.09,12.5180078284,0.109,-0.087
0749+540,2006,45,118.2557690851,0.063,53.8832325418,0.083,0.122
0800+618,2006,1,121.3257476429,0.534,61.7399168202,0.244,-0.299
0804+499,2006,86,122.1652762403,0.095,49.8434806783,0.119,-0.139
0805+410,2006,32,122.2360501927,0.104,40.8791358125,0.169,0.18
0808+019,2006,12,122.8612804819,0.132,1.7811722649,0.173,-0.022
0818-128,2006,2,125.2393650395,2.698,-12.983102421,1.854,-0.273
0826-373,2006,8,127.0199176397,0.228,-37.5184114208,0.368,-0.105
0834-201,2006,4,129.1633968768,0.172,-20.2831956783,0.278,-0.236
0920+390,2006,1,140.8102205683,0.119,38.8277527988,0.171,0.264
0954+658,2006,2,149.6968546326,0.072,65.5652272405,0.084,-0.077
0955+476,2006,107,149.5819651874,0.08,47.4188451038,0.095,0.001
1004-500,2006,4,151.5583720678,0.254,-50.3037419786,0.488,0.491
1012+232,2006,4,153.6961061194,0.077,23.0212696635,0.116,0.023
1016-311,2006,3,154.6198063927,0.602,-31.3982915019,0.655,0.402
1022+194,2006,3,156.1867066465,0.079,19.2056709524,0.14,0.044
1022-665,2006,7,155.9313884126,0.206,-66.7801993082,0.231,0.346
1034-374,2006,1,159.2226651251,0.496,-37.7375182455,0.288,-0.864
1053+704,2006,2,164.2234061576,0.089,70.1960876323,0.076,0.059
1101-536,2006,3,165.9675903677,0.27,-53.9501934931,0.392,0.364
1111+149,2006,1,168.4945628054,0.227,14.7074867591,0.226,0.133
1116-462,2006,3,169.6123247642,1.346,-46.5708337381,0.695,-0.704
1124-186,2006,73,171.7683018967,0.13,-18.9548449576,0.131,-0.072
1130+009,2006,2,173.3335657591,0.166,0.6813436101,0.158,-0.538
1143-245,2006,4,176.5337637234,0.164,-24.7924713861,0.26,0.253
1144+402,2006,3,176.7429080519,0.133,39.9761956337,0.168,0.241
1144-379,2006,49,176.7557113109,0.17,-38.203062141,0.228,-0.258
1150+497,2006,3,178.3519442951,0.076,49.5191194747,0.101,-0.005
1219+044,2006,37,185.5939567682,0.1,4.22104891,0.169,-0.34
1221+809,2006,3,185.9187240498,0.133,80.6678723363,0.136,0.023
1226+373,2006,2,187.1975986642,0.132,37.1033599981,0.336,-0.205
1236+077,2006,3,189.8524513767,0.087,7.5047748067,0.139,-0.168
1243-072,2006,3,191.5176338817,0.511,-7.5129373898,0.363,0.199
1244-255,2006,2,191.6950085308,0.079,-25.7970247453,0.133,-0.394
1251-713,2006,3,193.749673054,0.257,-71.638454548,0.249,0.252
1300+580,2006,110,195.7186053254,0.077,57.8104470065,0.087,0.029
1308+328,2006,3,197.7475114077,0.085,32.5595693132,0.13,0.191
1313-333,2006,3,199.0332746754,0.396,-33.6497701096,0.25,-0.123
1324+224,2006,3,201.7535887853,0.115,22.1806007597,0.122,0.086
1325-558,2006,6,202.2547704833,0.308,-56.1340738582,0.413,0.545
1334-127,2006,125,204.4157616014,0.141,-12.9568593019,0.15,-0.183
1351-018,2006,31,208.5287305287,0.131,-2.1008863051,0.28,-0.076
1357+769,2006,99,209.4807147805,0.066,76.7225141514,0.067,-0.009
1406-076,2006,2,212.2353384122,0.217,-7.8740740545,0.151,0.081
1412-368,2006,3,213.8584012689,0.758,-37.0908250707,1.451,0.079
1418+546,2006,53,214.9441558311,0.084,54.3874408646,0.099,-0.075
1424-418,2006,111,216.9845732463,0.222,-42.1053993708,0.263,-0.068
1443-162,2006,2,221.4724013649,0.425,-16.4837831423,0.27,-0.297
1448+762,2006,2,222.1199124431,0.099,76.0198880838,0.09,-0.048
1451-400,2006,1,223.6371354244,0.952,-40.2090320125,0.44,-0.839
1502+106,2006,3,226.1040824912,0.094,10.4942217846,0.176,0.01
1504+377,2006,3,226.5397082779,0.123,37.5142034229,0.167,0.066
