iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2012,3,1.1485644921,0.46,-47.6054454391,0.613,0.407
0010+405,2012,5,3.3797091596,0.094,40.8603178523,0.128,-0.231
0013-005,2012,5,4.0462022927,0.185,-0.2534570157,0.158,0.182
0016+731,2012,47,4.9407763641,0.046,73.4583382523,0.047,-0.094
0035-252,2012,7,9.5613979433,0.107,-24.9839543273,0.198,-0.286
0047+023,2012,1,12.4301497673,0.142,2.6177163268,0.317,-0.115
0048-097,2012,31,12.6721557503,0.179,-9.4847806537,0.183,-0.005
0054+161,2012,17,14.2303930239,0.185,16.4203724951,0.261,-0.106
0059+581,2012,84,15.6906765221,0.048,58.4030935117,0.052,-0.029
0104-408,2012,60,16.687949853,0.219,-40.5722111887,0.334,0.108
0107-610,2012,2,17.3144800715,0.246,-60.8301278896,0.562,-0.004
0110+495,2012,5,18.3625283592,0.07,49.806678681,0.121,-0.243
0133+476,2012,72,24.2441450418,0.063,47.8580833672,0.076,-0.164
0159+723,2012,5,30.8891040905,0.101,72.5482409247,0.119,0.06
0202+319,2012,5,31.2705223289,0.084,32.2083598641,0.096,-0.149
0208-512,2012,4,32.6925018965,0.6,-51.0171919242,0.343,0.033
0215+015,2012,36,34.45397815,0.091,1.7471386196,0.079,0.025
0221+067,2012,5,36.1184507913,0.127,6.9898170927,0.113,0.269
0227-369,2012,1,37.3685375692,1.133,-36.7324512817,4.299,0.962
0230-790,2012,3,37.3956109466,0.271,-78.7960005199,0.393,0.109
0234-301,2012,2,39.1298724594,0.143,-29.8987611807,0.33,0.582
0235+164,2012,7,39.6622087859,0.162,16.616465182,0.229,-0.117
0235-618,2012,1,39.2218571455,0.229,-61.6042177082,0.285,0.214
0237-027,2012,35,39.9394677836,0.162,-2.5780318037,0.262,0.069
0239+175,2012,1,40.6011177662,0.111,17.71634713,0.202,-0.352
0256-005,2012,28,44.8688173327,0.105,-0.333326461,0.13,-0.029
0300+470,2012,5,45.8968425787,0.088,47.2711876602,0.099,-0.063
0302+625,2012,5,46.6777480698,0.174,62.7172289643,0.236,-0.53
0307+380,2012,44,47.707833018,0.093,38.2482883034,0.124,0.001
0308-611,2012,56,47.4837464541,0.187,-60.9775156294,0.231,0.261
0316-444,2012,1,49.4903311476,0.407,-44.2381008631,1.317,-0.417
0322+222,2012,62,51.4033931276,0.086,22.4001015736,0.086,-0.015
0332-403,2012,82,53.5568936673,0.132,-40.1403883298,0.158,-0.085
0346-279,2012,15,57.1589357145,0.438,-27.8204349663,0.403,0.219
0347-211,2012,7,57.4909444683,0.153,-21.0465947985,0.242,0.459
0400-319,2012,5,60.5886082377,0.281,-31.7905404388,0.24,-0.577
0402-362,2012,9,60.9739579084,0.266,-36.0838649137,0.528,0.668
0403-132,2012,6,61.3916808201,0.146,-13.1371363576,0.199,0.297
0406-127,2012,4,62.2740405133,0.309,-12.6467065545,0.634,0.752
0415+398,2012,14,64.8439563042,0.153,39.9247160023,0.156,0.084
0420+022,2012,16,65.7175610427,0.103,2.3241474493,0.158,-0.008
0430+289,2012,4,68.4076243473,0.25,29.0987435021,0.473,0.432
0437-454,2012,4,69.7535610767,0.16,-45.3729341313,0.38,0.256
0454+844,2012,25,77.1765149203,0.127,84.5345956189,0.168,0.056
0454-234,2012,65,74.2632467877,0.124,-23.4144500892,0.124,-0.104
0454-810,2012,8,72.5226671945,0.334,-81.0172864546,0.349,-0.058
0458-020,2012,33,75.30337449,0.145,-1.9872934477,0.179,-0.221
0506+101,2012,7,77.3644044315,0.173,10.1957223104,0.436,0.821
0506-612,2012,11,76.6832864433,0.313,-61.1613872013,0.401,-0.061
0507+179,2012,3,77.5098713744,0.11,18.0115503532,0.132,-0.376
0515+208,2012,6,79.5159354412,0.121,20.9145825958,0.195,0.092
0522-611,2012,3,80.6434395333,0.248,-61.1325369648,0.447,0.108
