iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0009-148,2020,2,2.9185660574,0.826,-14.567954175,0.213,-0.138
0010+405,2020,2,3.379709171,0.072,40.8603178171,0.083,-0.012
0013-005,2020,6,4.0462022842,0.16,-0.2534570085,0.258,-0.394
0016+731,2020,69,4.9407763336,0.045,73.4583382441,0.043,-0.059
0017+200,2020,49,4.9077270173,0.101,20.3626790836,0.08,0.07
0035-252,2020,7,9.5613978875,0.078,-24.9839542395,0.172,-0.118
0038-326,2020,4,10.1277286925,1.268,-32.4223142664,3.864,0.444
0044-846,2020,1,11.1112050265,0.295,-84.3777744615,0.382,0.743
0047+023,2020,5,12.4301497145,0.109,2.6177163114,0.246,-0.204
0048-097,2020,37,12.6721557196,0.119,-9.4847806481,0.118,-0.074
0054+161,2020,8,14.2303930373,0.081,16.42037252,0.123,-0.019
0059+581,2020,66,15.6906765435,0.038,58.403093513,0.043,-0.038
0104-408,2020,97,16.6879498385,0.116,-40.5722112221,0.207,-0.009
0107-610,2020,1,17.3144800465,0.262,-60.8301277513,0.405,-0.391
0110+495,2020,4,18.3625283847,0.12,49.8066787111,0.167,-0.12
0133+476,2020,60,24.2441450997,0.053,47.8580833528,0.062,-0.157
0149+218,2020,2,28.0752460289,0.153,22.1188055544,0.154,0.215
0159+723,2020,3,30.8891043768,0.404,72.5482409998,0.543,-0.462
0202+319,2020,87,31.2705223496,0.056,32.2083598734,0.054,0.022
0202-172,2020,9,31.2403096814,0.111,-17.0221779128,0.169,-0.066
0208-512,2020,2,32.6925018446,0.259,-51.0171921346,0.355,0.534
0215+015,2020,16,34.4539780973,0.116,1.7471386072,0.089,0.161
0221+067,2020,12,36.1184507585,0.11,6.9898171176,0.064,0.185
0227+403,2020,7,37.6904616012,0.116,40.5480746467,0.168,-0.179
0227-369,2020,12,37.3685377214,0.132,-36.7324506536,0.411,-0.143
0230-790,2020,2,37.3956107431,0.12,-78.7960005986,0.154,-0.066
0234-301,2020,3,39.1298725714,0.136,-29.8987612854,0.412,-0.16
0235+164,2020,12,39.6622087615,0.103,16.6164651749,0.083,0.017
