iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0016+731,1983,2,4.9407749656,0.972,73.4583385855,1.18,-0.141
0133+476,1983,2,24.2441445852,2.945,47.8580832336,1.883,-0.536
0202+319,1983,1,31.270522357,0.928,32.2083598291,2.08,-0.637
0235+164,1983,2,39.6622084175,0.82,16.6164653892,2.98,-0.808
0552+398,1983,76,88.8783566878,0.589,39.8136570821,0.685,-0.483
0607-157,1983,1,92.4206222206,1.644,-15.7112958843,7.344,-0.027
0727-115,1983,10,112.5796033325,2.056,-11.686965042,8.029,0.493
1741-038,1983,3,265.9952344155,0.522,-3.8346130399,1.172,0.171
1921-293,1983,9,291.2126899345,1.969,-29.2417722628,6.253,0.666
2113+293,1983,2,318.8725560932,1.254,29.5606558266,6.512,-0.291
2149+056,1983,1,327.9078152475,2.249,5.8702622304,6.484,-0.857
2216-038,1983,6,334.7168240206,0.396,-3.5935777096,1.61,-0.996
