iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2008,2,1.1485645307,0.168,-47.6054455812,0.384,0.522
0010+405,2008,3,3.3797091597,0.111,40.8603178256,0.137,0.0
0016+731,2008,4,4.9407765283,0.082,73.458338224,0.089,-0.032
0035-252,2008,2,9.561398025,0.296,-24.9839542133,0.126,-0.589
0047+023,2008,2,12.4301498581,0.678,2.6177162766,1.044,-0.029
0048-097,2008,65,12.6721557698,0.097,-9.4847806478,0.079,-0.099
0054+161,2008,2,14.2303930125,0.272,16.4203724347,0.319,0.272
0059+581,2008,110,15.690676594,0.063,58.4030935338,0.072,-0.052
0104-408,2008,102,16.6879498438,0.169,-40.572211229,0.187,-0.064
0107-610,2008,4,17.3144800825,0.184,-60.8301277477,0.349,0.099
0110+495,2008,2,18.3625282878,0.101,49.8066787029,0.17,-0.203
0133+476,2008,103,24.2441449978,0.044,47.8580833789,0.057,-0.09
0149+218,2008,2,28.0752460097,0.085,22.1188055924,0.125,-0.036
0159+723,2008,3,30.8891040492,0.081,72.5482409561,0.074,0.089
0202+319,2008,2,31.2705223274,0.072,32.2083598049,0.11,0.087
0202-172,2008,3,31.2403097481,0.199,-17.0221780118,0.218,0.197
0208-512,2008,47,32.6925018594,0.178,-51.0171921036,0.236,-0.259
0215+015,2008,3,34.4539781095,0.068,1.7471386063,0.081,-0.051
0221+067,2008,2,36.1184508314,0.149,6.9898170898,0.121,0.068
0227+403,2008,1,37.690461676,0.284,40.5480747993,0.62,0.469
0227-369,2008,1,37.3685378013,0.196,-36.7324506404,0.093,-0.31
0230-790,2008,5,37.3956107372,0.195,-78.7960005792,0.33,-0.271
0234-301,2008,3,39.1298725783,0.736,-29.8987612431,0.321,-0.341
0235+164,2008,56,39.6622087808,0.048,16.6164651549,0.045,0.025
0235-618,2008,2,39.2218573023,0.265,-61.6042176433,0.276,0.418
0237-027,2008,12,39.9394677872,0.142,-2.5780317779,0.127,-0.043
0239+175,2008,2,40.6011179249,0.329,17.716346901,0.519,-0.208
0256-005,2008,2,44.8688173263,0.194,-0.3333265975,0.572,0.409
0300+470,2008,1,45.8968426733,0.177,47.2711877122,0.225,-0.273
0302+625,2008,2,46.6777481646,0.201,62.7172290646,0.184,-0.102
0307+380,2008,4,47.7078329806,0.175,38.2482883284,0.311,0.4
0308-611,2008,3,47.4837465237,0.174,-60.9775155657,0.237,0.448
0316-444,2008,1,49.4903310439,4.357,-44.2380925918,28.901,0.633
0322+222,2008,3,51.4033930625,0.174,22.4001014073,0.566,0.195
0332-403,2008,2,53.5568939893,0.244,-40.1403883139,0.176,-0.317
0346-279,2008,6,57.1589357373,0.12,-27.8204349025,0.126,-0.247
0347-211,2008,2,57.4909445218,0.174,-21.0465947162,0.841,-0.401
0355-669,2008,3,58.9495144911,0.613,-66.7593936788,0.45,0.573
0400-319,2008,3,60.5886084742,0.522,-31.7905405086,0.326,0.298
0402-362,2008,9,60.9739578972,0.264,-36.0838650005,0.473,0.593
0406-127,2008,1,62.2740407303,0.32,-12.6467067896,1.627,-0.465
0415+398,2008,2,64.8439563999,0.175,39.9247159954,0.177,0.056
0420+022,2008,4,65.7175610776,0.097,2.3241474638,0.156,-0.085
0430+289,2008,3,68.4076244197,0.213,29.098743652,0.341,0.297
0437-454,2008,3,69.7535609598,0.213,-45.3729342039,0.56,0.473
0454+844,2008,13,77.1765145573,0.143,84.5345955541,0.195,-0.136
0454-234,2008,95,74.2632467495,0.145,-23.4144500775,0.117,-0.14
0454-810,2008,3,72.5226669406,0.167,-81.017286488,0.165,0.026
0458-020,2008,93,75.3033744864,0.134,-1.9872934343,0.136,-0.142
0506+101,2008,2,77.3644044406,0.192,10.1957221989,0.44,-0.084
0506-612,2008,4,76.6832862574,0.176,-61.1613871803,0.199,0.056
0507+179,2008,3,77.5098713851,0.162,18.011550474,0.139,0.127
0510+559,2008,1,78.5779142125,2.298,56.0364043958,2.601,-0.802
0515+208,2008,4,79.5159354264,0.133,20.9145826736,0.271,0.282
0522-611,2008,3,80.6434393666,0.324,-61.1325371272,0.32,0.408
0524+034,2008,6,81.8862727046,0.116,3.5254212625,0.112,-0.045
0524-485,2008,3,81.5694638537,0.217,-48.5102198958,0.327,0.614
0529+483,2008,6,83.3161074279,0.05,48.3813354922,0.071,-0.039
0530-727,2008,6,82.3751758483,0.171,-72.7579188081,0.211,0.229
0534-340,2008,7,84.1184681121,0.601,-34.0198523706,0.366,0.424
0536+145,2008,5,84.926524938,0.214,14.5626560452,0.288,0.086
0537-286,2008,4,84.9761727661,0.433,-28.665541121,0.24,-0.226
0539-057,2008,3,85.4086806193,0.445,-5.6970635388,0.384,-0.37
0544+273,2008,2,86.8922871897,0.083,27.3657896385,0.224,0.146
0552+398,2008,125,88.8783575949,0.042,39.8136569982,0.049,0.0
0556+238,2008,34,89.8834713916,0.15,23.8983129986,0.307,0.422
0605-085,2008,3,91.9987467404,0.177,-8.5805494117,0.189,-0.206
