iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0013-005,1999,7,4.046202325,0.326,-0.2534569986,0.699,-0.223
0016+731,1999,3,4.9407762456,0.095,73.4583382319,0.117,-0.193
0048-097,1999,126,12.6721557667,0.162,-9.4847806035,0.251,0.023
0059+581,1999,105,15.6906766169,0.088,58.4030935217,0.095,0.036
0104-408,1999,81,16.6879499058,0.341,-40.572211182,0.388,0.759
0133+476,1999,60,24.244145014,0.054,47.8580833573,0.064,-0.04
0149+218,1999,1,28.0752459557,0.064,22.1188055268,0.113,-0.079
0202+319,1999,1,31.2705222425,0.189,32.2083598704,0.209,-0.069
0208-512,1999,7,32.692501274,0.711,-51.0171921225,0.795,-0.908
0215+015,1999,4,34.4539781124,0.203,1.7471386858,0.28,-0.304
0221+067,1999,6,36.1184507539,0.296,6.9898171205,0.545,-0.306
0235+164,1999,64,39.6622087666,0.113,16.6164651699,0.163,-0.059
0237-027,1999,1,39.9394677216,0.254,-2.5780316857,0.419,-0.487
0300+470,1999,2,45.896842475,0.156,47.2711876829,0.182,-0.209
0308-611,1999,1,47.483745847,0.418,-60.977515628,0.283,0.165
0322+222,1999,7,51.4033931213,0.07,22.4001015896,0.114,-0.238
0400-319,1999,1,60.5886085583,0.565,-31.7905403399,0.362,0.178
0402-362,1999,63,60.9739579093,0.224,-36.0838648689,0.512,0.676
0406-127,1999,1,62.2740404445,3.265,-12.64670603,2.208,0.878
0430+289,1999,4,68.4076243928,0.072,29.0987436134,0.093,-0.171
0454+844,1999,4,77.1765157437,0.094,84.5345955481,0.099,-0.157
0454-234,1999,93,74.2632468098,0.159,-23.4144500867,0.235,0.242
0458-020,1999,101,75.3033745119,0.159,-1.9872934243,0.315,-0.194
0507+179,1999,3,77.50987129,0.568,18.0115504851,0.529,-0.42
0536+145,1999,5,84.9265249467,0.121,14.5626560559,0.179,-0.086
0544+273,1999,4,86.8922871936,0.199,27.365789664,0.305,-0.007
0552+398,1999,131,88.8783564164,0.062,39.8136566564,0.075,0.008
0556+238,1999,34,89.8834714027,0.214,23.8983129694,0.343,0.357
0605-085,1999,1,91.9987481926,2.991,-8.5805538866,9.817,-0.996
0607-157,1999,2,92.4206230641,0.059,-15.7112979017,0.121,-0.105
0648-165,1999,1,102.6024243889,0.259,-16.6277014307,0.435,-0.047
0657+172,1999,8,105.0063564079,0.076,17.1560282041,0.129,0.045
0716+714,1999,1,110.4727016187,0.418,71.3434341223,0.629,0.876
0727-115,1999,132,112.5796353006,0.134,-11.6868334714,0.189,-0.001
0736+017,1999,2,114.8251412563,0.228,1.6179493462,0.261,-0.46
0738+491,1999,1,115.5114541965,0.681,49.0043361685,1.138,0.369
0738-674,1999,1,114.7354019543,0.98,-67.5974519337,1.194,-0.844
0743+259,1999,3,116.6078089981,0.146,25.817259787,0.207,-0.15
0748+126,1999,1,117.7168573202,0.273,12.5180077188,0.565,0.02
0749+540,1999,86,118.2557690381,0.105,53.8832325084,0.112,0.139
0804+499,1999,95,122.1652762398,0.082,49.8434806728,0.096,-0.044
0805+410,1999,37,122.2360501781,0.17,40.8791358025,0.27,0.08
0818-128,1999,2,125.2393649967,0.545,-12.9831025077,0.929,-0.214
0920+390,1999,3,140.8102205291,0.225,38.8277527458,0.328,-0.179
0954+658,1999,6,149.6968546518,0.195,65.5652272383,0.176,-0.394
