iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0002-478,2007,3,1.1485643667,0.229,-47.60544575,0.456,0.712
0009-148,2007,1,2.9185661365,0.481,-14.5679539513,0.845,0.346
0010+405,2007,2,3.3797092,0.072,40.860317812,0.128,-0.177
0016+731,2007,3,4.9407766178,0.076,73.4583382526,0.075,0.096
0035-252,2007,1,9.5613980023,0.157,-24.9839542428,0.43,0.118
0047+023,2007,1,12.4301498441,0.663,2.6177162941,0.696,0.417
0048-097,2007,71,12.6721557556,0.163,-9.4847806567,0.127,-0.154
0054+161,2007,1,14.2303930428,0.205,16.4203725248,0.228,0.332
0059+581,2007,121,15.6906765823,0.049,58.4030935412,0.055,-0.029
0104-408,2007,62,16.6879498466,0.156,-40.5722111772,0.162,0.054
0107-610,2007,5,17.3144800499,0.225,-60.8301277667,0.332,0.05
0110+495,2007,2,18.3625283378,0.079,49.8066786813,0.117,0.024
0133+476,2007,96,24.2441450046,0.061,47.8580833528,0.083,-0.117
0149+218,2007,1,28.075246076,0.183,22.1188055056,0.165,0.103
0202+319,2007,2,31.2705223265,0.086,32.2083598743,0.078,-0.112
0202-172,2007,1,31.240309754,0.183,-17.0221779393,0.22,0.43
0208-512,2007,52,32.6925017805,0.134,-51.0171921833,0.193,0.093
0221+067,2007,1,36.1184508675,0.63,6.9898170756,0.173,0.67
0230-790,2007,5,37.3956108542,0.227,-78.7960005738,0.293,-0.043
0234-301,2007,5,39.1298725875,0.487,-29.8987612836,0.27,0.19
0235+164,2007,57,39.6622087711,0.066,16.6164651547,0.072,-0.121
0235-618,2007,3,39.221857205,0.244,-61.6042176527,0.294,0.381
0239+175,2007,1,40.6011176729,0.464,17.716346969,0.596,-0.578
0256-005,2007,1,44.8688172395,0.11,-0.33332645,0.157,-0.233
0300+470,2007,2,45.8968425442,0.107,47.2711876738,0.119,0.012
0302+625,2007,1,46.67774813,0.085,62.7172290046,0.092,-0.081
0307+380,2007,1,47.7078330969,0.103,38.2482883145,0.12,-0.32
0308-611,2007,5,47.4837463595,0.236,-60.9775156803,0.249,0.193
0312+100,2007,1,48.8380824543,0.246,10.2119676636,0.501,-0.567
0347-211,2007,1,57.490944464,0.09,-21.0465948844,0.158,-0.027
0355-669,2007,2,58.9495141728,0.588,-66.7593937769,0.415,0.627
0400-319,2007,4,60.5886083241,0.329,-31.7905403904,0.256,0.148
0402-362,2007,22,60.9739578974,0.19,-36.0838648607,0.35,0.528
0403-132,2007,1,61.3916808613,0.126,-13.1371364341,0.314,0.089
0406-127,2007,1,62.2740404943,0.143,-12.6467065706,0.318,-0.144
0415+398,2007,1,64.8439564093,0.183,39.9247159953,0.18,-0.475
0437-454,2007,4,69.75356093,0.246,-45.3729342357,0.562,0.525
0454+844,2007,9,77.1765146165,0.173,84.534595603,0.198,-0.303
0454-234,2007,132,74.2632467872,0.094,-23.414450078,0.09,-0.015
0454-810,2007,2,72.5226672499,0.228,-81.0172865108,0.216,-0.003
0458-020,2007,97,75.3033744981,0.138,-1.9872934361,0.121,-0.341
0506+101,2007,1,77.3644044702,0.078,10.1957222236,0.115,0.024
0506-612,2007,2,76.6832862172,0.219,-61.1613872571,0.236,0.045
0507+179,2007,1,77.5098713876,0.083,18.0115504606,0.086,0.066
0522-611,2007,2,80.6434394938,0.212,-61.1325370193,0.249,0.48
0524-485,2007,2,81.5694637218,0.318,-48.5102199909,0.471,0.675
0530-727,2007,5,82.375175568,0.208,-72.7579187927,0.217,0.105
0534-340,2007,7,84.1184682722,0.317,-34.0198525127,0.847,0.53
0537-286,2007,4,84.9761727573,0.156,-28.6655411042,0.149,-0.055
0539-057,2007,4,85.4086806867,0.221,-5.6970634883,0.318,-0.222
0544+273,2007,2,86.8922872115,0.11,27.3657895239,0.217,0.002
0552+398,2007,127,88.8783569863,0.055,39.8136569065,0.064,-0.076
0556+238,2007,26,89.8834713692,0.108,23.8983129776,0.214,0.07
0605-085,2007,2,91.9987466811,0.157,-8.5805494495,0.149,-0.436
0607-157,2007,93,92.4206230729,0.085,-15.7112979778,0.072,-0.011
0615+820,2007,2,96.5125260313,0.089,82.0404354987,0.091,-0.037
0627-199,2007,1,97.3490077832,0.089,-19.9888121232,0.168,-0.076
0641+392,2007,1,101.2237900121,0.122,39.2465371107,0.161,-0.008
0646-306,2007,4,102.0587352164,0.227,-30.7387942952,0.218,-0.15
0648-165,2007,3,102.6024243464,0.288,-16.6277013518,0.34,0.361
0657+172,2007,3,105.0063563816,0.098,17.1560282033,0.179,-0.059
0716+714,2007,4,110.4727019878,0.078,71.3434342956,0.089,-0.084
0727-115,2007,149,112.5796353374,0.091,-11.6868335001,0.079,-0.115
0736+017,2007,3,114.8251412496,0.075,1.6179493631,0.075,0.097
0738+491,2007,2,115.5114539766,0.179,49.0043358215,0.278,0.048
0738-674,2007,2,114.7354013174,0.378,-67.5974516279,0.389,0.524
0743+259,2007,104,116.6078090894,0.094,25.8172596424,0.145,-0.082
0743+277,2007,1,116.6684679653,0.112,27.583068714,0.142,-0.405
0748+126,2007,2,117.716857242,0.064,12.5180077965,0.084,0.013
0749+540,2007,47,118.2557690876,0.049,53.8832325464,0.066,0.093
0804+499,2007,65,122.1652762119,0.129,49.8434806853,0.156,-0.274
0805+410,2007,37,122.2360501884,0.085,40.8791358165,0.137,0.113
0808+019,2007,23,122.8612804761,0.121,1.7811723024,0.125,-0.033
0818-128,2007,3,125.2393649145,0.314,-12.9831025458,0.133,0.356
0826-373,2007,3,127.0199176203,0.437,-37.5184116437,0.721,0.203
0834-201,2007,4,129.1633968291,0.248,-20.2831954332,0.53,0.794
0920+390,2007,2,140.8102205533,0.086,38.8277527957,0.103,0.146
0943+105,2007,1,146.6461247085,0.356,10.2850371839,0.542,0.444
0951+268,2007,1,148.6658188544,0.226,26.6568174791,0.374,-0.305
0954+658,2007,3,149.6968546505,0.064,65.565227265,0.073,-0.105
0955+476,2007,94,149.5819652249,0.06,47.4188451127,0.072,0.122
1004-217,2007,1,151.6933904342,0.309,-21.9890028772,0.536,0.344
1004-500,2007,2,151.5583723381,0.213,-50.3037416633,0.352,0.619
1012+232,2007,3,153.6961060937,0.12,23.0212696474,0.119,0.19
1015+057,2007,1,154.616034458,0.123,5.5083227634,0.144,-0.132
1016-311,2007,5,154.6198062941,0.727,-31.398291535,0.637,0.359
1022+194,2007,3,156.1867066981,0.152,19.2056709825,0.121,0.002
1022-665,2007,3,155.9313887581,0.272,-66.7801992791,0.276,0.626
1027-186,2007,1,157.3879073461,0.475,-18.8806361074,0.828,-0.298
1034-374,2007,3,159.2226651881,0.522,-37.7375183188,0.341,-0.082
1040+244,2007,1,160.7876490449,0.076,24.1431692528,0.121,-0.282
1053+704,2007,1,164.2234064352,0.101,70.1960876832,0.108,-0.206
1059+282,2007,1,165.5595353057,0.113,27.9524136777,0.159,-0.515
1101-536,2007,2,165.9675903088,0.153,-53.9501935817,0.234,0.458
1111+149,2007,2,168.4945628818,0.122,14.7074867654,0.167,-0.247
1116-462,2007,2,169.6123233868,0.256,-46.5708338525,0.547,0.385
1124-186,2007,75,171.7683018981,0.132,-18.9548449502,0.111,0.038
1130+009,2007,1,173.333565776,0.15,0.6813434765,0.479,0.528
1133-032,2007,1,174.1024038781,0.138,-3.5081934971,0.188,-0.135
1143-245,2007,4,176.5337638474,0.139,-24.7924711991,0.165,-0.232
1143-332,2007,1,176.6185490577,0.346,-33.4785083919,1.071,-0.179
1143-696,2007,2,176.4734341734,0.193,-69.9004994091,0.261,0.517
1144+402,2007,2,176.7429080893,0.087,39.9761956173,0.113,0.073
1144-379,2007,75,176.7557113196,0.156,-38.2030621265,0.168,0.02
1149-084,2007,1,178.0717063353,0.162,-8.6842539897,0.275,-0.325
1150+497,2007,2,178.3519443672,0.114,49.5191196201,0.164,0.177
1219+044,2007,35,185.5939567579,0.139,4.2210488724,0.302,-0.307
1221+809,2007,3,185.9187239514,0.07,80.6678723547,0.108,-0.178
1226+373,2007,3,187.1975986415,0.099,37.1033599763,0.138,0.258
1236+077,2007,3,189.8524513944,0.086,7.5047747529,0.103,0.02
1243-072,2007,8,191.5176338499,0.347,-7.5129373547,0.203,0.347
1243-160,2007,1,191.4739260468,0.146,-16.2793624074,0.213,0.082
1244-255,2007,2,191.695008525,0.135,-25.7970248271,0.627,-0.056
1251-713,2007,2,193.7496726755,0.229,-71.6384546403,0.266,0.425
1300+580,2007,84,195.7186053442,0.079,57.810447013,0.091,0.066
1308+328,2007,2,197.7475113779,0.089,32.5595693258,0.107,0.13
1313-333,2007,2,199.0332748445,0.197,-33.6497702149,0.247,0.199
1324+224,2007,3,201.7535887901,0.075,22.1806007658,0.105,-0.148
1325-558,2007,3,202.2547702949,0.268,-56.1340738672,0.407,0.62
1330+022,2007,1,203.2219605916,0.073,2.0126943256,0.166,-0.308
1334-127,2007,113,204.4157615885,0.124,-12.9568592833,0.105,-0.263
1348+308,2007,1,207.7197345204,0.345,30.5815529048,0.209,-0.346
1351-018,2007,29,208.5287305162,0.144,-2.1008861942,0.408,0.09
1357+769,2007,94,209.4807147728,0.047,76.7225141623,0.046,0.02
1406-076,2007,2,212.2353383672,0.079,-7.8740740126,0.098,0.003
1406-267,2007,1,212.4590407842,0.18,-26.9602720631,0.46,0.121
1412-368,2007,3,213.8584017591,0.83,-37.0908252291,0.558,-0.691
1418+546,2007,43,214.9441558717,0.056,54.3874408715,0.065,-0.068
1424-418,2007,99,216.984573237,0.193,-42.1053993896,0.227,0.213
1443-162,2007,3,221.4724011529,0.336,-16.4837830528,0.194,-0.3
1448+762,2007,3,222.1199125142,0.077,76.0198881109,0.076,-0.16
1448-648,2007,1,223.1653298557,0.342,-65.0342869866,0.323,0.189
1451-400,2007,2,223.6371346346,0.436,-40.2090320333,1.295,0.913
1502+106,2007,2,226.1040823988,0.147,10.494221811,0.085,0.09
1504+377,2007,1,226.5397082051,0.083,37.5142035248,0.107,0.1
1510-089,2007,2,228.2105538642,0.151,-9.0999527913,0.201,0.199
1511-476,2007,1,228.6667690936,0.175,-47.808293963,0.408,0.466
1514+197,2007,2,229.2366507236,0.113,19.536942181,0.2,0.036
1519-273,2007,58,230.6569833149,0.124,-27.5029959879,0.12,0.166
1520+319,2007,1,230.5416322399,0.1,31.73732827,0.13,-0.307
1538+149,2007,1,235.2062146223,0.133,14.7960790381,0.075,0.109
1556-245,2007,5,239.9225378983,0.399,-24.7107867015,0.264,-0.483
1557+032,2007,2,239.8790525912,0.124,3.0800713254,0.116,0.006
1600-445,2007,1,241.1292529809,0.484,-44.692214068,2.733,-0.844
1606+106,2007,132,242.1925132863,0.08,10.4854932712,0.083,-0.164
1606-398,2007,1,242.59116312,1.197,-39.982869966,1.461,0.134
1608+243,2007,1,242.6751115602,0.12,24.246947651,0.192,-0.458
1619-680,2007,1,246.076820897,0.12,-68.1534712919,0.175,-0.142
1624-617,2007,2,247.2278742482,0.247,-61.876777228,0.287,0.313
1639-062,2007,1,250.5090737906,0.106,-6.3565819962,0.17,-0.048
1642+690,2007,2,250.532702288,0.069,68.944376762,0.074,0.076
1647-296,2007,3,252.664767109,0.44,-29.7297096333,0.284,-0.548
1657-261,2007,2,255.2214751982,0.118,-26.1810348193,0.16,0.03
1705+018,2007,3,256.8933969554,0.098,1.8126941579,0.143,-0.098
1706-174,2007,9,257.3931058417,0.229,-17.4814903402,0.355,0.135
1717+178,2007,1,259.8043687833,0.159,17.7517880718,0.124,0.015
1725+044,2007,2,262.1039697073,0.117,4.4513649737,0.107,-0.253
1741-038,2007,144,265.9952338935,0.084,-3.8346157721,0.087,-0.055
1745+624,2007,51,266.5584756623,0.1,62.4485384588,0.118,0.219
1749+096,2007,144,267.8867440539,0.067,9.6502023413,0.069,-0.071
1751+288,2007,2,268.4269735419,0.058,28.8013718354,0.076,-0.164
1754+155,2007,1,269.2212589362,0.164,15.5891184534,0.177,-0.085
1758+388,2007,1,270.103188972,0.1,38.8085270778,0.105,-0.065
1759-396,2007,1,270.677833422,0.19,-39.6688632894,0.935,-0.552
1806-458,2007,1,272.4911322004,0.312,-45.8780593777,0.686,0.368
1815-553,2007,23,274.9391646542,0.71,-55.3557626191,0.314,-0.049
1846+322,2007,1,282.0920357449,0.093,32.3173898691,0.122,-0.314
1849+670,2007,4,282.3169677365,0.072,67.094911171,0.081,0.064
