iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0048-097,1981,1,12.6721557128,0.626,-9.4847815778,3.571,-0.709
0133+476,1981,1,24.2441450111,1.388,47.8580841493,2.359,0.43
0235+164,1981,11,39.6622088277,0.875,16.6164651798,2.578,-0.819
0458-020,1981,1,75.3033745149,0.44,-1.9872921144,1.982,-0.65
0552+398,1981,31,88.8783570047,0.465,39.8136573324,0.696,-0.565
0605-085,1981,1,91.9987465688,0.853,-8.5805498689,3.997,-0.708
0736+017,1981,1,114.8251413128,0.947,1.6179499324,6.083,-0.738
0748+126,1981,1,117.716857108,0.785,12.5180089861,3.762,-0.396
1502+106,1981,1,226.104082081,0.579,10.4942223709,2.059,-0.529
1510-089,1981,1,228.2105537768,0.58,-9.0999524974,2.365,-0.678
1555+001,1981,1,239.464307864,1.277,-0.0306705636,8.252,-0.834
1642+690,1981,8,250.5327023148,0.991,68.9443765817,1.448,-0.306
1741-038,1981,2,265.9952338869,0.299,-3.8346156286,1.174,-0.553
1749+096,1981,1,267.8867439512,0.33,9.6502025834,1.176,-0.413
2216-038,1981,1,334.7168238638,0.274,-3.593577058,1.203,-0.553
