iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1985,125,17.1615460897,0.296,1.5834214087,0.532,-0.437
0212+735,1985,87,34.378389072,0.88,73.825728257,0.227,-0.088
0229+131,1985,82,37.9412253707,0.245,13.3818655984,0.364,-0.477
0234+285,1985,16,39.4683571194,0.165,28.802497173,0.174,-0.185
0300+470,1985,10,45.8968426069,0.425,47.271187789,0.259,-0.216
0316+413,1985,27,49.9506669123,0.491,41.5116951632,0.397,0.202
0336-019,1985,1,54.878906754,12.506,-1.7766113528,11.24,0.977
0355+508,1985,28,59.8739471584,0.574,50.9639339969,0.372,0.096
0420-014,1985,4,65.8158364109,0.169,-1.3425179776,0.59,0.451
0422+004,1985,1,66.1951724885,13.796,0.601754463,9.492,0.959
0430+052,1985,1,68.2962310364,6.97,5.3543378866,4.477,0.96
0458-020,1985,1,75.3033711522,10.434,-1.9872953142,6.911,0.932
0528+134,1985,115,82.7350698655,0.342,13.5319860309,0.563,-0.466
0552+398,1985,128,88.8783568308,0.266,39.8136570339,0.24,-0.365
0723-008,1985,2,111.4610025902,20.329,-0.9157033193,22.357,0.994
0742+103,1985,2,116.3877464913,6.728,10.1868581617,6.718,0.984
0743-006,1985,2,116.4753389386,13.938,-0.7382096275,15.161,0.993
0748+126,1985,2,117.7168594386,7.522,12.5180098408,7.589,0.984
0754+100,1985,2,119.2776797882,6.321,9.943015006,6.017,0.982
0851+202,1985,127,133.7036455715,0.217,20.1085112557,0.305,-0.478
0923+392,1985,124,141.7625578704,0.274,39.039125557,0.248,-0.295
1144+402,1985,3,176.7429079414,0.163,39.9761957021,0.166,0.173
1226+023,1985,126,187.2779156557,0.314,2.0523884778,0.459,-0.344
1253-055,1985,5,194.0465271493,1.682,-5.7893127456,2.575,0.929
1308+326,1985,1,197.6194327767,0.322,32.3454951934,0.237,0.178
1354+195,1985,2,209.268486159,0.208,19.3187143458,0.219,-0.009
1404+286,1985,83,211.7516433881,0.338,28.4540803547,0.527,-0.484
1418+546,1985,2,214.9441560682,0.344,54.3874408081,0.248,-0.362
1502+106,1985,10,226.1040825097,0.179,10.4942218602,0.379,-0.81
1548+056,1985,7,237.6469551225,0.157,5.4529023398,0.265,0.142
1624+416,1985,1,246.4902863255,48.895,41.5779525496,6.484,0.004
1633+382,1985,2,248.8145542522,6.582,38.1345834728,1.077,-0.162
1637+574,1985,2,249.5560694253,16.808,57.339994058,1.587,-0.125
1638+398,1985,2,250.1234646563,12.598,39.7794525666,1.917,-0.203
1641+399,1985,130,250.745041587,0.307,39.8102760341,0.315,-0.229
1642+690,1985,2,250.5327034228,10.777,68.9443762745,3.768,0.813
1652+398,1985,1,253.4675741174,14.467,39.7601683966,3.219,-0.76
1741-038,1985,10,265.9952336702,0.458,-3.8346154874,0.596,-0.98
1749+096,1985,2,267.8867439696,0.134,9.6502023939,0.274,0.236
1749+701,1985,2,267.1368333508,12.165,70.097436157,2.713,0.832
1803+784,1985,91,270.1903496734,1.126,78.4677828021,0.224,0.041
1807+698,1985,2,271.7111687229,10.918,69.8244746295,2.248,0.749
1823+568,1985,2,276.0294491493,8.866,56.8504135379,2.448,0.712
1921-293,1985,20,291.2127329611,2.718,-29.2417006618,8.95,0.649
1923+210,1985,1,291.4983557475,0.384,21.1072673165,1.027,-0.54
2007+777,1985,2,301.3791581779,36.353,77.8786800167,3.583,0.591
2121+053,1985,2,320.9354897333,5.113,5.5894704619,4.672,0.968
2134+004,1985,105,324.160776337,0.334,0.698392575,0.548,-0.399
2144+092,1985,2,326.792344021,6.009,9.4962961249,4.776,0.958
2145+067,1985,12,327.0227444419,0.145,6.960723421,0.181,0.217
2200+420,1985,86,330.6803806688,0.39,42.2777721341,0.417,-0.298
2216-038,1985,20,334.7168237206,0.251,-3.5935778747,0.67,-0.742
2230+114,1985,2,338.1517085521,7.893,11.7308087212,5.111,0.866
2234+282,1985,3,339.0936285311,0.218,28.4826148329,0.201,0.34
2243-123,1985,1,341.57596793,108.352,-12.114255621,199.353,0.333
2251+158,1985,128,343.4906165345,0.231,16.1482114,0.326,-0.44
