iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0224+671,1979,1,37.2085475734,1.296,67.3508417065,0.476,-0.002
0316+413,1979,1,49.9506674409,0.408,41.5116953448,0.505,0.008
0355+508,1979,2,59.8739466573,0.373,50.9639338347,0.382,-0.207
0430+052,1979,2,68.296230941,0.765,5.3543384212,3.992,-0.574
0552+398,1979,2,88.8783571159,0.215,39.8136570278,0.412,0.178
0851+202,1979,1,133.7036454821,0.467,20.1085099935,1.444,-0.081
0923+392,1979,2,141.7625575409,0.493,39.0391260339,0.938,0.113
1226+023,1979,2,187.2779153732,0.546,2.0523893365,3.021,-0.347
1253-055,1979,1,194.046527615,0.459,-5.789313734,3.19,-0.507
1607+268,1979,1,242.3055051463,14.56,26.6913887845,24.568,0.82
1641+399,1979,2,250.7450416518,1.188,39.8102763249,1.224,-0.494
1642+690,1979,1,250.5327020063,2.937,68.9443764381,1.842,-0.447
1749+701,1979,1,267.1368342265,2.102,70.0974358167,0.536,0.021
1845+797,1979,1,280.5374605179,8.993,79.7714243906,0.734,-0.508
2134+004,1979,2,324.160775725,0.707,0.6983925504,3.739,-0.56
2200+420,1979,2,330.6803803821,0.653,42.2777725122,0.547,-0.365
2251+158,1979,2,343.4906170816,0.404,16.1482108083,1.429,-0.536
