iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0000+212,2018,1,0.8306250078,0.109,21.4956966845,0.197,-0.028
0000-160,2018,1,0.8636007047,0.32,-15.7848486639,0.717,-0.775
0000-197,2018,1,0.8278125829,0.385,-19.4562099466,0.777,-0.652
0000-199,2018,1,0.8164559477,0.252,-19.6973339874,0.484,-0.741
0001+459,2018,1,1.0671985539,0.1,46.2549919387,0.108,0.011
0001+478,2018,1,0.9418395486,0.413,48.117815401,0.426,0.041
0001-120,2018,1,1.0204791577,0.168,-11.8162182171,0.365,-0.397
0002+051,2018,2,1.3342312421,0.139,5.4030007582,0.313,-0.006
0002+200,2018,1,1.1489928399,0.087,20.3284216021,0.152,-0.087
0002+541,2018,1,1.2681806186,0.137,54.4735900904,0.103,-0.017
0002-170,2018,1,1.3247240795,0.386,-16.8012996771,0.913,-0.59
0002-350,2018,1,1.2746879745,0.313,-34.7637926756,0.642,0.589
0003+123,2018,1,1.596066983,0.083,12.598082849,0.154,-0.276
0003+158,2018,1,1.4968240613,0.113,16.1636172596,0.214,-0.385
0003+340,2018,1,1.530760697,0.254,34.3723349344,0.394,-0.129
0003+380,2018,1,1.4882307556,0.101,38.3375413972,0.135,-0.195
0003-066,2018,49,1.55788703,0.103,-6.3931486971,0.079,0.045
0003-302,2018,1,1.5046807546,0.207,-29.930582492,0.445,0.129
0004+240,2018,1,1.7032891792,0.096,24.3767755639,0.161,-0.067
0005+114,2018,1,2.0034926837,0.139,11.7335486052,0.245,-0.279
0005+568,2018,1,1.9519525957,0.141,57.102899831,0.102,-0.07
0005+683,2018,1,2.1394701919,0.955,68.6227912513,0.422,-0.344
0005-239,2018,1,2.0015400904,0.116,-23.6550416495,0.234,-0.37
0005-262,2018,1,2.109385415,0.119,-25.9865390034,0.258,-0.273
0006+061,2018,1,2.2663827173,0.125,6.4725667359,0.281,-0.191
0006+397,2018,1,2.2673899452,0.105,40.0296404707,0.128,0.093
0006+771,2018,1,2.4295481166,3.158,77.4116684304,0.723,-0.488
0006-363,2018,1,2.1402545271,0.609,-36.023620495,1.427,0.741
0007+016,2018,2,2.4944072282,0.297,1.9653192757,0.527,0.17
0007+171,2018,1,2.6416278878,0.075,17.4052113777,0.137,-0.179
