iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1984,102,17.1615461214,0.342,1.5834214913,0.519,-0.406
0133+476,1984,1,24.244144686,2.214,47.8580843995,2.015,-0.501
0202+149,1984,1,31.2100588659,24.321,15.2364031549,4.488,-0.037
0202+319,1984,1,31.270536422,62.082,32.2083602097,9.007,-0.177
0212+735,1984,80,34.3783888586,1.274,73.8257282842,0.335,-0.068
0229+131,1984,60,37.9412253452,0.276,13.3818656013,0.351,-0.427
0234+285,1984,34,39.4683571352,0.257,28.8024972529,0.284,-0.377
0235+164,1984,2,39.6622075818,4.481,16.6164651771,9.321,-0.649
0300+470,1984,4,45.8968427992,0.401,47.2711876975,0.261,-0.234
0316+413,1984,19,49.9506670344,0.403,41.5116953783,0.604,0.256
0333+321,1984,1,54.1254441768,10.153,32.3081527993,7.886,-0.969
0336-019,1984,1,54.8789034098,16.705,-1.7766136386,9.748,0.729
0355+508,1984,29,59.8739469685,0.642,50.9639337342,0.439,0.081
0420-014,1984,3,65.8158364036,0.195,-1.3425180927,0.558,0.027
0422+004,1984,1,66.1951764988,17.231,0.6017577826,11.329,0.729
0430+052,1984,10,68.2962316416,4.293,5.3543388505,4.146,0.887
0458-020,1984,1,75.3033743275,16.703,-1.9872927691,8.021,0.481
0528+134,1984,94,82.7350697906,0.465,13.5319859351,0.982,-0.428
0552+398,1984,113,88.8783567635,0.325,39.8136569515,0.291,-0.31
0642+449,1984,1,101.6334413799,1.002,44.8546084593,0.651,-0.366
0723-008,1984,1,111.4610129512,23.648,-0.91570259,12.994,0.677
0727-115,1984,10,112.5796344625,3.735,-11.6868354954,6.778,0.907
0742+103,1984,1,116.3877450016,10.838,10.186858324,4.442,0.52
0743-006,1984,1,116.475342745,18.896,-0.7382057708,10.716,0.744
0748+126,1984,1,117.7168627009,20.097,12.5180091741,7.358,0.475
0749+540,1984,1,118.255769162,1.285,53.8832325403,1.629,-0.215
0754+100,1984,1,119.2776788545,11.909,9.9430141709,4.922,0.562
0812+367,1984,1,123.858103404,1.783,36.5875410576,3.655,-0.863
0814+425,1984,1,124.5666654986,0.768,42.3792818089,0.641,-0.598
0851+202,1984,95,133.7036456068,0.272,20.108511328,0.383,-0.557
0917+624,1984,1,140.4009622637,2.353,62.264494755,1.372,0.114
0923+392,1984,109,141.7625579481,0.365,39.0391255224,0.323,-0.214
1144+402,1984,4,176.7429079221,0.2,39.9761956897,0.232,0.265
1226+023,1984,114,187.2779155721,0.397,2.0523885369,0.568,-0.339
1253-055,1984,15,194.0465272497,0.524,-5.7893123492,1.639,0.749
1308+326,1984,2,197.6194329308,0.577,32.3454954035,0.849,-0.462
1354+195,1984,4,209.2684862176,0.384,19.3187144548,0.246,0.104
1404+286,1984,81,211.7516434303,0.497,28.4540803474,0.927,-0.495
1418+546,1984,4,214.9441558609,0.452,54.3874408512,0.257,0.037
1502+106,1984,5,226.1040823975,0.192,10.4942216775,0.379,-0.815
1538+149,1984,1,235.2062154076,1.847,14.7960770214,4.964,-0.946
1548+056,1984,9,237.646955246,0.221,5.4529023458,0.267,0.101
1606+106,1984,1,242.1925150529,3.139,10.4854877501,8.645,-0.974
1633+382,1984,1,248.8145518975,18.394,38.1345824457,3.36,-0.298
1637+574,1984,10,249.5560680389,1.25,57.3399940337,0.942,-0.029
1638+398,1984,1,250.1234644532,36.352,39.7794522277,6.434,-0.191
1641+399,1984,114,250.7450414207,0.388,39.810276055,0.376,-0.304
1642+690,1984,1,250.5326985377,28.122,68.9443747479,7.368,0.264
1652+398,1984,1,253.4675687103,46.37,39.76017215,8.907,-0.482
1741-038,1984,6,265.995233584,0.464,-3.8346153072,1.166,0.166
1749+096,1984,3,267.8867441185,0.16,9.6502022476,0.314,0.077
1749+701,1984,1,267.136833136,25.528,70.0974365071,6.24,0.156
1803+784,1984,75,270.1903494058,1.562,78.4677828288,0.307,0.01
1807+698,1984,1,271.7111785201,27.642,69.8244754462,6.077,0.128
1823+568,1984,1,276.0294544538,37.937,56.8504141639,8.818,0.035
1921-293,1984,11,291.2127324937,3.972,-29.2417042549,13.559,0.441
1954+513,1984,1,298.9280771335,3.698,51.5301514402,1.777,-0.542
2007+777,1984,1,301.3791497365,51.136,77.8786847328,9.779,-0.099
2021+317,1984,1,305.8292385907,2.031,31.8839744081,2.176,-0.689
2037+511,1984,11,309.6543117901,1.549,51.3201837259,1.037,0.208
2121+053,1984,2,320.9354888992,3.77,5.5894711425,11.247,-0.075
2134+004,1984,81,324.160776439,0.354,0.6983925731,0.516,-0.364
2144+092,1984,1,326.7923484072,37.787,9.496299038,11.182,0.703
2145+067,1984,13,327.0227445744,0.192,6.960723339,0.193,-0.005
2200+420,1984,81,330.6803808049,0.594,42.2777721726,0.637,-0.332
2201+315,1984,1,330.8123986728,0.747,31.7606310307,1.144,-0.821
2216-038,1984,16,334.7168237593,1.065,-3.5935778348,2.349,-0.835
2230+114,1984,1,338.1517095887,20.991,11.730805492,5.986,0.253
2234+282,1984,4,339.0936285172,0.24,28.4826147423,0.227,-0.063
2251+158,1984,111,343.4906164364,0.295,16.1482112969,0.379,-0.462
