iers_name,year,num_ses,ra,ra_err,dec,dec_err,ra_dec_corr
0106+013,1983,65,17.1615463944,0.924,1.5834209339,2.686,-0.958
0202+319,1983,1,31.2705224922,1.266,32.2083601532,2.128,-0.622
0212+735,1983,64,34.3783890767,2.583,73.8257283094,0.649,0.015
0234+285,1983,60,39.4683571468,0.924,28.8024971501,1.378,-0.665
0316+413,1983,16,49.9506668906,1.086,41.5116957837,0.805,0.254
0355+508,1983,71,59.8739469602,1.372,50.9639336944,0.799,-0.076
0420-014,1983,1,65.8158362888,1.085,-1.342517678,3.297,-0.604
0430+052,1983,12,68.2962314472,3.465,5.3543382184,5.319,0.767
0528+134,1983,19,82.7350698215,1.328,13.5319856001,2.659,0.204
0552+398,1983,81,88.8783567782,0.754,39.8136570104,0.699,-0.51
0607-157,1983,1,92.4206235175,1.748,-15.7112975259,7.448,-0.013
0609+607,1983,1,93.5994426659,1.629,60.7727096874,0.966,-0.412
0642+449,1983,1,101.6334415793,0.87,44.8546086226,0.897,-0.22
0727-115,1983,13,112.5796352205,2.32,-11.6868323906,8.406,0.498
0738+313,1983,1,115.2945972534,0.92,31.2000632001,1.699,-0.294
0823+033,1983,1,126.4597433395,0.983,3.1568107327,3.342,-0.749
0851+202,1983,66,133.703645512,0.69,20.1085113508,1.158,-0.788
0923+392,1983,80,141.7625579344,0.846,39.0391255513,0.811,-0.46
1127-145,1983,1,172.529355285,147.682,-14.8242716005,85.24,0.939
1226+023,1983,77,187.2779157084,1.016,2.0523883035,2.341,-0.855
1253-055,1983,13,194.0465266218,1.656,-5.7893129313,3.243,0.094
1404+286,1983,65,211.7516434019,0.822,28.4540803975,1.424,-0.753
1637+574,1983,60,249.5560679812,1.648,57.3399942225,1.354,-0.207
1641+399,1983,81,250.7450415894,0.724,39.8102761071,0.908,-0.446
1741-038,1983,3,265.9952334078,0.603,-3.8346156468,1.304,0.159
1803+784,1983,2,270.1903501418,1.151,78.4677829474,0.207,-0.006
1821+107,1983,1,276.0118969961,1.136,10.7399369189,2.77,-0.602
1921-293,1983,10,291.2127328903,2.26,-29.2416998867,6.607,0.499
2037+511,1983,13,309.6543114897,1.417,51.3201839094,1.143,0.374
2121+053,1983,1,320.9354890464,0.98,5.5894710584,3.529,-0.517
2128-123,1983,1,322.8969243223,1.455,-12.1179996222,3.907,-0.497
2134+004,1983,71,324.1607765373,0.868,0.6983925442,2.221,-0.947
2136+141,1983,1,324.7554551991,0.819,14.3933315061,2.167,-0.392
2149+056,1983,1,327.9078151095,2.339,5.8702627867,6.676,-0.864
2200+420,1983,64,330.6803806881,1.023,42.277772117,1.245,-0.262
2201+315,1983,1,330.8123992447,0.395,31.7606308134,0.634,0.077
2216-038,1983,6,334.7168241522,0.453,-3.5935782755,1.831,-0.992
2251+158,1983,79,343.4906163216,0.686,16.1482115591,1.411,-0.773
